,가락시장,가산디지털단지,가양,가좌,강남,강남구청,강동,강동구청,강변,개롱,개봉,개포동,개화,개화산,거여,건대입구,경복궁,경찰병원,고덕,고려대,고속터미널,공덕,공릉,공항시장,광나루,광명사거리,광운대,광화문,광흥창,교대,구로,구로디지털단지,구룡,구반포,구산,구의,구일,구파발,국회의사당,군자,굽은다리,금호,길동,길음,김포공항,까치산,낙성대,남구로,남부터미널,남성,남영,남태령,내방,노들,노량진,노원,녹번,녹사평(용산구청),녹천,논현,답십리,당고개,당산,대림,대모산입구,대방,대청,대치,대흥,도곡,도림천,도봉,도봉산,독립문,독바위,돌곶이,동대문,동대문역사문화공원,동대입구,동묘앞,동작,둔촌동,등촌,디지털미디어시티,뚝섬,뚝섬유원지,마곡,마곡나루,마들,마장,마천,마포,마포구청,망우,망원,매봉,먹골,면목,명동,명일,목동,몽촌토성,무악재,문래,문정,미아,미아사거리 ,반포,발산,방배,방이,방학,방화,버티고개,보라매,보문,복정,봉천,봉화산(서울의료원),불광,사가정,사당,사평,삼각지,삼성,상계,상도,상봉,상수,상왕십리,상월곡,상일동,새절,샛강,서강대,서대문,서빙고,서울대입구,서울숲,서울역,서초,석계,석촌,선릉,선유도,선정릉,성수,성신여대입구,송정,송파,수락산,수서,수유(강북구청),숙대입구,숭실대입구,시청,신금호,신길,신논현,신답,신당,신대방,신대방삼거리,신도림,신림,신목동,신반포,신방화,신사,신설동,신용산,신이문,신정,신정네거리,신촌,신풍,쌍문,아차산,아현,안국,안암,암사,압구정,압구정로데오,애오개,약수,양재,양천구청,양천향교,양평,어린이대공원,여의나루,여의도,역삼,역촌,연신내,염창,영등포,영등포구청,영등포시장,오금,오류동,오목교,옥수,온수,올림픽공원,왕십리,외대앞,용답,용두,용마산,용산,우장산,월계,월곡,월드컵경기장,을지로3가,을지로4가,을지로입구,응봉,응암,이대,이수,이촌,이태원,일원,잠실,잠실나루,잠실새내,잠원,장승배기,장암,장지,장한평,제기동,종각,종로3가,종로5가,종합운동장,중계,중곡,중랑,중화,증미,증산,지축,창동,창신,천왕,천호,철산,청구,청담,청량리,충무로,충정로,태릉입구,하계,학동,학여울,한강진,한남,한성대입구,한양대,한티,합정,행당,혜화,홍대입구,홍제,화곡,화랑대,회기,회현,효창공원앞,흑석(중앙대입구)
가락시장,0.0,0.0,0.0,0.0,0.0,0.0,0.7060282698571397,0.7551038420890235,0.7225996099901936,0.9394130628134758,0.0,0.7788007830714049,0.0,0.0,0.8908314846343088,0.5104819497422892,0.0,0.993620436379149,0.0,0.0,0.0,0.0,0.0,0.0,0.5104819497422892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7225996099901936,0.0,0.0,0.6468764247621298,0.0,0.0,0.0,0.0,0.5612437364432349,0.0,0.6297703814010032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239874333317031,0.0,0.8239874333317031,0.6892853105466263,0.0,0.6724012623970026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8017968559669413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311873984361708,0.0,0.0,0.0,0.0,0.6040489749380253,0.0,0.0,0.0,0.0,0.0,0.8720574275147192,0.0,0.0,0.9919327166055711,0.0,0.0,0.0,0.0,0.0,0.9394130628134758,0.0,0.0,0.0,0.0,0.0,0.9296937947569544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6724012623970027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715136109702958,0.5612437364432349,0.0,0.5021281063068468,0.0,0.0,0.0,0.993620436379149,0.0,0.9805908312024284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5697828247309229,0.0,0.0,0.0,0.0,0.5021281063068468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747249016017939,0.0,0.0,0.0,0.0,0.8968200950237869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9026684120809421,0.9193393175665182,0.8589023862078476,0.8452693035278186,0.0,0.0,0.0,0.9681192569165628,0.0,0.0,0.0,0.0,0.0,0.7551038420890235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808590290919248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551038420890235,0.0,0.0,0.0,0.0,0.6126263941844161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
가산디지털단지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942158526165467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296937947569544,0.0,0.0,0.0,0.0,0.9440274829178357,0.9139311852712282,0.0,0.0,0.0,0.0,0.865541462221766,0.0,0.5357433806505847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993620436379149,0.0,0.0,0.0,0.0,0.0,0.0,0.5021281063068468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383299284950751,0.9645438342768154,0.0,0.629770381401003,0.0,0.0,0.0,0.0,0.8166864825981108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021281063068468,0.0,0.0,0.8017968559669414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382826032242334,0.0,0.0,0.6126263941844161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040489749380253,0.0,0.0,0.0,0.0,0.0,0.0,0.5442209263252074,0.0,0.0,0.0,0.5272924240430487,0.0,0.0,0.0,0.0,0.0,0.0,0.552722064303394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.0,0.0,0.697676326071031,0.0,0.0,0.0,0.8452693035278185,0.7788007830714049,0.8847059049434836,0.7060282698571397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188709904654525,0.0,0.8968200950237869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808590290919249,0.0,0.6639157633354735,0.0,0.5272924240430485,0.6126263941844161,0.0,0.0,0.0,0.0,0.7788007830714049,0.7308112942200039,0.6554062543268405,0.0,0.6892853105466263,0.5783361528709441,0.0,0.7060282698571396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808590290919248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239874333317031,0.0,0.9805908312024284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
가양,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639157633354736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239874333317031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954725422392698,0.0,0.0,0.0,0.0,0.0,0.763074203601336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7225996099901936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715136109702958,0.0,0.0,0.0,0.5697828247309229,0.9296937947569544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5527220643033939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586900487959338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8017968559669413,0.0,0.0,0.0,0.6639157633354736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847059049434836,0.0,0.8784467393499313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832420039192554,0.5612437364432349,0.0,0.0,0.5188709904654525,0.0,0.0,0.0,0.9346342525174487,0.0,0.629770381401003,0.5527220643033939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951119854158298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5527220643033939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
가좌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166864825981108,0.0,0.0,0.0,0.0,0.0,0.5869004879593379,0.8166864825981108,0.0,0.0,0.0,0.0,0.0,0.6892853105466262,0.0,0.0,0.0,0.6724012623970027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552722064303394,0.0,0.0,0.0,0.0,0.7942158526165467,0.0,0.0,0.0,0.0,0.0,0.7470673031371956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715136109702958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551038420890235,0.8968200950237869,0.0,0.8784467393499313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6297703814010032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021281063068468,0.0,0.0,0.0,0.6468764247621299,0.0,0.0,0.0,0.0,0.8784467393499313,0.0,0.0,0.0,0.8720574275147192,0.5272924240430485,0.9346342525174487,0.6808590290919248,0.0,0.0,0.0,0.5527220643033939,0.0,0.0,0.0,0.0,0.7143373137359575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442209263252075,0.0,0.6468764247621299,0.0,0.5357433806505847,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.0,0.6126263941844161,0.0,0.0,0.0,0.0,0.5869004879593381,0.0,0.0,0.0,0.9139311852712282,0.0,0.0,0.0,0.8017968559669413,0.0,0.0,0.0,0.0,0.0,0.7308112942200039,0.0,0.0,0.0,0.0,0.638329928495075,0.0,0.6040489749380253,0.5954725422392698,0.0,0.0,0.612626394184416,0.5357433806505847,0.0,0.7060282698571396,0.6297703814010032,0.0,0.0,0.5527220643033939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6212013590054508,0.0,0.0,0.0,0.9394130628134758,0.5188709904654525,0.0,0.586900487959338,0.0,0.809288348171332,0.865541462221766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612437364432349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9245945147602107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389684882589442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9245945147602107,0.0,0.0,0.9715136109702958,0.0,0.0,0.0,0.0,0.0,0.7470673031371956,0.0
강남,0.0,0.0,0.0,0.0,0.0,0.8908314846343088,0.0,0.0,0.0,0.0,0.0,0.7788007830714049,0.0,0.0,0.0,0.569782824730923,0.0,0.0,0.0,0.0,0.9245945147602107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985703184122443,0.0,0.0,0.8311873984361708,0.8311873984361708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6212013590054508,0.0,0.9568582668619097,0.6126263941844161,0.0,0.6297703814010032,0.7788007830714049,0.5442209263252074,0.0,0.0,0.0,0.0,0.0,0.8092883481713321,0.0,0.0,0.0,0.0,0.7308112942200039,0.0,0.6808590290919249,0.8166864825981108,0.0,0.8720574275147192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551038420890235,0.0,0.0,0.0,0.0,0.6554062543268405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166864825981108,0.0,0.0,0.0,0.0,0.0,0.569782824730923,0.0,0.0,0.0,0.0,0.0,0.8720574275147192,0.0,0.8784467393499313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7630742036013362,0.8589023862078476,0.0,0.8968200950237869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357433806505848,0.6554062543268405,0.0,0.9645438342768154,0.0,0.5357433806505848,0.9607894391523232,0.0,0.9296937947569544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239874333317031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784467393499313,0.0,0.7865492022134549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639157633354736,0.8092883481713321,0.0,0.0,0.8589023862078476,0.0,0.0,0.0,0.5021281063068468,0.0,0.0,0.993620436379149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697676326071031,0.5272924240430485,0.0,0.5783361528709441,0.638329928495075,0.5527220643033939,0.7389684882589442,0.8521437889662113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311873984361708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166864825981108,0.0,0.0,0.0,0.0,0.0,0.8311873984361707,0.7551038420890235,0.0,0.0,0.0,0.0,0.9139311852712282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383299284950751
강남구청,0.0,0.0,0.0,0.0,0.8908314846343088,0.0,0.0,0.0,0.6468764247621299,0.0,0.0,0.8239874333317032,0.0,0.0,0.0,0.8452693035278186,0.0,0.0,0.0,0.0,0.8720574275147192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809288348171332,0.0,0.0,0.8720574275147192,0.763074203601336,0.0,0.7225996099901936,0.0,0.0,0.0,0.697676326071031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389684882589442,0.5357433806505847,0.0,0.0,0.7060282698571396,0.0,0.0,0.0,0.0,0.0,0.0,0.9645438342768154,0.612626394184416,0.0,0.0,0.0,0.778800783071405,0.0,0.7308112942200039,0.8589023862078476,0.0,0.908373174209268,0.0,0.0,0.0,0.0,0.0,0.0,0.5104819497422893,0.5357433806505847,0.0,0.5612437364432349,0.6808590290919248,0.0,0.0,0.0,0.6892853105466263,0.908373174209268,0.0,0.0,0.0,0.697676326071031,0.0,0.0,0.0,0.0,0.0,0.8589023862078476,0.0,0.0,0.0,0.0,0.0,0.6212013590054508,0.0,0.0,0.0,0.0,0.0,0.9245945147602107,0.0,0.612626394184416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.8968200950237869,0.0,0.9296937947569544,0.0,0.0,0.0,0.0,0.6892853105466262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908373174209268,0.0,0.7551038420890235,0.0,0.586900487959338,0.9805908312024284,0.0,0.9951119854158298,0.7551038420890235,0.0,0.0,0.5104819497422893,0.0,0.5272924240430487,0.0,0.0,0.0,0.0,0.6040489749380253,0.0,0.9440274829178357,0.0,0.612626394184416,0.0,0.0,0.0,0.0,0.0,0.8166864825981108,0.0,0.7143373137359575,0.502128106306847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126263941844161,0.0,0.0,0.0,0.0,0.586900487959338,0.985703184122443,0.0,0.0,0.7709744845001153,0.0,0.0,0.0,0.7865492022134549,0.0,0.0,0.9346342525174488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551038420890235,0.0,0.5612437364432349,0.0,0.5272924240430485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638329928495075,0.0,0.0,0.6212013590054508,0.0,0.0,0.6297703814010032,0.6892853105466262,0.6040489749380253,0.7865492022134549,0.7865492022134549,0.0,0.0,0.0,0.569782824730923,0.0,0.0,0.0,0.0,0.8720574275147192,0.0,0.6040489749380253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5527220643033939,0.9879729106308383,0.5527220643033939,0.0,0.0,0.0,0.0,0.9919327166055711,0.8017968559669414,0.0,0.0,0.0,0.6724012623970027,0.9440274829178357,0.0,0.6808590290919248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612437364432349
강동,0.7060282698571397,0.0,0.0,0.0,0.0,0.0,0.0,0.9715136109702958,0.6212013590054508,0.7630742036013362,0.0,0.0,0.0,0.0,0.6892853105466263,0.5954725422392698,0.0,0.7709744845001153,0.8720574275147192,0.0,0.0,0.0,0.0,0.0,0.9245945147602107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442209263252074,0.0,0.0,0.0,0.7551038420890235,0.9715136109702958,0.0,0.9919327166055711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985703184122443,0.0,0.0,0.0,0.5104819497422893,0.0,0.0,0.0,0.0,0.6126263941844161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394130628134758,0.0,0.8968200950237868,0.0,0.0,0.6297703814010032,0.0,0.0,0.0,0.0,0.0,0.8908314846343088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188709904654525,0.0,0.0,0.0,0.569782824730923,0.0,0.0,0.0,0.0,0.0,0.0,0.7942158526165466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551038420890235,0.0,0.0,0.0,0.0,0.0,0.0,0.6808590290919248,0.0,0.5869004879593381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311873984361708,0.0,0.0,0.0,0.9568582668619097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639157633354736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311873984361708,0.0,0.0,0.0,0.0,0.9346342525174488,0.0,0.0,0.0,0.0,0.586900487959338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452693035278185,0.7709744845001153,0.7551038420890235,0.0,0.0,0.0,0.552722064303394,0.6297703814010032,0.0,0.0,0.0,0.0,0.6554062543268405,0.0,0.6639157633354736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993620436379149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
강동구청,0.7551038420890235,0.0,0.0,0.0,0.0,0.0,0.9715136109702958,0.0,0.7630742036013362,0.6212013590054508,0.0,0.0,0.0,0.0,0.5442209263252074,0.586900487959338,0.0,0.6892853105466263,0.7470673031371956,0.0,0.0,0.0,0.0,0.0,0.9193393175665182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892853105466263,0.0,0.0,0.0,0.7470673031371956,0.8908314846343088,0.0,0.9346342525174487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188709904654525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9193393175665182,0.0,0.0,0.0,0.5021281063068468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382826032242334,0.0,0.9747249016017939,0.0,0.0,0.6808590290919248,0.0,0.0,0.0,0.0,0.0,0.7709744845001153,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.0,0.0,0.0,0.5104819497422893,0.0,0.0,0.0,0.7143373137359574,0.0,0.0,0.0,0.0,0.0,0.0,0.6554062543268405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784467393499313,0.6040489749380253,0.0,0.5442209263252074,0.0,0.0,0.0,0.8166864825981108,0.0,0.638329928495075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239874333317031,0.0,0.0,0.0,0.952752609803211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6554062543268405,0.0,0.0,0.5021281063068468,0.0,0.0,0.0,0.0,0.0,0.0,0.697676326071031,0.0,0.0,0.0,0.0,0.8311873984361707,0.0,0.0,0.0,0.0,0.5783361528709441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440274829178357,0.8908314846343088,0.8784467393499313,0.0,0.0,0.0,0.6040489749380253,0.6212013590054508,0.0,0.0,0.0,0.0,0.7942158526165466,0.0,0.6554062543268405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919327166055711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188709904654525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
강변,0.7225996099901936,0.0,0.0,0.0,0.0,0.6468764247621299,0.6212013590054508,0.7630742036013362,0.0,0.5104819497422892,0.0,0.0,0.0,0.0,0.0,0.9394130628134758,0.0,0.6554062543268405,0.0,0.0,0.0,0.0,0.0,0.0,0.6212013590054508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919327166055711,0.0,0.0,0.0,0.8239874333317031,0.0,0.0,0.5442209263252074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040489749380253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188709904654525,0.0,0.0,0.8166864825981108,0.8847059049434836,0.0,0.0,0.0,0.5869004879593379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188709904654523,0.0,0.0,0.0,0.8784467393499313,0.0,0.0,0.6468764247621298,0.0,0.0,0.0,0.0,0.0,0.5104819497422892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954725422392697,0.0,0.0,0.0,0.6808590290919248,0.0,0.0,0.0,0.0,0.5783361528709441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521437889662113,0.569782824730923,0.0,0.586900487959338,0.8720574275147192,0.0,0.0,0.7865492022134549,0.0,0.6040489749380253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126263941844161,0.5021281063068468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7470673031371956,0.0,0.0,0.0,0.5783361528709441,0.0,0.5442209263252074,0.0,0.0,0.0,0.0,0.0,0.0,0.8968200950237868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869004879593379,0.0,0.0,0.0,0.0,0.0,0.6468764247621297,0.0,0.697676326071031,0.5357433806505847,0.6639157633354735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.0,0.0,0.0,0.0,0.0,0.0,0.9245945147602107,0.9681192569165628,0.8521437889662113,0.0,0.0,0.0,0.5697828247309229,0.7060282698571396,0.0,0.0,0.0,0.0,0.763074203601336,0.0,0.7389684882589442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892853105466263,0.0,0.0,0.7389684882589442,0.0,0.0,0.0,0.0,0.0,0.569782824730923,0.0,0.0,0.0,0.0,0.7308112942200039,0.0,0.0,0.569782824730923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
