역명,2015-01-03,2015-01-04,2015-01-05,2015-01-06,2015-01-07,2015-01-08,2015-01-09,2015-01-10,2015-01-11,2015-01-12,2015-01-13,2015-01-14,2015-01-15,2015-01-16,2015-01-17,2015-01-18,2015-01-19,2015-01-20,2015-01-21,2015-01-22,2015-01-23,2015-01-24,2015-01-25,2015-01-26,2015-01-27,2015-01-28,2015-01-29,2015-01-30,2015-01-31,2015-02-01,2015-02-02,2015-02-03,2015-02-04,2015-02-05,2015-02-06,2015-02-07,2015-02-08,2015-02-09,2015-02-10,2015-02-11,2015-02-12,2015-02-13,2015-02-14,2015-02-15,2015-02-16,2015-02-17,2015-02-18,2015-02-19,2015-02-20,2015-02-21,2015-02-22,2015-02-23,2015-02-24,2015-02-25,2015-02-26,2015-02-27,2015-02-28,2015-03-01,2015-03-02,2015-03-03,2015-03-04,2015-03-05,2015-03-06,2015-03-07,2015-03-08,2015-03-09,2015-03-10,2015-03-11,2015-03-12,2015-03-13,2015-03-14,2015-03-15,2015-03-16,2015-03-17,2015-03-18,2015-03-19,2015-03-20,2015-03-21,2015-03-22,2015-03-23,2015-03-24,2015-03-25,2015-03-26,2015-03-27,2016-01-02,2016-01-03,2016-01-04,2016-01-05,2016-01-06,2016-01-07,2016-01-08,2016-01-09,2016-01-10,2016-01-11,2016-01-12,2016-01-13,2016-01-14,2016-01-15,2016-01-16,2016-01-17,2016-01-18,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-23,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25
구반포,5217.0,3543.0,8007.0,8138.0,7970.0,7496.0,8241.0,7615.0,3954.0,7799.0,8285.0,7974.0,7742.0,8056.0,7542.0,3402.0,7814.0,8050.0,8118.0,7698.0,8167.0,6953.0,4159.0,7801.0,7816.0,7855.0,7518.0,7971.0,6918.0,3444.0,7598.0,7684.0,8055.0,7651.0,8057.0,8384.0,4418.0,8407.0,8202.0,8146.0,7932.0,8207.0,6749.0,3408.0,8126.0,7576.0,2120.0,1333.0,2129.0,3748.0,3034.0,7434.0,8217.0,8169.0,7589.0,7770.0,7974.0,4957.0,7665.0,7604.0,7800.0,7469.0,7602.0,7660.0,4426.0,7532.0,7506.0,7549.0,7685.0,7916.0,7784.0,4220.0,7420.0,7491.0,7693.0,7396.0,7440.0,7561.0,4436.0,7331.0,7499.0,7848.0,7447.0,7545.0,4071.0,3126.0,7455.0,7691.0,7782.0,7310.0,7526.0,6658.0,3887.0,7622.0,7580.0,7684.0,7517.0,7890.0,6935.0,3750.0,7393.0,7060.0,7158.0,7390.0,7310.0,6670.0,2845.0,7001.0,7546.0,7664.0,7414.0,7668.0,6054.0,3558.0,7467.0,7585.0,8237.0,7677.0,7738.0,4267.0,1929.0,1378.0,1946.0,3444.0,6773.0,7096.0,6166.0,3485.0,7511.0,7768.0,7812.0,7654.0,7567.0,7619.0,3857.0,7326.0,8080.0,7698.0,7556.0,7822.0,7609.0,3797.0,7501.0,3625.0,7726.0,7363.0,8239.0,6411.0,4228.0,7365.0,7414.0,7667.0,7464.0,7894.0,6780.0,4388.0,7476.0,7397.0,7760.0,7067.0,7927.0,7873.0,4609.0,7496.0,7609.0,7727.0,7385.0,7738.0
구산,10336.0,7762.0,15295.0,15328.0,15260.0,14796.0,15306.0,11325.0,8157.0,15069.0,15259.0,15350.0,15304.0,15201.0,11435.0,8332.0,14946.0,15317.0,15486.0,14832.0,15302.0,11600.0,7966.0,14571.0,15105.0,14710.0,14660.0,15080.0,11078.0,8098.0,15825.0,15613.0,16032.0,15746.0,16164.0,11299.0,7842.0,15499.0,16385.0,16155.0,15185.0,15350.0,11475.0,8058.0,14740.0,13792.0,5965.0,6505.0,6680.0,8253.0,7843.0,14820.0,15416.0,15413.0,15539.0,15870.0,12124.0,8417.0,16601.0,16506.0,16615.0,16427.0,16424.0,11894.0,8875.0,16923.0,16046.0,16611.0,16412.0,16954.0,12484.0,8971.0,16480.0,16345.0,16584.0,16478.0,16892.0,12193.0,8885.0,16473.0,16585.0,16699.0,16629.0,16769.0,9690.0,7882.0,15657.0,15644.0,15420.0,15663.0,15753.0,11670.0,8459.0,15286.0,15431.0,15516.0,15396.0,15775.0,11153.0,8078.0,15226.0,14080.0,14524.0,14774.0,15751.0,10755.0,6473.0,14213.0,14887.0,15320.0,15383.0,15424.0,11934.0,8345.0,16058.0,15815.0,16158.0,16774.0,16241.0,9507.0,6315.0,6239.0,6694.0,8253.0,14927.0,14923.0,11152.0,8280.0,15226.0,15585.0,15437.0,15561.0,15685.0,12060.0,8598.0,15396.0,15996.0,15431.0,15692.0,15946.0,12030.0,8948.0,15476.0,8914.0,16967.0,16623.0,16843.0,10840.0,8337.0,16562.0,17061.0,16796.0,16918.0,16922.0,12019.0,8292.0,17080.0,16749.0,16791.0,16916.0,17008.0,12635.0,8962.0,16981.0,17122.0,17025.0,16741.0,17034.0
구의,33091.0,24453.0,55783.0,55696.0,54778.0,54646.0,56940.0,37873.0,26562.0,55654.0,56514.0,56831.0,56635.0,56074.0,38153.0,26025.0,56092.0,56431.0,56218.0,56300.0,56944.0,37936.0,26210.0,54692.0,55563.0,55381.0,55435.0,55976.0,35941.0,25466.0,54714.0,55673.0,56152.0,55518.0,56583.0,38447.0,25509.0,53920.0,56280.0,56069.0,56677.0,56402.0,38645.0,25998.0,54346.0,50758.0,18025.0,15382.0,19145.0,25181.0,24327.0,55017.0,56905.0,57525.0,57065.0,57460.0,40897.0,27044.0,56511.0,56291.0,56592.0,56472.0,57678.0,40473.0,28498.0,56784.0,55404.0,57170.0,57781.0,58835.0,41540.0,30369.0,57467.0,57328.0,56793.0,57582.0,58668.0,41912.0,28359.0,56392.0,57138.0,57851.0,57791.0,58187.0,29327.0,24529.0,54702.0,55175.0,55116.0,54646.0,56114.0,37612.0,26402.0,54512.0,55395.0,56322.0,56492.0,57153.0,37616.0,25889.0,54173.0,51267.0,53585.0,54879.0,56128.0,34782.0,20783.0,52055.0,55966.0,56713.0,56585.0,56471.0,37004.0,25294.0,54112.0,55185.0,55446.0,55788.0,54193.0,27463.0,16231.0,14960.0,19527.0,24878.0,51992.0,53445.0,35978.0,25559.0,55086.0,54770.0,56445.0,56060.0,56729.0,39317.0,26448.0,55537.0,56245.0,56637.0,55732.0,57306.0,39632.0,26956.0,54759.0,29147.0,56809.0,56866.0,57982.0,35941.0,27035.0,56237.0,57730.0,57846.0,57686.0,58669.0,39525.0,27031.0,57444.0,57574.0,57810.0,57541.0,59166.0,40312.0,29634.0,57040.0,58400.0,57990.0,57136.0,58426.0
구일,7629.0,5848.0,11815.0,11766.0,11643.0,11542.0,11996.0,8680.0,5836.0,11912.0,12400.0,12175.0,12070.0,12210.0,8376.0,6145.0,11678.0,11865.0,11871.0,11642.0,12085.0,8548.0,5656.0,11426.0,11635.0,11360.0,11431.0,11690.0,7946.0,5989.0,11796.0,12568.0,12125.0,12224.0,12525.0,8688.0,4984.0,11945.0,12777.0,13054.0,12248.0,13153.0,8672.0,6098.0,12036.0,11134.0,4391.0,4238.0,5185.0,6113.0,5636.0,11546.0,12619.0,12769.0,11954.0,11993.0,9162.0,6253.0,15008.0,14470.0,14364.0,14539.0,14800.0,9257.0,6465.0,14532.0,14229.0,14395.0,14665.0,14741.0,9780.0,6914.0,14862.0,15144.0,14176.0,14931.0,15305.0,9827.0,6240.0,14376.0,14568.0,14588.0,14757.0,14942.0,7050.0,5924.0,11810.0,11802.0,12024.0,11862.0,11997.0,8494.0,6049.0,11538.0,11637.0,11710.0,12088.0,12276.0,8801.0,6233.0,11576.0,10534.0,11123.0,11408.0,11725.0,7430.0,3939.0,10990.0,11579.0,11590.0,11731.0,12174.0,8734.0,5960.0,11816.0,12698.0,12456.0,12738.0,12005.0,6450.0,4238.0,4001.0,5066.0,6108.0,11402.0,11307.0,8178.0,5686.0,11714.0,12057.0,12596.0,12089.0,13084.0,9239.0,6128.0,12188.0,12088.0,11898.0,11901.0,14141.0,9305.0,6389.0,11565.0,6920.0,15199.0,14814.0,15211.0,8986.0,6566.0,15013.0,14895.0,14769.0,14467.0,14726.0,9270.0,6319.0,15088.0,16980.0,17433.0,17025.0,17721.0,12809.0,9451.0,15130.0,17113.0,17196.0,14628.0,14655.0
구파발,23009.0,18662.0,33058.0,32745.0,31845.0,32243.0,33165.0,26444.0,19302.0,32544.0,32927.0,33140.0,33051.0,32753.0,25501.0,19746.0,32697.0,34000.0,33086.0,33256.0,33384.0,26405.0,18902.0,32435.0,32904.0,32546.0,32913.0,33189.0,24622.0,19370.0,32769.0,33216.0,35541.0,33271.0,33828.0,26967.0,17596.0,31789.0,33664.0,33393.0,33683.0,33628.0,26751.0,19566.0,31068.0,29685.0,12986.0,13787.0,16247.0,18682.0,18218.0,32526.0,34170.0,35209.0,34242.0,34547.0,29076.0,20445.0,34558.0,34391.0,34507.0,35546.0,35658.0,28895.0,23172.0,34882.0,33986.0,34800.0,35217.0,36192.0,30426.0,22855.0,35951.0,35681.0,34765.0,36242.0,37501.0,32244.0,23162.0,35221.0,35677.0,36407.0,36684.0,37409.0,21859.0,18612.0,34400.0,34359.0,33810.0,34374.0,34089.0,26353.0,20251.0,33998.0,33971.0,34123.0,33976.0,34909.0,26453.0,19307.0,33167.0,30162.0,31752.0,32752.0,33949.0,22965.0,13613.0,31770.0,33682.0,34418.0,34134.0,34623.0,26565.0,19002.0,33596.0,33846.0,34382.0,36699.0,33631.0,20156.0,12723.0,12694.0,15207.0,20067.0,32919.0,32615.0,24099.0,19426.0,33606.0,33696.0,34852.0,35118.0,34985.0,27754.0,20242.0,35341.0,35346.0,34289.0,34882.0,36013.0,27840.0,20453.0,32593.0,20624.0,35656.0,35895.0,36725.0,22537.0,21406.0,36049.0,36726.0,37092.0,36338.0,36474.0,28125.0,20112.0,36670.0,36732.0,36767.0,36885.0,37932.0,32068.0,23471.0,36711.0,37214.0,37403.0,37491.0,37900.0
국회의사당,7966.0,12434.0,35993.0,38568.0,39470.0,37000.0,38639.0,12697.0,12532.0,38318.0,41178.0,39622.0,39309.0,38320.0,13013.0,11854.0,38194.0,38289.0,39181.0,37567.0,39810.0,11258.0,11218.0,37012.0,41195.0,39719.0,37638.0,40454.0,10909.0,12669.0,36913.0,39308.0,39930.0,37484.0,38689.0,14211.0,11958.0,38692.0,40972.0,39208.0,37771.0,40123.0,11577.0,12118.0,36991.0,29736.0,4741.0,2380.0,3807.0,5066.0,10372.0,34790.0,38764.0,40822.0,37427.0,41084.0,14645.0,13600.0,36125.0,36430.0,38173.0,36196.0,39870.0,14757.0,12703.0,36001.0,37805.0,38160.0,35411.0,39677.0,14493.0,12812.0,36639.0,37510.0,36928.0,35536.0,37302.0,14693.0,12434.0,36803.0,39107.0,38343.0,37103.0,38721.0,7486.0,10785.0,34015.0,37657.0,36286.0,35260.0,38921.0,13560.0,11937.0,36620.0,38324.0,38257.0,35450.0,37550.0,14312.0,12984.0,35778.0,37554.0,36458.0,36062.0,37860.0,12836.0,10488.0,34543.0,39442.0,37854.0,36900.0,38274.0,12617.0,11351.0,35150.0,36765.0,37878.0,34642.0,33545.0,5561.0,6398.0,2471.0,3619.0,7960.0,29626.0,34020.0,10455.0,10670.0,36322.0,39197.0,39028.0,36181.0,38030.0,14588.0,11705.0,35711.0,38953.0,39444.0,37730.0,40532.0,15573.0,11664.0,35703.0,11354.0,37172.0,33723.0,37619.0,11991.0,13424.0,34503.0,37555.0,37114.0,36173.0,38361.0,13347.0,12909.0,36247.0,37149.0,36765.0,35004.0,38298.0,14925.0,12669.0,34434.0,36960.0,35896.0,35360.0,39499.0
군자,38466.0,29779.0,54756.0,54656.0,54143.0,53897.0,56213.0,44407.0,32235.0,54115.0,55081.0,55148.0,55112.0,55800.0,44235.0,32265.0,54413.0,54934.0,54945.0,54266.0,55935.0,43393.0,31293.0,53280.0,54420.0,53959.0,54051.0,55517.0,41181.0,30276.0,52775.0,54200.0,54652.0,53908.0,55612.0,43057.0,29321.0,52427.0,54573.0,54818.0,55424.0,56500.0,44674.0,30715.0,52920.0,50183.0,19507.0,19024.0,23207.0,29429.0,28622.0,53742.0,55717.0,56591.0,56551.0,56849.0,46683.0,31835.0,55375.0,55179.0,55371.0,54990.0,57036.0,45536.0,34017.0,56987.0,55502.0,56242.0,57321.0,58786.0,47866.0,37228.0,55726.0,55928.0,55346.0,56529.0,58214.0,46649.0,34492.0,55003.0,55932.0,56748.0,56717.0,58151.0,34481.0,29017.0,53579.0,54892.0,54857.0,54377.0,55978.0,42313.0,31258.0,53515.0,54171.0,54845.0,55248.0,57076.0,42819.0,31463.0,52687.0,49596.0,51932.0,53931.0,54892.0,38732.0,24063.0,50343.0,53792.0,55199.0,54850.0,55501.0,41668.0,29898.0,52822.0,53659.0,54556.0,55236.0,55306.0,32115.0,19358.0,18192.0,23386.0,29827.0,52706.0,53991.0,41060.0,31182.0,53480.0,55021.0,56160.0,55962.0,57196.0,45127.0,32617.0,54962.0,55906.0,56013.0,55915.0,57361.0,44029.0,32128.0,53918.0,33349.0,56071.0,57025.0,58560.0,39774.0,32287.0,55376.0,56703.0,56044.0,56569.0,58170.0,44358.0,31658.0,57951.0,57275.0,57461.0,57037.0,60006.0,47207.0,36557.0,55673.0,56930.0,57212.0,56779.0,58923.0
굽은다리,15375.0,12468.0,21289.0,21266.0,20860.0,21447.0,21611.0,16902.0,13366.0,21076.0,21829.0,21336.0,21586.0,21380.0,17639.0,14511.0,21254.0,21539.0,21138.0,20901.0,21294.0,17797.0,12421.0,20437.0,20861.0,21316.0,21070.0,21611.0,16381.0,12491.0,20597.0,20755.0,21158.0,21304.0,21210.0,16960.0,12733.0,20491.0,21753.0,21065.0,21174.0,22349.0,16749.0,12618.0,20090.0,19381.0,8026.0,7077.0,9252.0,12016.0,11645.0,21013.0,21532.0,21894.0,22242.0,21996.0,17534.0,12973.0,21514.0,22047.0,22062.0,22008.0,22289.0,17708.0,13956.0,21564.0,21320.0,22524.0,22667.0,23009.0,19101.0,13777.0,21624.0,22206.0,21773.0,22153.0,22979.0,18028.0,12816.0,21725.0,22232.0,22260.0,22337.0,22929.0,14792.0,12651.0,21478.0,21690.0,21314.0,21223.0,21124.0,17058.0,12655.0,20721.0,21116.0,21824.0,21778.0,22017.0,18348.0,13540.0,20693.0,19977.0,20178.0,20773.0,20837.0,17501.0,10304.0,19818.0,20437.0,20988.0,21078.0,22719.0,17079.0,12711.0,20397.0,20920.0,21424.0,21662.0,21268.0,13438.0,9208.0,6950.0,9439.0,11978.0,20268.0,20693.0,16508.0,12898.0,20464.0,21751.0,22185.0,22341.0,21835.0,18349.0,13683.0,21218.0,21666.0,21678.0,21725.0,22247.0,17707.0,13344.0,21208.0,13632.0,21670.0,21765.0,22730.0,16322.0,13063.0,21469.0,22314.0,21937.0,21991.0,22519.0,18077.0,12997.0,21971.0,22418.0,21910.0,22242.0,22510.0,18959.0,13604.0,21597.0,22236.0,21983.0,22556.0,22807.0
금호,12168.0,9425.0,17321.0,16698.0,17139.0,16791.0,17596.0,13427.0,10086.0,16661.0,17199.0,17286.0,17171.0,17015.0,13471.0,9664.0,16853.0,16992.0,17084.0,16949.0,17406.0,13534.0,9609.0,16923.0,16636.0,16678.0,16960.0,17291.0,12959.0,9688.0,16947.0,17115.0,17446.0,17035.0,17656.0,13449.0,9080.0,17085.0,17210.0,17659.0,17177.0,17464.0,13523.0,9809.0,16672.0,16557.0,6997.0,7076.0,7689.0,9483.0,9191.0,17018.0,17181.0,17518.0,17638.0,17649.0,14138.0,10084.0,17667.0,17387.0,17534.0,17741.0,18202.0,13816.0,10395.0,17451.0,17193.0,17448.0,17704.0,18299.0,14485.0,10748.0,17960.0,17923.0,17262.0,18147.0,18354.0,14566.0,10558.0,17559.0,17738.0,17963.0,17968.0,18364.0,10398.0,9274.0,16807.0,16996.0,16717.0,16484.0,17077.0,13037.0,9673.0,16329.0,16459.0,16616.0,16527.0,17175.0,13190.0,9726.0,16102.0,14885.0,15585.0,16195.0,16515.0,11914.0,7174.0,15334.0,16589.0,16714.0,16546.0,17466.0,13040.0,9346.0,16431.0,16812.0,17116.0,17197.0,17121.0,10252.0,6854.0,6518.0,7290.0,9412.0,16153.0,16244.0,12442.0,9373.0,16484.0,16912.0,17169.0,17122.0,17665.0,13856.0,9704.0,16987.0,17205.0,16601.0,16939.0,17570.0,13790.0,9764.0,16227.0,10201.0,17448.0,17243.0,18009.0,12182.0,9778.0,17376.0,17500.0,17619.0,17357.0,17939.0,13474.0,9749.0,17499.0,17599.0,17469.0,17602.0,17859.0,14061.0,10581.0,17722.0,17566.0,17657.0,17440.0,17836.0
길동,12091.0,9031.0,17985.0,17888.0,17876.0,17901.0,18554.0,13460.0,9801.0,17943.0,17902.0,17960.0,17858.0,18306.0,13465.0,9497.0,18336.0,18304.0,17920.0,17864.0,18697.0,13500.0,9476.0,17893.0,17870.0,17838.0,17576.0,18495.0,12879.0,9356.0,17838.0,17923.0,18681.0,18732.0,18770.0,13848.0,9243.0,17957.0,18205.0,18191.0,17995.0,18308.0,13417.0,9356.0,17469.0,17118.0,6488.0,5786.0,7161.0,9519.0,8861.0,17920.0,18370.0,18249.0,18445.0,18946.0,14405.0,9597.0,18109.0,18301.0,18254.0,18221.0,18875.0,13859.0,10238.0,18524.0,18449.0,18688.0,18476.0,19296.0,14809.0,10444.0,18258.0,18479.0,18322.0,18682.0,19109.0,14436.0,10215.0,18423.0,18603.0,18507.0,18684.0,19099.0,10764.0,9177.0,17621.0,17643.0,17761.0,17518.0,18195.0,12851.0,9919.0,17708.0,17425.0,17961.0,17820.0,18238.0,13390.0,9745.0,17269.0,15923.0,16629.0,17014.0,17568.0,12982.0,8244.0,16657.0,17401.0,17755.0,17570.0,18101.0,13208.0,9499.0,17274.0,17341.0,17817.0,17316.0,17980.0,10475.0,6501.0,5306.0,6836.0,9019.0,16658.0,17160.0,12706.0,9573.0,17331.0,17479.0,18047.0,17698.0,18078.0,13892.0,9983.0,17439.0,18152.0,17790.0,17667.0,18234.0,13731.0,10031.0,17362.0,9993.0,18122.0,17972.0,18359.0,12324.0,9881.0,17704.0,18104.0,18233.0,17988.0,18554.0,13820.0,9875.0,18345.0,17963.0,18216.0,18124.0,18892.0,14627.0,10604.0,18107.0,18170.0,18406.0,18094.0,18823.0
길음,41246.0,31905.0,59480.0,60258.0,58593.0,58797.0,61729.0,45256.0,33101.0,58402.0,59402.0,59242.0,58913.0,59552.0,45903.0,33262.0,58458.0,59448.0,59161.0,58603.0,59829.0,45682.0,32202.0,57506.0,58462.0,57618.0,57938.0,59441.0,43461.0,31889.0,57665.0,59043.0,60008.0,58816.0,60641.0,45286.0,31322.0,57000.0,59402.0,60133.0,61457.0,61019.0,44986.0,33379.0,56723.0,55125.0,22134.0,24347.0,25415.0,31564.0,30380.0,61085.0,62709.0,63365.0,64257.0,63969.0,50396.0,36014.0,71430.0,71422.0,71546.0,71455.0,71508.0,49819.0,36970.0,70907.0,70601.0,71464.0,72292.0,72815.0,52262.0,38146.0,71218.0,71922.0,71085.0,72410.0,72777.0,51774.0,36920.0,70232.0,71577.0,72655.0,72354.0,72217.0,34623.0,30586.0,58568.0,58180.0,54937.0,57832.0,58749.0,43284.0,32466.0,56420.0,57490.0,57332.0,57443.0,59272.0,44020.0,32461.0,56193.0,52122.0,54605.0,55982.0,57808.0,40469.0,24917.0,53248.0,56876.0,57047.0,57008.0,58420.0,43070.0,31057.0,55832.0,56835.0,57494.0,58417.0,57804.0,32636.0,21591.0,22861.0,23696.0,29919.0,54810.0,55962.0,41261.0,30766.0,57165.0,58154.0,59456.0,60757.0,59571.0,45729.0,32816.0,61259.0,62229.0,62912.0,61485.0,63101.0,47819.0,34304.0,57234.0,35104.0,71818.0,71157.0,71190.0,42888.0,35286.0,70301.0,72645.0,72705.0,71809.0,71622.0,48619.0,34386.0,71465.0,72349.0,71623.0,71878.0,71458.0,51240.0,37305.0,70042.0,72313.0,71921.0,71105.0,70843.0
김포공항,33344.0,31469.0,33523.0,33017.0,32113.0,33225.0,36248.0,42267.0,35610.0,34934.0,35918.0,34523.0,36761.0,38067.0,38733.0,34157.0,34991.0,34164.0,34030.0,35489.0,37252.0,34390.0,29911.0,32102.0,32180.0,31776.0,32549.0,35025.0,32964.0,28226.0,30634.0,30058.0,30536.0,32306.0,34745.0,32759.0,28011.0,31933.0,33275.0,33696.0,36442.0,37348.0,36104.0,30617.0,34964.0,37422.0,27076.0,23194.0,30852.0,32499.0,31928.0,34452.0,36157.0,36777.0,37438.0,37756.0,37138.0,31838.0,32074.0,30089.0,29415.0,30886.0,34085.0,35488.0,29742.0,30521.0,31056.0,30774.0,33059.0,36561.0,37505.0,31235.0,31251.0,30498.0,30213.0,32616.0,36121.0,36395.0,31036.0,32590.0,31559.0,33207.0,33651.0,36435.0,31956.0,30456.0,32857.0,33189.0,32126.0,33295.0,35614.0,33903.0,28901.0,33092.0,33169.0,33397.0,34581.0,36927.0,34174.0,29960.0,33271.0,31272.0,32563.0,33922.0,36274.0,31880.0,21792.0,29348.0,33677.0,31662.0,32343.0,34078.0,32698.0,29473.0,32226.0,32045.0,33678.0,35141.0,38201.0,32601.0,24511.0,22720.0,31360.0,34723.0,32716.0,33490.0,33028.0,30815.0,34216.0,34818.0,36054.0,36986.0,36736.0,35707.0,31362.0,35256.0,35958.0,37262.0,37145.0,39016.0,36568.0,31606.0,35679.0,33276.0,31808.0,31611.0,34267.0,31490.0,30172.0,30348.0,31280.0,30639.0,32121.0,35665.0,34323.0,30383.0,32506.0,30755.0,30856.0,32244.0,36111.0,34832.0,31328.0,32116.0,31737.0,32583.0,33672.0,36616.0
까치산,47551.0,37409.0,65301.0,64484.0,64185.0,64087.0,66052.0,53378.0,38683.0,64805.0,65268.0,65354.0,65923.0,65713.0,52836.0,38956.0,64549.0,65421.0,65794.0,64534.0,65958.0,52026.0,37647.0,63371.0,64433.0,64239.0,64100.0,65222.0,50297.0,37433.0,64612.0,64693.0,66091.0,65697.0,66839.0,52609.0,36105.0,64253.0,66081.0,66131.0,66177.0,67494.0,53018.0,38477.0,62760.0,62523.0,29050.0,26892.0,31475.0,37590.0,36493.0,64977.0,67327.0,68001.0,66037.0,66914.0,54791.0,39251.0,67507.0,66043.0,67205.0,67231.0,68415.0,55197.0,41645.0,66606.0,65648.0,67476.0,67668.0,68783.0,56068.0,41079.0,67947.0,67663.0,66601.0,68098.0,69225.0,56282.0,40811.0,67512.0,67964.0,68956.0,68470.0,69616.0,43075.0,36237.0,64967.0,63790.0,63776.0,64053.0,64278.0,51136.0,37311.0,63715.0,63913.0,64231.0,63894.0,66094.0,50976.0,37266.0,63202.0,58854.0,61255.0,62530.0,63886.0,46422.0,29912.0,60873.0,63585.0,64627.0,63651.0,64727.0,51168.0,36595.0,63303.0,64064.0,66157.0,65408.0,66197.0,41694.0,27357.0,25259.0,30707.0,37288.0,62456.0,62256.0,49095.0,37093.0,63422.0,64304.0,65778.0,65646.0,66408.0,53744.0,38047.0,65073.0,65028.0,65130.0,65357.0,66594.0,52542.0,38033.0,63263.0,39438.0,66637.0,66880.0,67691.0,46451.0,38787.0,66520.0,66877.0,67048.0,66529.0,67980.0,52320.0,38356.0,67226.0,67269.0,67163.0,66826.0,68067.0,55199.0,40098.0,67235.0,67190.0,66862.0,66596.0,68245.0
낙성대,45255.0,38937.0,66504.0,67196.0,66591.0,69018.0,69073.0,53621.0,41062.0,65805.0,67090.0,66955.0,70415.0,67432.0,52507.0,40903.0,66328.0,67735.0,66609.0,70145.0,67562.0,53455.0,39341.0,64779.0,66838.0,65706.0,69068.0,67093.0,50785.0,39738.0,65653.0,67120.0,68552.0,70463.0,68030.0,53198.0,39087.0,66914.0,68704.0,67732.0,70215.0,68813.0,53275.0,39653.0,63205.0,59896.0,22289.0,18450.0,23276.0,31017.0,35015.0,64867.0,67714.0,68121.0,73625.0,70312.0,58229.0,42926.0,68460.0,69286.0,70075.0,71763.0,71360.0,57869.0,45792.0,68899.0,68808.0,69431.0,71734.0,71673.0,60021.0,44328.0,68589.0,69934.0,68477.0,72208.0,72486.0,59601.0,44787.0,68987.0,70259.0,70568.0,70597.0,72798.0,39282.0,36385.0,65250.0,66523.0,66514.0,68381.0,67832.0,54533.0,39441.0,67893.0,67566.0,67889.0,69165.0,69209.0,53020.0,38715.0,65006.0,62976.0,64524.0,67656.0,67257.0,49038.0,31154.0,62555.0,66657.0,67077.0,69134.0,66785.0,53460.0,38705.0,65412.0,66276.0,66577.0,69333.0,65694.0,34734.0,20411.0,17018.0,24661.0,34577.0,64211.0,63988.0,50568.0,39295.0,66293.0,69885.0,69285.0,70615.0,68174.0,55377.0,40399.0,66453.0,67540.0,68371.0,72524.0,71934.0,55416.0,41668.0,64477.0,43800.0,69806.0,71408.0,70952.0,51327.0,43025.0,69135.0,71154.0,70908.0,72340.0,71607.0,57574.0,41704.0,70135.0,70346.0,70526.0,71694.0,72473.0,60743.0,43944.0,69519.0,70998.0,70940.0,72593.0,72865.0
남구로,22532.0,19472.0,40959.0,40096.0,39658.0,39502.0,40142.0,24564.0,20130.0,40509.0,40180.0,40123.0,39625.0,39610.0,24536.0,20659.0,41708.0,40543.0,40052.0,39549.0,40336.0,24954.0,20472.0,40577.0,40355.0,39923.0,39589.0,40089.0,23726.0,19899.0,41260.0,40680.0,40972.0,39983.0,40811.0,25244.0,19721.0,40912.0,40785.0,40688.0,40055.0,40655.0,25219.0,19726.0,40314.0,39467.0,17863.0,18277.0,18993.0,20400.0,19024.0,40891.0,40680.0,41147.0,40257.0,40533.0,25374.0,20331.0,41560.0,40939.0,41247.0,41143.0,41281.0,25836.0,22996.0,41989.0,40521.0,40827.0,40969.0,41055.0,26088.0,21084.0,42277.0,41361.0,41208.0,41297.0,41383.0,26443.0,21027.0,42006.0,41068.0,41668.0,41093.0,41539.0,21056.0,19670.0,39908.0,39178.0,39028.0,39116.0,38723.0,23608.0,19810.0,39729.0,39160.0,39597.0,38789.0,39304.0,23871.0,19902.0,39880.0,37120.0,37870.0,38093.0,38250.0,22840.0,17269.0,38330.0,38630.0,39248.0,38458.0,39275.0,23082.0,19484.0,39822.0,39281.0,39290.0,39390.0,39987.0,21067.0,17219.0,17531.0,18345.0,19046.0,38101.0,37777.0,22440.0,18695.0,39657.0,39617.0,39735.0,39180.0,39263.0,24383.0,19513.0,39766.0,39176.0,38987.0,38896.0,39220.0,23905.0,20323.0,37417.0,18346.0,39653.0,39458.0,40140.0,22587.0,21839.0,40745.0,40340.0,40258.0,39451.0,40248.0,24086.0,20472.0,41352.0,40491.0,40021.0,39748.0,39958.0,25441.0,21291.0,41221.0,40886.0,40301.0,40044.0,40462.0
