역명,0
석촌,11575.630000000001
올림픽공원,10156.280000000002
종합운동장,3335.540000000001
잠실,6614.229999999981
송파,8685.130000000001
둔촌동,2366.970000000001
방이,140.5099999999984
잠실새내,3632.4199999999983
삼성,3209.5800000000163
선정릉,4155.3499999999985
