"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210801","중앙선","회기","10269","10305","20210804",""
"20210801","일산선","마두","2306","2354","20210804",""
"20210801","일산선","정발산","3334","3307","20210804",""
"20210801","일산선","주엽","3047","3044","20210804",""
"20210801","일산선","대화","4520","4151","20210804",""
"20210801","장항선","봉명","369","369","20210804",""
"20210801","장항선","쌍용(나사렛대)","801","787","20210804",""
"20210801","장항선","아산","1950","1505","20210804",""
"20210801","장항선","배방","554","614","20210804",""
"20210801","장항선","온양온천","2468","2310","20210804",""
"20210801","장항선","신창(순천향대)","762","716","20210804",""
"20210801","중앙선","지평","63","42","20210804",""
"20210801","일산선","대곡","771","611","20210804",""
"20210801","우이신설선","화계","1385","1395","20210804",""
"20210801","우이신설선","가오리","1714","1674","20210804",""
"20210801","우이신설선","4.19민주묘지","1354","1249","20210804",""
"20210801","우이신설선","솔밭공원","1032","1093","20210804",""
"20210801","우이신설선","북한산우이","2268","2318","20210804",""
"20210801","안산선","수리산","1449","1292","20210804",""
"20210801","안산선","오이도","4417","4225","20210804",""
"20210801","안산선","정왕","3703","3807","20210804",""
"20210801","안산선","신길온천","782","740","20210804",""
"20210801","안산선","안산","6721","6363","20210804",""
"20210801","안산선","초지","1478","1452","20210804",""
"20210801","안산선","고잔","2828","2604","20210804",""
"20210801","안산선","중앙","7336","7269","20210804",""
"20210801","안산선","한대앞","3676","3589","20210804",""
"20210801","안산선","상록수","6169","5903","20210804",""
"20210801","안산선","반월","1681","1669","20210804",""
"20210801","안산선","대야미","1960","1859","20210804",""
"20210801","안산선","산본","5806","6205","20210804",""
"20210801","수인선","인천","869","1311","20210804",""
"20210801","수인선","신포","765","754","20210804",""
"20210801","수인선","숭의","1360","1308","20210804",""
"20210801","수인선","인하대","2107","2028","20210804",""
"20210801","수인선","송도","1192","1152","20210804",""
"20210801","수인선","연수","2047","2002","20210804",""
"20210801","수인선","원인재","1918","2001","20210804",""
"20210801","수인선","남동인더스파크","513","478","20210804",""
"20210801","수인선","호구포","1356","1436","20210804",""
"20210801","수인선","인천논현","2065","2141","20210804",""
"20210801","수인선","소래포구","3333","3255","20210804",""
"20210801","수인선","월곶","1166","1079","20210804",""
"20210801","수인선","달월","33","37","20210804",""
"20210801","수인선","사리","1624","1454","20210804",""
"20210801","수인선","야목","107","110","20210804",""
"20210801","수인선","어천","448","440","20210804",""
"20210801","수인선","오목천","939","867","20210804",""
"20210801","수인선","고색","1114","1111","20210804",""
"20210801","분당선","매교","922","912","20210804",""
"20210801","분당선","수원시청","4703","4867","20210804",""
"20210801","분당선","매탄권선","1607","1627","20210804",""
"20210801","분당선","망포","4234","4557","20210804",""
"20210801","분당선","영통","3344","3394","20210804",""
"20210801","분당선","청명","1277","1298","20210804",""
"20210801","분당선","상갈","1990","2146","20210804",""
"20210801","분당선","기흥","3566","3332","20210804",""
"20210801","분당선","신갈","1312","1389","20210804",""
"20210801","분당선","구성","1570","1654","20210804",""
"20210801","분당선","죽전","5558","6289","20210804",""
"20210801","분당선","보정","770","722","20210804",""
"20210801","분당선","이매","2153","2293","20210804",""
"20210801","분당선","오리","3981","3493","20210804",""
"20210801","분당선","미금","4997","5313","20210804",""
"20210801","분당선","정자","5283","5331","20210804",""
"20210801","분당선","수내","4392","4397","20210804",""
"20210801","분당선","서현","9796","9923","20210804",""
"20210801","분당선","야탑","8957","9222","20210804",""
"20210801","분당선","모란","7998","8299","20210804",""
"20210801","분당선","태평","6036","5647","20210804",""
"20210801","분당선","가천대","2324","2894","20210804",""
"20210801","분당선","선정릉","1399","1490","20210804",""
"20210801","분당선","강남구청","2219","2733","20210804",""
"20210801","분당선","압구정로데오","7159","7584","20210804",""
"20210801","분당선","서울숲","3064","3163","20210804",""
"20210801","분당선","수원","4204","3386","20210804",""
"20210801","분당선","수서","6028","5284","20210804",""
"20210801","분당선","대모산입구","1097","1039","20210804",""
"20210801","분당선","개포동","1080","1141","20210804",""
"20210801","분당선","구룡","453","473","20210804",""
"20210801","분당선","도곡","1831","1886","20210804",""
"20210801","분당선","한티","6773","6391","20210804",""
"20210801","분당선","선릉","1929","2710","20210804",""
"20210801","과천선","범계","9544","9409","20210804",""
"20210801","과천선","평촌","3932","3921","20210804",""
"20210801","과천선","인덕원","6988","6972","20210804",""
"20210801","과천선","정부과천청사","2689","2856","20210804",""
"20210801","과천선","과천","2062","2011","20210804",""
"20210801","과천선","대공원","1843","1884","20210804",""
"20210801","과천선","경마공원","588","595","20210804",""
"20210801","과천선","선바위","2361","2238","20210804",""
"20210801","공항철도 1호선","영종","1598","1585","20210804",""
"20210801","공항철도 1호선","인천공항2터미널","2176","2058","20210804",""
"20210801","공항철도 1호선","인천공항1터미널","3063","3136","20210804",""
"20210801","공항철도 1호선","공항화물청사","844","934","20210804",""
"20210801","공항철도 1호선","운서","3612","3863","20210804",""
"20210801","공항철도 1호선","청라국제도시","2133","2067","20210804",""
"20210801","공항철도 1호선","검암","2409","2528","20210804",""
"20210801","공항철도 1호선","계양","3344","3302","20210804",""
"20210801","공항철도 1호선","김포공항","10177","4875","20210804",""
"20210801","공항철도 1호선","마곡나루(서울식물원)","1209","1303","20210804",""
"20210801","공항철도 1호선","디지털미디어시티","2513","2565","20210804",""
"20210801","공항철도 1호선","홍대입구","5472","5283","20210804",""
"20210801","공항철도 1호선","공덕","828","1087","20210804",""
"20210801","공항철도 1호선","서울역","5088","4192","20210804",""
"20210801","경춘선","춘천","1428","1122","20210804",""
"20210801","경춘선","남춘천","1688","1816","20210804",""
"20210801","경춘선","김유정","294","264","20210804",""
"20210801","경춘선","강촌","676","489","20210804",""
"20210801","경춘선","백양리","121","90","20210804",""
"20210801","경춘선","굴봉산","196","170","20210804",""
"20210801","경춘선","가평","2088","1634","20210804",""
"20210801","경춘선","상천","370","299","20210804",""
"20210801","경춘선","청평","1305","1065","20210804",""
"20210801","경춘선","대성리","523","390","20210804",""
"20210801","경춘선","마석","1987","1889","20210804",""
"20210801","경춘선","천마산","814","819","20210804",""
"20210801","경춘선","평내호평","2430","2437","20210804",""
"20210801","경춘선","금곡","659","629","20210804",""
"20210801","경춘선","사릉","1212","1235","20210804",""
"20210801","경춘선","퇴계원","1538","1505","20210804",""
"20210801","경춘선","별내","1294","1274","20210804",""
"20210801","경춘선","갈매","962","878","20210804",""
"20210801","경춘선","신내","629","651","20210804",""
"20210801","경인선","도화","1668","1516","20210804",""
"20210801","경인선","중동","3412","3144","20210804",""
"20210801","경인선","온수(성공회대입구)","2304","2158","20210804",""
"20210801","경인선","도원","1010","1064","20210804",""
"20210801","경인선","간석","2231","2143","20210804",""
"20210801","경인선","부개","3254","3004","20210804",""
"20210801","경인선","소사","3578","3435","20210804",""
"20210801","경인선","구일","2017","2007","20210804",""
"20210801","경인선","인천","2698","2118","20210804",""
"20210801","경인선","동인천","6501","6241","20210804",""
"20210801","경인선","제물포","3569","3453","20210804",""
"20210801","경인선","주안","8138","7264","20210804",""
"20210801","경인선","동암","6736","6712","20210804",""
"20210801","경인선","백운","2680","2674","20210804",""
"20210801","경인선","부평","16162","16546","20210804",""
"20210801","경인선","송내","8823","8661","20210804",""
"20210801","경인선","부천","15938","15563","20210804",""
"20210801","경인선","역곡","9603","9606","20210804",""
"20210801","경인선","오류동","4643","4334","20210804",""
"20210801","경인선","개봉","8027","8227","20210804",""
"20210801","경의선","임진강","43","37","20210804",""
"20210801","경의선","문산","2743","2673","20210804",""
"20210801","경의선","파주","535","421","20210804",""
"20210801","경의선","월롱","649","1305","20210804",""
"20210801","경의선","금촌","3079","3257","20210804",""
"20210801","경의선","금릉","1811","1836","20210804",""
"20210801","경의선","운정","2315","2312","20210804",""
"20210801","경의선","야당","2885","2803","20210804",""
"20210801","경의선","탄현","2862","2684","20210804",""
"20210801","경의선","일산","3215","3000","20210804",""
"20210801","경의선","풍산","2334","2242","20210804",""
"20210801","경의선","백마","2230","2166","20210804",""
"20210801","경의선","곡산","209","228","20210804",""
"20210801","경의선","능곡","1455","1403","20210804",""
"20210801","경의선","행신","3090","2747","20210804",""
"20210801","경의선","강매","940","913","20210804",""
"20210801","경의선","화전","536","589","20210804",""
"20210801","경의선","수색","582","632","20210804",""
"20210801","경의선","디지털미디어시티","946","879","20210804",""
"20210801","경의선","가좌","1920","2025","20210804",""
"20210801","경의선","홍대입구","953","1139","20210804",""
"20210801","경의선","서강대","860","884","20210804",""
"20210801","경의선","공덕","1153","1004","20210804",""
"20210801","경의선","효창공원앞","867","1000","20210804",""
"20210801","경의선","신촌","165","175","20210804",""
"20210801","경의선","서울역","701","636","20210804",""
"20210801","경원선","소요산","3392","2902","20210804",""
"20210801","경원선","동두천","1061","1242","20210804",""
"20210801","경원선","보산","908","837","20210804",""
"20210801","경원선","동두천중앙","1572","1477","20210804",""
"20210801","경원선","지행","2699","2777","20210804",""
"20210801","경원선","덕정","2287","2235","20210804",""
"20210801","경원선","덕계","1136","1110","20210804",""
"20210801","경원선","양주","3411","3235","20210804",""
"20210801","경원선","녹양","1796","1745","20210804",""
"20210801","경원선","가능","2824","2642","20210804",""
"20210801","경원선","의정부","9570","9552","20210804",""
"20210801","경원선","회룡","4918","4779","20210804",""
"20210801","경원선","망월사","3015","3091","20210804",""
"20210801","경원선","도봉산","5676","3875","20210804",""
"20210801","경원선","도봉","2463","2371","20210804",""
"20210801","경원선","방학","3846","3778","20210804",""
"20210801","경원선","녹천","1755","1526","20210804",""
"20210801","경원선","월계","2629","2453","20210804",""
"20210801","경원선","광운대","2984","3005","20210804",""
"20210801","경원선","석계","3393","3905","20210804",""
"20210801","경원선","신이문","3374","3198","20210804",""
"20210801","경원선","외대앞","3105","3138","20210804",""
"20210801","경원선","청량리(서울시립대입구)","11070","9598","20210804",""
"20210801","경원선","왕십리(성동구청)","6525","7535","20210804",""
"20210801","경원선","응봉","681","623","20210804",""
"20210801","경원선","옥수","49","18","20210804",""
"20210801","경원선","한남","1412","1412","20210804",""
"20210801","경원선","서빙고","665","659","20210804",""
"20210801","경원선","이촌(국립중앙박물관)","1281","1107","20210804",""
"20210801","경부선","광명","1817","1252","20210804",""
"20210801","경부선","서동탄","494","580","20210804",""
"20210801","경부선","당정","2085","2025","20210804",""
"20210801","경부선","천안","4801","4299","20210804",""
"20210801","경부선","두정","3356","3392","20210804",""
"20210801","경부선","직산","400","389","20210804",""
"20210801","경부선","성환","1870","1831","20210804",""
"20210801","경부선","평택","8426","8632","20210804",""
"20210801","경부선","평택지제","1630","1468","20210804",""
"20210801","경부선","서정리","2910","4180","20210804",""
"20210801","경부선","송탄","2601","2843","20210804",""
"20210801","경부선","진위","529","486","20210804",""
"20210801","경부선","오산","5611","5821","20210804",""
"20210801","경부선","오산대","1377","1343","20210804",""
"20210801","경부선","세마","1123","1061","20210804",""
"20210801","경부선","병점","6261","6833","20210804",""
"20210801","경부선","세류","1446","1432","20210804",""
"20210801","경부선","독산","4121","4161","20210804",""
"20210801","경부선","수원","23297","22449","20210804",""
"20210801","경부선","화서","2437","2377","20210804",""
"20210801","경부선","성균관대","4966","5292","20210804",""
"20210801","경부선","의왕","2786","2802","20210804",""
"20210801","경부선","군포","2054","2007","20210804",""
"20210801","경부선","금정","9170","9678","20210804",""
"20210801","경부선","명학","2274","2177","20210804",""
"20210801","경부선","안양","9075","8912","20210804",""
"20210801","경부선","관악","2952","2880","20210804",""
"20210801","경부선","석수","3229","3178","20210804",""
"20210801","경부선","금천구청","4052","4125","20210804",""
"20210801","경부선","가산디지털단지","3164","4650","20210804",""
"20210801","경부선","구로","6476","6637","20210804",""
"20210801","경부선","신길","3234","2888","20210804",""
"20210801","경부선","신도림","1219","1297","20210804",""
"20210801","경부선","영등포","21952","21033","20210804",""
"20210801","경부선","대방","3804","4153","20210804",""
"20210801","경부선","노량진","3735","3776","20210804",""
"20210801","경부선","용산","23032","19322","20210804",""
"20210801","경부선","남영","2574","2923","20210804",""
"20210801","경부선","서울역","4556","1013","20210804",""
"20210801","경강선","여주","1594","1359","20210804",""
"20210801","경강선","세종대왕릉","190","184","20210804",""
"20210801","경강선","부발","932","1422","20210804",""
"20210801","경강선","이천","1484","1555","20210804",""
"20210801","경강선","신둔도예촌","614","525","20210804",""
"20210801","경강선","곤지암","1102","1169","20210804",""
"20210801","경강선","초월","1167","1120","20210804",""
"20210801","경강선","경기광주","2581","2576","20210804",""
"20210801","경강선","삼동","748","728","20210804",""
"20210801","경강선","이매","462","343","20210804",""
"20210801","경강선","판교","1771","1642","20210804",""
"20210801","9호선2~3단계","중앙보훈병원","2376","2371","20210804",""
"20210801","9호선2~3단계","둔촌오륜","290","339","20210804",""
"20210801","9호선2~3단계","올림픽공원(한국체대)","1828","1949","20210804",""
"20210801","9호선2~3단계","한성백제","884","875","20210804",""
"20210801","9호선2~3단계","송파나루","2139","2314","20210804",""
"20210801","9호선2~3단계","석촌","3065","2655","20210804",""
"20210801","9호선2~3단계","석촌고분","2131","2234","20210804",""
"20210801","9호선2~3단계","삼전","2595","2587","20210804",""
"20210801","9호선2~3단계","종합운동장","1389","1365","20210804",""
"20210801","9호선2~3단계","봉은사","5278","5282","20210804",""
"20210801","9호선2~3단계","삼성중앙","1372","1459","20210804",""
"20210801","9호선2~3단계","선정릉","2190","2254","20210804",""
"20210801","9호선2~3단계","언주","2220","2311","20210804",""
"20210801","9호선","신논현","10268","10072","20210804",""
"20210801","9호선","사평","1003","1051","20210804",""
"20210801","9호선","고속터미널","6436","7929","20210804",""
"20210801","9호선","신반포","906","918","20210804",""
"20210801","9호선","구반포","663","786","20210804",""
"20210801","9호선","동작(현충원)","710","608","20210804",""
"20210801","9호선","흑석(중앙대입구)","2550","2651","20210804",""
"20210801","9호선","노들","1641","1422","20210804",""
"20210801","9호선","노량진","10253","11229","20210804",""
"20210801","9호선","샛강","1150","1195","20210804",""
"20210801","9호선","여의도","5344","4698","20210804",""
"20210801","9호선","국회의사당","2073","2064","20210804",""
"20210801","9호선","당산","6019","5909","20210804",""
"20210801","9호선","선유도","1796","1951","20210804",""
"20210801","9호선","신목동","1243","1113","20210804",""
"20210801","9호선","염창","5702","5784","20210804",""
"20210801","9호선","등촌","3648","3927","20210804",""
"20210801","9호선","증미","2274","2397","20210804",""
"20210801","9호선","가양","6607","6618","20210804",""
"20210801","9호선","양천향교","2938","3203","20210804",""
"20210801","9호선","마곡나루(서울식물원)","3492","3507","20210804",""
"20210801","9호선","신방화","2516","2535","20210804",""
"20210801","9호선","공항시장","1244","1481","20210804",""
