"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20200601","4호선","신용산","15066","15679","20200604",""
"20200601","4호선","삼각지","4491","4855","20200604",""
"20200601","4호선","숙대입구(갈월)","12741","12574","20200604",""
"20200601","4호선","서울역","11265","14499","20200604",""
"20200601","4호선","회현(남대문시장)","23777","25175","20200604",""
"20200601","4호선","명동","17329","18203","20200604",""
"20200601","4호선","충무로","26198","27536","20200604",""
"20200601","4호선","동대문역사문화공원(DDP)","14759","13850","20200604",""
"20200601","4호선","동대문","21453","21892","20200604",""
"20200601","4호선","혜화","26659","27301","20200604",""
"20200601","4호선","한성대입구(삼선교)","13251","13037","20200604",""
"20200601","4호선","성신여대입구(돈암)","19079","18468","20200604",""
"20200601","4호선","길음","20003","19429","20200604",""
"20200601","4호선","미아사거리","28216","27362","20200604",""
"20200601","4호선","미아(서울사이버대학)","15437","14816","20200604",""
"20200601","4호선","수유(강북구청)","34032","33648","20200604",""
"20200601","4호선","쌍문","29897","27001","20200604",""
"20200601","4호선","창동","26287","27847","20200604",""
"20200601","4호선","노원","18909","21341","20200604",""
"20200601","4호선","상계","19611","17658","20200604",""
"20200601","4호선","당고개","12433","11133","20200604",""
"20200601","3호선","오금","6320","5624","20200604",""
"20200601","3호선","경찰병원","7578","7639","20200604",""
"20200601","3호선","가락시장","8974","8735","20200604",""
"20200601","3호선","수서","15743","15966","20200604",""
"20200601","3호선","일원","9238","8956","20200604",""
"20200601","3호선","대청","9742","8896","20200604",""
"20200601","3호선","학여울","1722","1754","20200604",""
"20200601","3호선","대치","10204","10284","20200604",""
"20200601","3호선","도곡","5326","5297","20200604",""
"20200601","3호선","매봉","11608","11142","20200604",""
"20200601","3호선","양재(서초구청)","37084","40557","20200604",""
"20200601","3호선","남부터미널(예술의전당)","27549","28524","20200604",""
"20200601","3호선","교대(법원.검찰청)","13806","9403","20200604",""
"20200601","3호선","고속터미널","35929","33536","20200604",""
"20200601","3호선","잠원","5770","5607","20200604",""
"20200601","3호선","신사","28027","30205","20200604",""
"20200601","3호선","압구정","29323","31659","20200604",""
"20200601","3호선","옥수","8825","9197","20200604",""
"20200601","3호선","금호","8050","7498","20200604",""
"20200601","3호선","약수","12727","12642","20200604",""
"20200601","3호선","동대입구","7010","7537","20200604",""
"20200601","3호선","을지로3가","10516","11055","20200604",""
"20200601","3호선","종로3가","9599","11010","20200604",""
"20200601","3호선","안국","18534","19011","20200604",""
"20200601","3호선","경복궁(정부서울청사)","17059","16784","20200604",""
"20200601","3호선","독립문","6985","7183","20200604",""
"20200601","3호선","무악재","3839","3925","20200604",""
"20200601","3호선","홍제","17493","16640","20200604",""
"20200601","3호선","녹번","13782","12420","20200604",""
"20200601","중앙선","지평","56","38","20200604",""
"20200601","중앙선","용문","1731","1674","20200604",""
"20200601","중앙선","원덕","367","309","20200604",""
"20200601","중앙선","양평","2497","2513","20200604",""
"20200601","중앙선","오빈","311","311","20200604",""
"20200601","5호선","방화","6737","6419","20200604",""
"20200601","중앙선","아신","552","554","20200604",""
"20200601","중앙선","국수","714","688","20200604",""
"20200601","중앙선","신원","237","194","20200604",""
"20200601","중앙선","양수","1931","1908","20200604",""
"20200601","중앙선","운길산","978","970","20200604",""
"20200601","중앙선","팔당","849","822","20200604",""
"20200601","중앙선","도심","2633","1908","20200604",""
"20200601","중앙선","덕소","5694","5720","20200604",""
"20200601","중앙선","양정","841","764","20200604",""
"20200601","중앙선","도농","9825","8818","20200604",""
"20200601","중앙선","구리","13233","13244","20200604",""
"20200601","중앙선","양원","1758","1783","20200604",""
"20200601","중앙선","망우","7466","7273","20200604",""
"20200601","중앙선","상봉(시외버스터미널)","5834","5738","20200604",""
"20200601","중앙선","중랑","5329","5133","20200604",""
"20200601","중앙선","회기","22338","21772","20200604",""
"20200601","장항선","신창(순천향대)","1329","1521","20200604",""
"20200601","장항선","온양온천","3219","3282","20200604",""
"20200601","장항선","배방","877","911","20200604",""
"20200601","장항선","아산","2350","2114","20200604",""
"20200601","장항선","쌍용(나사렛대)","1862","1822","20200604",""
"20200601","장항선","봉명","1186","1138","20200604",""
"20200601","일산선","대화","13325","10199","20200604",""
"20200601","일산선","주엽","8561","8587","20200604",""
"20200601","일산선","정발산","6879","7060","20200604",""
"20200601","일산선","마두","7356","7618","20200604",""
"20200601","일산선","백석","9690","9663","20200604",""
"20200601","일산선","대곡","1826","1351","20200604",""
"20200601","일산선","화정","16952","17267","20200604",""
"20200601","일산선","원당","11194","10668","20200604",""
"20200601","일산선","삼송","17426","16915","20200604",""
"20200601","일산선","원흥","8843","8318","20200604",""
"20200601","우이신설선","신설동","2185","2154","20200604",""
"20200601","우이신설선","보문","1451","1431","20200604",""
"20200601","우이신설선","성신여대입구(돈암)","2917","3257","20200604",""
"20200601","우이신설선","정릉","4229","4026","20200604",""
"20200601","우이신설선","북한산보국문","5439","5373","20200604",""
"20200601","우이신설선","솔샘","5549","5251","20200604",""
"20200601","우이신설선","삼양사거리","2358","2370","20200604",""
"20200601","우이신설선","삼양","2023","2178","20200604",""
"20200601","우이신설선","화계","3172","2948","20200604",""
"20200601","우이신설선","가오리","3810","3777","20200604",""
"20200601","우이신설선","4.19민주묘지","2658","2619","20200604",""
"20200601","우이신설선","솔밭공원","2215","2200","20200604",""
"20200601","우이신설선","북한산우이","2464","2202","20200604",""
"20200601","안산선","수리산","4273","3441","20200604",""
"20200601","안산선","오이도","8443","8094","20200604",""
"20200601","안산선","정왕","7276","8135","20200604",""
"20200601","안산선","신길온천","1520","1349","20200604",""
"20200601","안산선","안산","11524","10438","20200604",""
"20200601","안산선","초지","4045","4091","20200604",""
"20200601","안산선","고잔","7805","7640","20200604",""
"20200601","안산선","중앙","14922","15618","20200604",""
"20200601","안산선","한대앞","7384","7342","20200604",""
"20200601","안산선","상록수","17602","17287","20200604",""
"20200601","안산선","반월","4325","4150","20200604",""
"20200601","안산선","대야미","4940","4449","20200604",""
"20200601","안산선","산본","15611","16366","20200604",""
"20200601","수인선","인천","779","1313","20200604",""
"20200601","수인선","신포","1595","1637","20200604",""
"20200601","수인선","숭의","3394","3181","20200604",""
"20200601","수인선","인하대","4633","4355","20200604",""
"20200601","수인선","송도","2301","2094","20200604",""
"20200601","수인선","연수","4070","4098","20200604",""
"20200601","수인선","원인재","3894","3997","20200604",""
"20200601","수인선","남동인더스파크","2067","2298","20200604",""
"20200601","수인선","호구포","3206","3292","20200604",""
"20200601","수인선","인천논현","5029","5286","20200604",""
"20200601","수인선","소래포구","4297","3956","20200604",""
"20200601","수인선","월곶","2077","1952","20200604",""
"20200601","수인선","달월","83","65","20200604",""
"20200601","분당선","매교","2446","2343","20200604",""
"20200601","분당선","수원시청","9937","10632","20200604",""
"20200601","분당선","매탄권선","4030","3949","20200604",""
"20200601","분당선","망포","12244","11802","20200604",""
"20200601","분당선","영통","7267","7585","20200604",""
"20200601","분당선","청명","3904","3711","20200604",""
"20200601","분당선","상갈","5070","4729","20200604",""
"20200601","분당선","기흥","9061","8542","20200604",""
"20200601","분당선","신갈","4324","4232","20200604",""
"20200601","분당선","구성","4701","4776","20200604",""
"20200601","분당선","죽전","12585","13725","20200604",""
"20200601","분당선","보정","2404","2037","20200604",""
"20200601","분당선","이매","5276","4861","20200604",""
"20200601","분당선","오리","11061","9461","20200604",""
"20200601","분당선","미금","14925","15905","20200604",""
"20200601","분당선","정자","15319","16374","20200604",""
"20200601","분당선","수내","12015","12072","20200604",""
"20200601","분당선","서현","23584","23986","20200604",""
"20200601","분당선","야탑","23953","25400","20200604",""
"20200601","분당선","모란","18769","18822","20200604",""
"20200601","분당선","태평","12859","12708","20200604",""
"20200601","분당선","가천대","5475","6249","20200604",""
"20200601","분당선","선정릉","7796","8398","20200604",""
"20200601","분당선","강남구청","8993","10353","20200604",""
"20200601","분당선","압구정로데오","14675","16490","20200604",""
"20200601","분당선","서울숲","8639","8787","20200604",""
"20200601","분당선","수원","7087","4935","20200604",""
"20200601","분당선","복정","1","0","20200604",""
"20200601","분당선","수서","12738","12759","20200604",""
"20200601","분당선","대모산입구","3327","3093","20200604",""
"20200601","분당선","개포동","3132","3313","20200604",""
"20200601","분당선","구룡","1609","1585","20200604",""
"20200601","분당선","도곡","6445","6631","20200604",""
"20200601","분당선","한티","12141","13000","20200604",""
"20200601","분당선","선릉","13216","20758","20200604",""
"20200601","과천선","범계","24198","23678","20200604",""
"20200601","과천선","평촌","17529","17269","20200604",""
"20200601","과천선","인덕원","22998","23815","20200604",""
"20200601","과천선","정부과천청사","8843","8943","20200604",""
"20200601","과천선","과천","4872","4412","20200604",""
"20200601","과천선","대공원","2274","2365","20200604",""
"20200601","과천선","경마공원","823","819","20200604",""
"20200601","과천선","선바위","8589","7507","20200604",""
"20200601","공항철도 1호선","영종","2588","2565","20200604",""
"20200601","공항철도 1호선","인천공항2터미널","1732","1597","20200604",""
"20200601","공항철도 1호선","인천공항1터미널","3212","3169","20200604",""
"20200601","공항철도 1호선","공항화물청사","2322","2618","20200604",""
"20200601","공항철도 1호선","운서","5525","5521","20200604",""
"20200601","공항철도 1호선","청라국제도시","5867","5587","20200604",""
"20200601","공항철도 1호선","검암","7094","6699","20200604",""
"20200601","공항철도 1호선","계양","8784","7958","20200604",""
"20200601","공항철도 1호선","김포공항","8324","4921","20200604",""
"20200601","공항철도 1호선","마곡나루(서울식물원)","7523","6980","20200604",""
"20200601","공항철도 1호선","디지털미디어시티","12619","11568","20200604",""
"20200601","공항철도 1호선","홍대입구","6689","6785","20200604",""
"20200601","공항철도 1호선","공덕","1914","2445","20200604",""
"20200601","공항철도 1호선","서울역","6041","5453","20200604",""
"20200601","경춘선","춘천","1187","1162","20200604",""
"20200601","경춘선","남춘천","1979","2110","20200604",""
"20200601","경춘선","김유정","297","272","20200604",""
"20200601","경춘선","강촌","366","350","20200604",""
"20200601","경춘선","백양리","106","114","20200604",""
"20200601","경춘선","굴봉산","132","127","20200604",""
"20200601","경춘선","가평","1679","1611","20200604",""
"20200601","경춘선","상천","270","267","20200604",""
"20200601","경춘선","청평","1597","1511","20200604",""
"20200601","경춘선","대성리","430","411","20200604",""
"20200601","경춘선","마석","3572","3420","20200604",""
"20200601","경춘선","천마산","1527","1419","20200604",""
"20200601","경춘선","평내호평","5741","5458","20200604",""
"20200601","경춘선","금곡","1496","1381","20200604",""
"20200601","경춘선","사릉","3474","3296","20200604",""
"20200601","경춘선","퇴계원","3575","3273","20200604",""
"20200601","경춘선","별내","2548","2475","20200604",""
"20200601","경춘선","갈매","2810","2357","20200604",""
"20200601","경춘선","신내","1415","1450","20200604",""
"20200601","경인선","도화","3593","3174","20200604",""
"20200601","경인선","중동","8821","8181","20200604",""
"20200601","경인선","온수(성공회대입구)","6481","6326","20200604",""
"20200601","경인선","도원","3429","3470","20200604",""
"20200601","경인선","간석","5574","5337","20200604",""
"20200601","경인선","부개","8117","7547","20200604",""
"20200601","경인선","소사","9237","8563","20200604",""
"20200601","경인선","구일","6101","6365","20200604",""
"20200601","경인선","인천","2684","1964","20200604",""
"20200601","경인선","동인천","13505","12764","20200604",""
"20200601","경인선","제물포","10192","9673","20200604",""
"20200601","경인선","주안","18027","16602","20200604",""
"20200601","경인선","동암","15090","14963","20200604",""
"20200601","경인선","백운","7063","6918","20200604",""
"20200601","경인선","부평","27056","28493","20200604",""
"20200601","경인선","송내","26922","26686","20200604",""
"20200601","경인선","부천","30334","30246","20200604",""
"20200601","경인선","역곡","26374","26161","20200604",""
"20200601","경인선","오류동","11446","10971","20200604",""
"20200601","경인선","개봉","20864","21254","20200604",""
"20200601","경의선","임진강","9","7","20200604",""
"20200601","경의선","문산","5271","5316","20200604",""
"20200601","경의선","파주","1784","1388","20200604",""
"20200601","경의선","월롱","2616","2529","20200604",""
"20200601","경의선","금촌","6803","6603","20200604",""
"20200601","경의선","금릉","4412","4383","20200604",""
"20200601","경의선","운정","5890","5561","20200604",""
"20200601","경의선","야당","5833","5539","20200604",""
"20200601","경의선","탄현","7421","7044","20200604",""
"20200601","경의선","일산","9045","8826","20200604",""
"20200601","경의선","풍산","5059","4692","20200604",""
"20200601","경의선","백마","6666","5901","20200604",""
"20200601","경의선","곡산","520","554","20200604",""
"20200601","경의선","능곡","3680","3295","20200604",""
"20200601","경의선","행신","7513","7522","20200604",""
"20200601","경의선","강매","2890","2466","20200604",""
"20200601","경의선","화전","1703","1606","20200604",""
"20200601","경의선","수색","2395","2531","20200604",""
"20200601","경의선","디지털미디어시티","2133","2062","20200604",""
"20200601","경의선","가좌","5087","4672","20200604",""
"20200601","경의선","홍대입구","1365","1494","20200604",""
"20200601","경의선","서강대","1922","1929","20200604",""
"20200601","경의선","공덕","3204","3085","20200604",""
"20200601","경의선","효창공원앞","2747","3107","20200604",""
"20200601","경의선","신촌","752","1038","20200604",""
"20200601","경의선","서울역","4293","5375","20200604",""
"20200601","경원선","소요산","3100","2714","20200604",""
"20200601","경원선","동두천","1977","2447","20200604",""
"20200601","경원선","보산","1543","1326","20200604",""
"20200601","경원선","동두천중앙","3187","3099","20200604",""
"20200601","경원선","지행","6491","6216","20200604",""
"20200601","경원선","덕정","5962","5868","20200604",""
"20200601","경원선","덕계","2567","2215","20200604",""
"20200601","경원선","양주","7608","7077","20200604",""
"20200601","경원선","녹양","4549","4304","20200604",""
"20200601","경원선","가능","6554","6068","20200604",""
"20200601","경원선","의정부","17338","17982","20200604",""
"20200601","경원선","회룡","12430","12108","20200604",""
"20200601","경원선","망월사","7594","7737","20200604",""
"20200601","경원선","도봉산","8084","5071","20200604",""
"20200601","경원선","도봉","6011","5770","20200604",""
"20200601","경원선","방학","9504","9457","20200604",""
"20200601","경원선","녹천","4613","3899","20200604",""
"20200601","경원선","월계","6332","5833","20200604",""
"20200601","경원선","광운대","8159","7834","20200604",""
"20200601","경원선","석계","8383","9645","20200604",""
"20200601","경원선","신이문","8616","7842","20200604",""
"20200601","경원선","외대앞","7117","7107","20200604",""
"20200601","경원선","청량리(서울시립대입구)","12816","13632","20200604",""
"20200601","경원선","왕십리(성동구청)","12678","14088","20200604",""
"20200601","경원선","응봉","1737","1419","20200604",""
"20200601","경원선","옥수","46","30","20200604",""
"20200601","경원선","한남","4075","3887","20200604",""
"20200601","경원선","서빙고","1774","1580","20200604",""
"20200601","경원선","이촌(국립중앙박물관)","3673","2834","20200604",""
"20200601","경부선","광명","2878","2357","20200604",""
"20200601","경부선","서동탄","1542","1273","20200604",""
"20200601","경부선","당정","5987","5747","20200604",""
"20200601","경부선","천안","4524","4828","20200604",""
"20200601","경부선","두정","4245","4417","20200604",""
"20200601","경부선","직산","701","730","20200604",""
"20200601","경부선","성환","3319","3552","20200604",""
"20200601","경부선","평택","10441","10357","20200604",""
"20200601","경부선","지제","2200","2116","20200604",""
"20200601","경부선","서정리","6220","6144","20200604",""
"20200601","경부선","송탄","3989","3631","20200604",""
"20200601","경부선","진위","1397","1254","20200604",""
"20200601","경부선","오산","8216","8471","20200604",""
"20200601","경부선","오산대","2737","2536","20200604",""
"20200601","경부선","세마","2413","2151","20200604",""
"20200601","경부선","병점","12599","12545","20200604",""
"20200601","경부선","세류","2917","2661","20200604",""
"20200601","경부선","독산","16547","17271","20200604",""
"20200601","경부선","수원","31846","33512","20200604",""
"20200601","경부선","화서","7237","7056","20200604",""
"20200601","경부선","성균관대","12898","12842","20200604",""
"20200601","경부선","의왕","8741","8809","20200604",""
"20200601","경부선","군포","7155","7184","20200604",""
"20200601","경부선","금정","25046","25815","20200604",""
"20200601","경부선","명학","8940","8875","20200604",""
"20200601","경부선","안양","20913","20776","20200604",""
"20200601","경부선","관악","7098","6701","20200604",""
"20200601","경부선","석수","9873","8665","20200604",""
"20200601","경부선","금천구청","11396","11225","20200604",""
"20200601","경부선","가산디지털단지","18436","21371","20200604",""
"20200601","경부선","구로","17758","17827","20200604",""
"20200601","경부선","신길","9383","7928","20200604",""
"20200601","경부선","신도림","4081","4082","20200604",""
"20200601","경부선","영등포","34434","35844","20200604",""
"20200601","경부선","대방","13061","13480","20200604",""
"20200601","경부선","노량진","8422","8534","20200604",""
"20200601","경부선","용산","28049","28470","20200604",""
"20200601","경부선","남영","10001","10631","20200604",""
"20200601","경부선","서울역","4250","1140","20200604",""
"20200601","경강선","여주","1660","1635","20200604",""
"20200601","경강선","세종대왕릉","264","243","20200604",""
"20200601","경강선","부발","1486","1505","20200604",""
"20200601","경강선","이천","2254","2340","20200604",""
"20200601","경강선","신둔도예촌","1027","966","20200604",""
"20200601","경강선","곤지암","1761","1757","20200604",""
"20200601","경강선","초월","2685","2596","20200604",""
"20200601","경강선","경기광주","6777","6522","20200604",""
"20200601","경강선","삼동","2202","2063","20200604",""
"20200601","경강선","이매","1089","899","20200604",""
"20200601","경강선","판교","4170","4004","20200604",""
"20200601","9호선2~3단계","중앙보훈병원","9433","8437","20200604",""
"20200601","9호선2~3단계","둔촌오륜","922","819","20200604",""
"20200601","9호선2~3단계","올림픽공원(한국체대)","5195","5166","20200604",""
"20200601","9호선2~3단계","한성백제","2116","1987","20200604",""
"20200601","9호선2~3단계","송파나루","3777","4015","20200604",""
"20200601","9호선2~3단계","석촌","7126","6287","20200604",""
"20200601","9호선2~3단계","석촌고분","5105","5186","20200604",""
"20200601","9호선2~3단계","삼전","5804","5770","20200604",""
"20200601","9호선2~3단계","종합운동장","3822","3858","20200604",""
"20200601","9호선2~3단계","봉은사","14631","14700","20200604",""
"20200601","9호선2~3단계","삼성중앙","6338","6521","20200604",""
"20200601","9호선2~3단계","선정릉","9062","9713","20200604",""
"20200601","9호선2~3단계","언주","8963","9133","20200604",""
"20200601","9호선","신논현","29022","29557","20200604",""
"20200601","9호선","사평","2891","2827","20200604",""
"20200601","9호선","고속터미널","10409","12994","20200604",""
"20200601","9호선","신반포","2704","2626","20200604",""
"20200601","9호선","구반포","2551","2728","20200604",""
"20200601","9호선","동작(현충원)","1875","1673","20200604",""
"20200601","9호선","흑석(중앙대입구)","7216","7727","20200604",""
"20200601","9호선","노들","4282","3680","20200604",""
"20200601","9호선","노량진","25256","25280","20200604",""
"20200601","9호선","샛강","5004","5359","20200604",""
"20200601","9호선","여의도","22692","22304","20200604",""
"20200601","9호선","국회의사당","16020","16368","20200604",""
"20200601","9호선","당산","16886","16753","20200604",""
"20200601","9호선","선유도","7473","7289","20200604",""
"20200601","9호선","신목동","3794","3330","20200604",""
"20200601","9호선","염창","16232","15941","20200604",""
"20200601","9호선","등촌","10058","9958","20200604",""
"20200601","9호선","증미","6739","6767","20200604",""
"20200601","9호선","가양","19817","19384","20200604",""
"20200601","9호선","양천향교","8326","8765","20200604",""
"20200601","9호선","마곡나루(서울식물원)","9287","9368","20200604",""
"20200601","9호선","신방화","6565","6442","20200604",""
"20200601","9호선","공항시장","2585","2792","20200604",""
"20200601","9호선","김포공항","6236","7762","20200604",""
"20200601","9호선","개화","2475","1799","20200604",""
"20200601","8호선","모란","4090","3082","20200604",""
"20200601","8호선","수진","4819","4440","20200604",""
"20200601","8호선","신흥","4374","4710","20200604",""
"20200601","8호선","단대오거리","10144","9551","20200604",""
"20200601","8호선","남한산성입구(성남법원.검찰청)","13616","12407","20200604",""
"20200601","8호선","산성","5432","5353","20200604",""
"20200601","8호선","복정","9859","8569","20200604",""
"20200601","8호선","장지","16414","15704","20200604",""
"20200601","8호선","문정","20885","22143","20200604",""
"20200601","8호선","가락시장","7403","8414","20200604",""
"20200601","8호선","송파","8710","8260","20200604",""
"20200601","8호선","석촌","7248","8288","20200604",""
"20200601","8호선","잠실(송파구청)","12304","14208","20200604",""
"20200601","8호선","몽촌토성(평화의문)","5193","5459","20200604",""
"20200601","8호선","강동구청","10159","10722","20200604",""
"20200601","8호선","천호(풍납토성)","15605","18013","20200604",""
"20200601","8호선","암사","18554","16181","20200604",""
"20200601","7호선","부평구청","11004","8814","20200604",""
"20200601","7호선","굴포천","7985","8182","20200604",""
"20200601","7호선","삼산체육관","4393","3911","20200604",""
"20200601","7호선","상동","11108","11409","20200604",""
"20200601","7호선","부천시청","10750","10440","20200604",""
"20200601","7호선","신중동","12925","12826","20200604",""
"20200601","7호선","춘의","8767","8701","20200604",""
"20200601","7호선","부천종합운동장","4172","3566","20200604",""
"20200601","7호선","까치울","7014","6668","20200604",""
"20200601","7호선","온수(성공회대입구)","10634","9936","20200604",""
"20200601","7호선","천왕","10065","9346","20200604",""
"20200601","7호선","광명사거리","23031","22383","20200604",""
"20200601","7호선","철산","21603","22011","20200604",""
"20200601","7호선","가산디지털단지","47109","47586","20200604",""
"20200601","7호선","남구로","16210","17101","20200604",""
"20200601","7호선","대림(구로구청)","7796","7431","20200604",""
"20200601","7호선","신풍","10709","10115","20200604",""
"20200601","7호선","보라매","10002","10140","20200604",""
"20200601","7호선","신대방삼거리","16222","15385","20200604",""
"20200601","7호선","장승배기","9803","9564","20200604",""
"20200601","7호선","상도","10047","9645","20200604",""
"20200601","7호선","숭실대입구(살피재)","11669","12106","20200604",""
"20200601","7호선","남성","10962","10166","20200604",""
"20200601","7호선","이수","15026","14731","20200604",""
"20200601","7호선","내방","13959","14338","20200604",""
"20200601","7호선","고속터미널","14805","12400","20200604",""
"20200601","7호선","반포","5866","5696","20200604",""
"20200601","7호선","논현","20311","22144","20200604",""
"20200601","7호선","학동","23496","25138","20200604",""
"20200601","7호선","강남구청","15194","17001","20200604",""
"20200601","7호선","청담","19763","22133","20200604",""
"20200601","7호선","뚝섬유원지","8979","9146","20200604",""
"20200601","7호선","건대입구","11354","11883","20200604",""
"20200601","7호선","어린이대공원(세종대)","10928","10942","20200604",""
"20200601","7호선","군자(능동)","14029","11107","20200604",""
"20200601","7호선","중곡","9548","8854","20200604",""
"20200601","7호선","용마산(용마폭포공원)","6006","5654","20200604",""
"20200601","7호선","사가정","15391","15385","20200604",""
"20200601","7호선","면목","15242","14622","20200604",""
"20200601","7호선","상봉(시외버스터미널)","16460","15471","20200604",""
"20200601","7호선","중화","10961","10560","20200604",""
"20200601","7호선","먹골","9979","9631","20200604",""
"20200601","7호선","태릉입구","8257","7879","20200604",""
"20200601","7호선","공릉(서울과학기술대)","11494","11631","20200604",""
"20200601","7호선","하계","17087","16394","20200604",""
"20200601","7호선","중계","14433","13018","20200604",""
"20200601","7호선","노원","19132","20323","20200604",""
"20200601","7호선","마들","11746","11233","20200604",""
"20200601","7호선","수락산","12299","12365","20200604",""
"20200601","7호선","도봉산","9115","10418","20200604",""
"20200601","7호선","장암","2423","889","20200604",""
"20200601","6호선","봉화산(서울의료원)","9143","8161","20200604",""
"20200601","6호선","화랑대(서울여대입구)","11586","9002","20200604",""
"20200601","6호선","태릉입구","5222","6074","20200604",""
"20200601","6호선","석계","12274","12631","20200604",""
"20200601","6호선","돌곶이","8883","8323","20200604",""
"20200601","6호선","상월곡(한국과학기술연구원)","6185","5503","20200604",""
"20200601","6호선","월곡(동덕여대)","11325","11059","20200604",""
"20200601","6호선","고려대(종암)","7634","7369","20200604",""
"20200601","6호선","안암(고대병원앞)","9971","10397","20200604",""
"20200601","6호선","보문","6877","6432","20200604",""
"20200601","6호선","창신","3478","2837","20200604",""
"20200601","6호선","동묘앞","7510","7747","20200604",""
"20200601","6호선","신당","7371","8018","20200604",""
"20200601","6호선","청구","3780","4116","20200604",""
"20200601","6호선","약수","3486","3566","20200604",""
"20200601","6호선","버티고개","2148","2023","20200604",""
"20200601","6호선","한강진","6127","6913","20200604",""
"20200601","6호선","이태원","7358","7410","20200604",""
"20200601","6호선","녹사평(용산구청)","3980","3764","20200604",""
"20200601","6호선","삼각지","5167","4516","20200604",""
"20200601","6호선","효창공원앞","6932","6175","20200604",""
"20200601","6호선","공덕","17955","17698","20200604",""
"20200601","6호선","대흥(서강대앞)","7661","8036","20200604",""
"20200601","6호선","광흥창(서강)","8737","8425","20200604",""
"20200601","6호선","상수","6431","7235","20200604",""
"20200601","6호선","합정","11595","11477","20200604",""
"20200601","6호선","망원","12795","14005","20200604",""
"20200601","6호선","마포구청","13452","11986","20200604",""
