"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20211201","분당선","도곡","6798","7055","20211204",""
"20211201","분당선","한티","14208","15352","20211204",""
"20211201","분당선","선릉","14350","21496","20211204",""
"20211201","과천선","범계","25829","25857","20211204",""
"20211201","과천선","평촌","18523","18149","20211204",""
"20211201","과천선","인덕원","24301","25346","20211204",""
"20211201","과천선","정부과천청사","10938","10831","20211204",""
"20211201","과천선","과천","6038","5591","20211204",""
"20211201","과천선","대공원","2028","2090","20211204",""
"20211201","과천선","경마공원","1565","1524","20211204",""
"20211201","과천선","선바위","8426","7387","20211204",""
"20211201","공항철도 1호선","영종","2839","2872","20211204",""
"20211201","공항철도 1호선","인천공항2터미널","2304","2066","20211204",""
"20211201","공항철도 1호선","인천공항1터미널","3949","4048","20211204",""
"20211201","공항철도 1호선","공항화물청사","2311","2670","20211204",""
"20211201","공항철도 1호선","운서","6453","6332","20211204",""
"20211201","공항철도 1호선","청라국제도시","6876","6390","20211204",""
"20211201","공항철도 1호선","검암","6770","6648","20211204",""
"20211201","공항철도 1호선","계양","10077","9437","20211204",""
"20211201","공항철도 1호선","김포공항","10525","6656","20211204",""
"20211201","공항철도 1호선","마곡나루(서울식물원)","8809","8396","20211204",""
"20211201","공항철도 1호선","디지털미디어시티","14368","13147","20211204",""
"20211201","공항철도 1호선","홍대입구","8326","8764","20211204",""
"20211201","공항철도 1호선","공덕","2259","2930","20211204",""
"20211201","공항철도 1호선","서울역","7045","6483","20211204",""
"20211201","경춘선","춘천","1212","1104","20211204",""
"20211201","경춘선","남춘천","2069","2029","20211204",""
"20211201","경춘선","김유정","203","211","20211204",""
"20211201","경춘선","강촌","345","371","20211204",""
"20211201","경춘선","백양리","83","90","20211204",""
"20211201","경춘선","굴봉산","95","102","20211204",""
"20211201","경춘선","가평","1288","1309","20211204",""
"20211201","경춘선","상천","190","174","20211204",""
"20211201","경춘선","청평","1394","1353","20211204",""
"20211201","경춘선","대성리","378","360","20211204",""
"20211201","경춘선","마석","3718","3645","20211204",""
"20211201","경춘선","천마산","1588","1387","20211204",""
"20211201","경춘선","평내호평","6079","5954","20211204",""
"20211201","경춘선","금곡","1423","1382","20211204",""
"20211201","경춘선","사릉","3442","3218","20211204",""
"20211201","경춘선","퇴계원","3610","3273","20211204",""
"20211201","경춘선","별내","3361","3119","20211204",""
"20211201","경춘선","갈매","3173","2748","20211204",""
"20211201","경춘선","신내","2151","2010","20211204",""
"20211201","경인선","도화","4201","3872","20211204",""
"20211201","경인선","중동","9457","8801","20211204",""
"20211201","경인선","온수(성공회대입구)","6897","6727","20211204",""
"20211201","경인선","도원","2903","2979","20211204",""
"20211201","경인선","간석","5838","5514","20211204",""
"20211201","경인선","부개","8438","7984","20211204",""
"20211201","경인선","소사","8627","6299","20211204",""
"20211201","경인선","구일","6565","6603","20211204",""
"20211201","경인선","인천","2980","2234","20211204",""
"20211201","경인선","동인천","13621","12802","20211204",""
"20211201","경인선","제물포","10787","10327","20211204",""
"20211201","경인선","주안","18577","16851","20211204",""
"20211201","경인선","동암","14338","14480","20211204",""
"20211201","경인선","백운","6821","6668","20211204",""
"20211201","경인선","부평","27638","29505","20211204",""
"20211201","경인선","송내","27080","27101","20211204",""
"20211201","경인선","부천","31708","31549","20211204",""
"20211201","경인선","역곡","27514","27217","20211204",""
"20211201","경인선","오류동","11934","11092","20211204",""
"20211201","경인선","개봉","20951","21064","20211204",""
"20211201","경의선","임진강","4","3","20211204",""
"20211201","경의선","문산","4734","4620","20211204",""
"20211201","경의선","파주","1417","957","20211204",""
"20211201","경의선","월롱","2925","2639","20211204",""
"20211201","경의선","금촌","6274","6357","20211204",""
"20211201","경의선","금릉","4722","4510","20211204",""
"20211201","경의선","운정","7015","6611","20211204",""
"20211201","경의선","야당","7115","6951","20211204",""
