"사용일자","노선명","역명",승차총승객수,하차총승객수,"등록일자"
"20190301","1호선","서울역","62588.0","64794.0","20190304"
"20190301","우이신설선","신설동","1335.0","1375.0","20190304"
"20190301","우이신설선","보문","1208.0","1271.0","20190304"
"20190301","우이신설선","성신여대입구(돈암)","3231.0","3650.0","20190304"
"20190301","우이신설선","정릉","3620.0","2869.0","20190304"
"20190301","우이신설선","북한산보국문","4957.0","4124.0","20190304"
"20190301","우이신설선","솔샘","4224.0","3614.0","20190304"
"20190301","우이신설선","삼양사거리","2145.0","2023.0","20190304"
"20190301","우이신설선","삼양","1693.0","1722.0","20190304"
"20190301","우이신설선","화계","2769.0","2476.0","20190304"
"20190301","우이신설선","가오리","3181.0","2921.0","20190304"
"20190301","우이신설선","4.19민주묘지","2447.0","2175.0","20190304"
"20190301","우이신설선","솔밭공원","1996.0","1926.0","20190304"
"20190301","우이신설선","북한산우이","3599.0","3380.0","20190304"
"20190301","9호선2~3단계","중앙보훈병원","3338.0","2993.0","20190304"
"20190301","9호선2~3단계","둔촌오륜","521.0","478.0","20190304"
"20190301","9호선2~3단계","올림픽공원(한국체대)","4242.0","4418.0","20190304"
"20190301","9호선2~3단계","한성백제","1344.0","1071.0","20190304"
"20190301","9호선2~3단계","송파나루","2858.0","2762.0","20190304"
"20190301","9호선2~3단계","석촌","4521.0","2989.0","20190304"
"20190301","9호선2~3단계","석촌고분","3431.0","3069.0","20190304"
"20190301","9호선2~3단계","삼전","3977.0","3581.0","20190304"
"20190301","9호선2~3단계","종합운동장","3421.0","2517.0","20190304"
"20190301","9호선2~3단계","봉은사","12991.0","12791.0","20190304"
"20190301","9호선2~3단계","삼성중앙","2831.0","2681.0","20190304"
"20190301","9호선2~3단계","선정릉","4177.0","4489.0","20190304"
"20190301","9호선2~3단계","언주","4731.0","4438.0","20190304"
"20190301","공항철도 1호선","영종","2278.0","2421.0","20190304"
"20190301","공항철도 1호선","인천공항2터미널","6687.0","5544.0","20190304"
"20190301","공항철도 1호선","인천공항1터미널","19735.0","16698.0","20190304"
"20190301","공항철도 1호선","공항화물청사","1685.0","1947.0","20190304"
"20190301","공항철도 1호선","운서","6274.0","6765.0","20190304"
"20190301","공항철도 1호선","청라국제도시","4570.0","4436.0","20190304"
"20190301","공항철도 1호선","검암","6569.0","6246.0","20190304"
"20190301","공항철도 1호선","계양","8820.0","8014.0","20190304"
"20190301","공항철도 1호선","김포공항","10759.0","5971.0","20190304"
"20190301","공항철도 1호선","마곡나루","2464.0","3013.0","20190304"
"20190301","공항철도 1호선","디지털미디어시티","5904.0","5494.0","20190304"
"20190301","공항철도 1호선","홍대입구","13388.0","13737.0","20190304"
"20190301","공항철도 1호선","공덕","1683.0","2536.0","20190304"
"20190301","공항철도 1호선","서울역","13695.0","14071.0","20190304"
"20190301","9호선","신논현","23515.0","24834.0","20190304"
"20190301","9호선","사평","2027.0","1834.0","20190304"
"20190301","9호선","고속터미널","13363.0","25269.0","20190304"
"20190301","9호선","신반포","1838.0","1821.0","20190304"
"20190301","9호선","구반포","2193.0","2352.0","20190304"
"20190301","9호선","동작(현충원)","1887.0","3034.0","20190304"
"20190301","9호선","흑석(중앙대입구)","6878.0","6962.0","20190304"
"20190301","9호선","노들","3565.0","2820.0","20190304"
"20190301","9호선","노량진","26206.0","27689.0","20190304"
"20190301","9호선","샛강","2462.0","2440.0","20190304"
"20190301","9호선","여의도","8099.0","8086.0","20190304"
"20190301","9호선","국회의사당","9352.0","9075.0","20190304"
"20190301","9호선","당산","12716.0","11767.0","20190304"
"20190301","9호선","선유도","3488.0","3511.0","20190304"
"20190301","9호선","신목동","2514.0","2220.0","20190304"
"20190301","9호선","염창","11803.0","10817.0","20190304"
"20190301","9호선","등촌","6822.0","6526.0","20190304"
"20190301","9호선","증미","4403.0","4229.0","20190304"
"20190301","9호선","가양","14199.0","13390.0","20190304"
"20190301","9호선","양천향교","6759.0","6165.0","20190304"
"20190301","9호선","마곡나루","7922.0","7537.0","20190304"
"20190301","9호선","신방화","5089.0","4658.0","20190304"
"20190301","9호선","공항시장","2315.0","2475.0","20190304"
"20190301","9호선","김포공항","9590.0","12357.0","20190304"
"20190301","9호선","개화","4585.0","3317.0","20190304"
"20190301","8호선","모란","3579.0","2856.0","20190304"
"20190301","8호선","수진","4309.0","3823.0","20190304"
"20190301","8호선","신흥","4130.0","4355.0","20190304"
"20190301","8호선","단대오거리","8654.0","7720.0","20190304"
"20190301","8호선","남한산성입구(성남법원.검찰청)","9966.0","8690.0","20190304"
"20190301","8호선","산성","4823.0","4398.0","20190304"
"20190301","8호선","복정","7665.0","6851.0","20190304"
"20190301","8호선","장지","17508.0","17216.0","20190304"
"20190301","8호선","문정","8169.0","7892.0","20190304"
"20190301","8호선","가락시장","5977.0","7000.0","20190304"
"20190301","8호선","송파","5756.0","5711.0","20190304"
"20190301","8호선","석촌","5766.0","6775.0","20190304"
"20190301","8호선","잠실(송파구청)","15647.0","17905.0","20190304"
"20190301","8호선","몽촌토성(평화의문)","4459.0","4564.0","20190304"
"20190301","8호선","강동구청","6786.0","6542.0","20190304"
"20190301","8호선","천호(풍납토성)","14899.0","17073.0","20190304"
"20190301","8호선","암사","13341.0","12063.0","20190304"
"20190301","7호선","부평구청","7236.0","6079.0","20190304"
"20190301","7호선","굴포천","6823.0","7107.0","20190304"
"20190301","7호선","삼산체육관","3997.0","3563.0","20190304"
"20190301","7호선","상동","11586.0","11860.0","20190304"
"20190301","7호선","부천시청","10059.0","9833.0","20190304"
"20190301","7호선","신중동","9980.0","9797.0","20190304"
"20190301","7호선","춘의","5325.0","4868.0","20190304"
"20190301","7호선","부천종합운동장","3761.0","3294.0","20190304"
"20190301","7호선","까치울","5340.0","5094.0","20190304"
"20190301","7호선","온수(성공회대입구)","5789.0","6025.0","20190304"
"20190301","7호선","천왕","6031.0","5517.0","20190304"
"20190301","7호선","광명사거리","20839.0","20180.0","20190304"
"20190301","7호선","철산","18194.0","18147.0","20190304"
"20190301","7호선","가산디지털단지","18814.0","17273.0","20190304"
"20190301","7호선","남구로","10175.0","10131.0","20190304"
"20190301","7호선","대림(구로구청)","9036.0","9522.0","20190304"
"20190301","7호선","신풍","8427.0","7915.0","20190304"
"20190301","7호선","보라매","5808.0","5680.0","20190304"
"20190301","7호선","신대방삼거리","11590.0","10615.0","20190304"
"20190301","7호선","장승배기","7622.0","7180.0","20190304"
"20190301","7호선","상도","7808.0","7285.0","20190304"
"20190301","7호선","숭실대입구(살피재)","9824.0","8969.0","20190304"
"20190301","7호선","남성","8378.0","7565.0","20190304"
"20190301","7호선","이수","12388.0","11674.0","20190304"
"20190301","7호선","내방","7366.0","7404.0","20190304"
"20190301","7호선","고속터미널","20652.0","16426.0","20190304"
"20190301","7호선","반포","4751.0","4280.0","20190304"
"20190301","7호선","논현","10248.0","11366.0","20190304"
"20190301","7호선","학동","8927.0","9647.0","20190304"
"20190301","7호선","강남구청","8824.0","9748.0","20190304"
"20190301","7호선","청담","10970.0","12068.0","20190304"
"20190301","7호선","뚝섬유원지","7306.0","6757.0","20190304"
"20190301","7호선","건대입구","14445.0","15373.0","20190304"
"20190301","7호선","어린이대공원(세종대)","10757.0","10394.0","20190304"
"20190301","7호선","군자(능동)","11134.0","8019.0","20190304"
"20190301","7호선","중곡","7074.0","6642.0","20190304"
"20190301","7호선","용마산","4905.0","4452.0","20190304"
"20190301","7호선","사가정","12899.0","12102.0","20190304"
"20190301","7호선","면목","11613.0","10968.0","20190304"
"20190301","7호선","상봉(시외버스터미널)","14037.0","13596.0","20190304"
"20190301","7호선","중화","8586.0","7832.0","20190304"
"20190301","7호선","먹골","8012.0","7512.0","20190304"
"20190301","7호선","태릉입구","6436.0","5659.0","20190304"
"20190301","7호선","공릉(서울과학기술대)","9532.0","9184.0","20190304"
"20190301","7호선","하계","14229.0","13302.0","20190304"
"20190301","7호선","중계","10455.0","9311.0","20190304"
"20190301","7호선","노원","16242.0","17536.0","20190304"
"20190301","7호선","마들","8709.0","7860.0","20190304"
"20190301","7호선","수락산","10968.0","10382.0","20190304"
"20190301","7호선","도봉산","6640.0","8891.0","20190304"
"20190301","7호선","장암","1513.0","941.0","20190304"
"20190301","6호선","봉화산(서울의료원)","6888.0","6415.0","20190304"
"20190301","6호선","화랑대(서울여대입구)","8451.0","6674.0","20190304"
"20190301","6호선","태릉입구","4327.0","4663.0","20190304"
"20190301","6호선","석계","9850.0","9449.0","20190304"
"20190301","6호선","돌곶이","6151.0","5773.0","20190304"
"20190301","6호선","상월곡(한국과학기술연구원)","4360.0","3711.0","20190304"
"20190301","6호선","월곡(동덕여대)","8869.0","8424.0","20190304"
"20190301","6호선","고려대(종암)","6670.0","6160.0","20190304"
"20190301","6호선","안암(고대병원앞)","9092.0","8858.0","20190304"
"20190301","6호선","보문","5793.0","5177.0","20190304"
"20190301","6호선","창신","2441.0","1932.0","20190304"
"20190301","6호선","동묘앞","10686.0","9751.0","20190304"
"20190301","6호선","신당","7450.0","7182.0","20190304"
"20190301","6호선","청구","2904.0","3027.0","20190304"
"20190301","6호선","약수","2540.0","2450.0","20190304"
"20190301","6호선","버티고개","1667.0","1648.0","20190304"
"20190301","6호선","한강진","8223.0","9988.0","20190304"
"20190301","6호선","이태원","21923.0","27320.0","20190304"
"20190301","6호선","녹사평(용산구청)","7163.0","7848.0","20190304"
"20190301","6호선","삼각지","6800.0","4185.0","20190304"
"20190301","6호선","효창공원앞","5387.0","4756.0","20190304"
"20190301","6호선","공덕","10560.0","10075.0","20190304"
"20190301","6호선","대흥(서강대앞)","5271.0","5396.0","20190304"
"20190301","6호선","광흥창(서강)","5360.0","4913.0","20190304"
"20190301","6호선","상수","9968.0","11918.0","20190304"
"20190301","6호선","합정","14013.0","12105.0","20190304"
"20190301","6호선","망원","12511.0","13904.0","20190304"
"20190301","6호선","마포구청","9928.0","8322.0","20190304"
"20190301","6호선","월드컵경기장(성산)","5700.0","6008.0","20190304"
"20190301","6호선","디지털미디어시티","7930.0","8104.0","20190304"
"20190301","6호선","증산(명지대앞)","8380.0","7830.0","20190304"
"20190301","6호선","새절(신사)","9981.0","9456.0","20190304"
"20190301","6호선","구산","5721.0","4175.0","20190304"
"20190301","6호선","연신내","3.0","0.0","20190304"
"20190301","6호선","독바위","2139.0","2547.0","20190304"
"20190301","6호선","불광","5144.0","4431.0","20190304"
"20190301","6호선","역촌","2947.0","3308.0","20190304"
"20190301","6호선","응암","13923.0","13531.0","20190304"
"20190301","5호선","마천","4136.0","4226.0","20190304"
"20190301","5호선","거여","5165.0","4762.0","20190304"
"20190301","5호선","개롱","4491.0","4442.0","20190304"
"20190301","5호선","오금","2061.0","2001.0","20190304"
"20190301","5호선","방이","5115.0","4991.0","20190304"
"20190301","5호선","올림픽공원(한국체대)","3046.0","2721.0","20190304"
"20190301","5호선","둔촌동","6473.0","6451.0","20190304"
"20190301","5호선","상일동","9040.0","7910.0","20190304"
"20190301","5호선","고덕","6035.0","5797.0","20190304"
"20190301","5호선","명일","6003.0","5826.0","20190304"
"20190301","5호선","굽은다리(강동구민회관앞)","7647.0","7000.0","20190304"
"20190301","5호선","길동","5471.0","5567.0","20190304"
"20190301","5호선","강동","14437.0","12174.0","20190304"
"20190301","5호선","천호(풍납토성)","18364.0","18822.0","20190304"
"20190301","5호선","광나루(장신대)","10548.0","9610.0","20190304"
"20190301","5호선","아차산(어린이대공원후문)","12415.0","11595.0","20190304"
"20190301","5호선","군자(능동)","8600.0","9677.0","20190304"
"20190301","5호선","장한평","13032.0","12927.0","20190304"
"20190301","5호선","답십리","11832.0","10657.0","20190304"
"20190301","5호선","마장","4433.0","4260.0","20190304"
"20190301","5호선","왕십리(성동구청)","4142.0","5371.0","20190304"
"20190301","5호선","행당","5895.0","4952.0","20190304"
"20190301","5호선","신금호","4647.0","4639.0","20190304"
"20190301","5호선","청구","3051.0","2800.0","20190304"
"20190301","5호선","동대문역사문화공원","1264.0","1578.0","20190304"
"20190301","5호선","을지로4가","4269.0","5239.0","20190304"
"20190301","5호선","종로3가","23281.0","23199.0","20190304"
"20190301","5호선","광화문(세종문화회관)","47546.0","47052.0","20190304"
"20190301","5호선","서대문","12801.0","11242.0","20190304"
"20190301","5호선","충정로(경기대입구)","2758.0","2164.0","20190304"
"20190301","5호선","애오개","4421.0","4254.0","20190304"
"20190301","5호선","공덕","7854.0","8287.0","20190304"
"20190301","5호선","마포","8051.0","7989.0","20190304"
"20190301","5호선","여의나루","11321.0","11503.0","20190304"
"20190301","5호선","여의도","8813.0","10290.0","20190304"
"20190301","5호선","신길","2173.0","2415.0","20190304"
"20190301","5호선","영등포시장","7358.0","7699.0","20190304"
"20190301","5호선","영등포구청","1819.0","1859.0","20190304"
"20190301","5호선","양평","3741.0","3492.0","20190304"
"20190301","5호선","오목교(목동운동장앞)","18043.0","19237.0","20190304"
"20190301","5호선","목동","12648.0","12867.0","20190304"
"20190301","5호선","신정(은행정)","10028.0","8315.0","20190304"
"20190301","5호선","까치산","23189.0","21650.0","20190304"
"20190301","5호선","화곡","22601.0","20467.0","20190304"
