"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20220301","장항선","배방","593","698","20220304",""
"20220301","장항선","온양온천","2388","2517","20220304",""
"20220301","장항선","신창(순천향대)","1065","1164","20220304",""
"20220301","안산선","오이도","4789","4668","20220304",""
"20220301","안산선","수리산","1892","1693","20220304",""
"20220301","우이신설선","북한산우이","2122","2228","20220304",""
"20220301","우이신설선","솔밭공원","1360","1331","20220304",""
"20220301","우이신설선","4.19민주묘지","1836","1663","20220304",""
"20220301","우이신설선","가오리","2211","2122","20220304",""
"20220301","우이신설선","화계","1899","1814","20220304",""
"20220301","우이신설선","삼양","1205","1229","20220304",""
"20220301","우이신설선","삼양사거리","1489","1432","20220304",""
"20220301","우이신설선","솔샘","2700","2510","20220304",""
"20220301","우이신설선","북한산보국문","3577","3338","20220304",""
"20220301","중앙선","오빈","189","176","20220304",""
"20220301","중앙선","아신","336","326","20220304",""
"20220301","중앙선","국수","332","351","20220304",""
"20220301","중앙선","신원","171","126","20220304",""
"20220301","중앙선","양수","1364","1302","20220304",""
"20220301","중앙선","운길산","720","705","20220304",""
"20220301","중앙선","팔당","848","946","20220304",""
"20220301","중앙선","도심","1038","909","20220304",""
"20220301","중앙선","덕소","2970","2954","20220304",""
"20220301","중앙선","양정","425","361","20220304",""
"20220301","중앙선","도농","4753","4492","20220304",""
"20220301","중앙선","구리","6742","6990","20220304",""
"20220301","중앙선","양원","1166","1164","20220304",""
"20220301","중앙선","망우","4398","4416","20220304",""
"20220301","중앙선","상봉(시외버스터미널)","3305","3342","20220304",""
"20220301","중앙선","중랑","3171","3075","20220304",""
"20220301","중앙선","회기","13732","13733","20220304",""
"20220301","안산선","정왕","4050","4361","20220304",""
"20220301","안산선","신길온천","948","869","20220304",""
"20220301","안산선","안산","6387","6035","20220304",""
"20220301","안산선","초지","1962","2003","20220304",""
"20220301","안산선","고잔","3688","3443","20220304",""
"20220301","안산선","중앙","9642","9864","20220304",""
"20220301","안산선","한대앞","4830","5002","20220304",""
"20220301","안산선","상록수","8221","8427","20220304",""
"20220301","안산선","반월","2225","2205","20220304",""
"20220301","안산선","대야미","2531","2259","20220304",""
"20220301","안산선","산본","7969","8547","20220304",""
"20220301","수인선","인천","958","1395","20220304",""
"20220301","수인선","신포","1019","1044","20220304",""
"20220301","수인선","숭의","1930","1852","20220304",""
"20220301","수인선","인하대","3246","3060","20220304",""
"20220301","수인선","송도","1367","1324","20220304",""
"20220301","수인선","연수","2636","2590","20220304",""
"20220301","수인선","원인재","2521","2600","20220304",""
"20220301","수인선","남동인더스파크","727","778","20220304",""
"20220301","수인선","호구포","1782","1702","20220304",""
"20220301","수인선","인천논현","2771","2925","20220304",""
"20220301","수인선","소래포구","3582","3420","20220304",""
"20220301","수인선","월곶","1654","1555","20220304",""
"20220301","수인선","달월","32","39","20220304",""
"20220301","수인선","사리","2360","2054","20220304",""
"20220301","수인선","야목","158","147","20220304",""
"20220301","수인선","어천","412","448","20220304",""
"20220301","수인선","오목천","1290","1276","20220304",""
"20220301","경강선","이천","1545","1581","20220304",""
"20220301","경강선","신둔도예촌","700","689","20220304",""
"20220301","경강선","곤지암","1118","1293","20220304",""
"20220301","경강선","초월","1352","1307","20220304",""
"20220301","경강선","경기광주","3321","3166","20220304",""
"20220301","경강선","삼동","970","910","20220304",""
"20220301","경강선","이매","474","383","20220304",""
"20220301","경강선","판교","2181","2243","20220304",""
"20220301","9호선2~3단계","중앙보훈병원","2848","2817","20220304",""
"20220301","9호선2~3단계","둔촌오륜","406","418","20220304",""
"20220301","9호선2~3단계","올림픽공원(한국체대)","2408","2618","20220304",""
"20220301","9호선2~3단계","한성백제","1185","976","20220304",""
"20220301","9호선2~3단계","송파나루","2656","2833","20220304",""
"20220301","9호선2~3단계","석촌","4149","3651","20220304",""
"20220301","9호선2~3단계","석촌고분","2837","2826","20220304",""
"20220301","9호선2~3단계","삼전","3403","3375","20220304",""
"20220301","9호선2~3단계","종합운동장","1791","1677","20220304",""
"20220301","9호선2~3단계","봉은사","6559","6697","20220304",""
"20220301","9호선2~3단계","삼성중앙","1876","1953","20220304",""
"20220301","9호선2~3단계","선정릉","2579","2957","20220304",""
"20220301","9호선2~3단계","언주","3274","3326","20220304",""
"20220301","9호선","신논현","13981","13557","20220304",""
"20220301","9호선","사평","1401","1413","20220304",""
"20220301","9호선","고속터미널","7516","9974","20220304",""
"20220301","9호선","신반포","1516","1440","20220304",""
"20220301","9호선","구반포","520","546","20220304",""
"20220301","9호선","동작(현충원)","1364","1073","20220304",""
"20220301","9호선","흑석(중앙대입구)","5002","4917","20220304",""
"20220301","9호선","노들","2095","1863","20220304",""
"20220301","9호선","노량진","14283","14600","20220304",""
"20220301","9호선","샛강","1687","1670","20220304",""
"20220301","9호선","여의도","9199","8361","20220304",""
"20220301","9호선","국회의사당","3687","3636","20220304",""
"20220301","9호선","선유도","2622","2475","20220304",""
"20220301","9호선","신목동","1463","1308","20220304",""
"20220301","9호선","염창","7746","7524","20220304",""
"20220301","9호선","등촌","4978","5052","20220304",""
"20220301","9호선","증미","2842","2880","20220304",""
"20220301","9호선","가양","9263","9086","20220304",""
"20220301","9호선","양천향교","4006","4142","20220304",""
"20220301","9호선","마곡나루(서울식물원)","5363","5305","20220304",""
"20220301","9호선","신방화","3196","3179","20220304",""
"20220301","9호선","공항시장","1615","1793","20220304",""
"20220301","9호선","김포공항","6503","8831","20220304",""
"20220301","9호선","개화","918","897","20220304",""
"20220301","8호선","남위례","1867","1879","20220304",""
"20220301","8호선","모란","2476","2139","20220304",""
"20220301","8호선","수진","2709","2598","20220304",""
"20220301","8호선","신흥","2361","2517","20220304",""
"20220301","8호선","단대오거리","5097","5142","20220304",""
"20220301","8호선","남한산성입구(성남법원.검찰청)","6245","5933","20220304",""
"20220301","8호선","산성","2580","2659","20220304",""
"20220301","8호선","복정","4000","3605","20220304",""
"20220301","8호선","장지","8920","8981","20220304",""
"20220301","8호선","문정","5040","5119","20220304",""
"20220301","8호선","가락시장","3718","4041","20220304",""
"20220301","8호선","송파","3288","3461","20220304",""
"20220301","8호선","석촌","4039","4815","20220304",""
"20220301","8호선","잠실(송파구청)","9265","10208","20220304",""
"20220301","8호선","몽촌토성(평화의문)","3032","2905","20220304",""
"20220301","8호선","강동구청","4340","4372","20220304",""
"20220301","8호선","천호(풍납토성)","7978","9154","20220304",""
"20220301","8호선","암사","8502","8069","20220304",""
"20220301","7호선","온수(성공회대입구)","3607","3542","20220304",""
"20220301","7호선","천왕","4510","4380","20220304",""
"20220301","7호선","광명사거리","11303","11297","20220304",""
"20220301","7호선","철산","9125","9196","20220304",""
"20220301","7호선","가산디지털단지","10716","9956","20220304",""
"20220301","7호선","남구로","5940","5982","20220304",""
"20220301","7호선","대림(구로구청)","5081","5114","20220304",""
"20220301","7호선","신풍","5334","5102","20220304",""
"20220301","7호선","보라매","3767","3763","20220304",""
"20220301","7호선","신대방삼거리","7374","7280","20220304",""
"20220301","7호선","장승배기","4426","4341","20220304",""
"20220301","7호선","상도","5141","5035","20220304",""
"20220301","7호선","숭실대입구(살피재)","5491","5679","20220304",""
"20220301","7호선","남성","5262","5159","20220304",""
"20220301","7호선","내방","4989","5077","20220304",""
