"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210101","일산선","백석","2724","2825","20210104",""
"20210101","일산선","마두","1638","1652","20210104",""
"20210101","3호선","을지로3가","1024","1009","20210104",""
"20210101","3호선","종로3가","1255","1632","20210104",""
"20210101","3호선","안국","2934","3029","20210104",""
"20210101","일산선","정발산","2024","2007","20210104",""
"20210101","일산선","주엽","2041","2070","20210104",""
"20210101","일산선","대화","2995","2800","20210104",""
"20210101","장항선","봉명","294","282","20210104",""
"20210101","장항선","쌍용(나사렛대)","573","581","20210104",""
"20210101","장항선","아산","978","1073","20210104",""
"20210101","장항선","배방","387","334","20210104",""
"20210101","장항선","온양온천","1633","1601","20210104",""
"20210101","장항선","신창(순천향대)","445","378","20210104",""
"20210101","중앙선","회기","6588","6347","20210104",""
"20210101","중앙선","중랑","1697","1624","20210104",""
"20210101","중앙선","상봉(시외버스터미널)","1806","1852","20210104",""
"20210101","중앙선","망우","2183","2140","20210104",""
"20210101","중앙선","양원","397","390","20210104",""
"20210101","중앙선","구리","3296","3546","20210104",""
"20210101","중앙선","도농","2162","2191","20210104",""
"20210101","중앙선","양정","228","197","20210104",""
"20210101","중앙선","덕소","1580","1658","20210104",""
"20210101","중앙선","도심","601","552","20210104",""
"20210101","중앙선","팔당","572","562","20210104",""
"20210101","중앙선","운길산","493","466","20210104",""
"20210101","중앙선","양수","623","644","20210104",""
"20210101","중앙선","신원","103","111","20210104",""
"20210101","중앙선","국수","228","243","20210104",""
"20210101","중앙선","아신","171","182","20210104",""
"20210101","중앙선","오빈","79","70","20210104",""
"20210101","중앙선","양평","811","932","20210104",""
"20210101","중앙선","원덕","114","135","20210104",""
"20210101","중앙선","용문","686","792","20210104",""
"20210101","중앙선","지평","12","17","20210104",""
"20210101","4호선","명동","4270","4248","20210104",""
"20210101","3호선","경복궁(정부서울청사)","3541","3567","20210104",""
"20210101","3호선","독립문","1884","2009","20210104",""
"20210101","3호선","무악재","950","992","20210104",""
"20210101","3호선","홍제","4446","4379","20210104",""
"20210101","3호선","녹번","3341","2966","20210104",""
"20210101","3호선","불광","4811","5341","20210104",""
"20210101","3호선","연신내","11128","10714","20210104",""
"20210101","3호선","구파발","5433","5449","20210104",""
"20210101","3호선","지축","759","753","20210104",""
"20210101","2호선","용두(동대문구청)","614","625","20210104",""
"20210101","2호선","신정네거리","2297","2428","20210104",""
"20210101","2호선","양천구청","1440","1497","20210104",""
"20210101","2호선","도림천","235","244","20210104",""
"20210101","2호선","신설동","1008","924","20210104",""
"20210101","2호선","신답","332","378","20210104",""
"20210101","2호선","용답","890","871","20210104",""
"20210101","2호선","충정로(경기대입구)","1839","1817","20210104",""
"20210101","2호선","아현","2433","2386","20210104",""
"20210101","2호선","이대","2717","2598","20210104",""
"20210101","2호선","신촌","8628","8394","20210104",""
"20210101","2호선","홍대입구","14982","14689","20210104",""
"20210101","2호선","합정","7066","7311","20210104",""
"20210101","2호선","당산","3992","4340","20210104",""
"20210101","2호선","영등포구청","3671","3618","20210104",""
"20210101","2호선","문래","3209","3259","20210104",""
"20210101","2호선","신도림","11686","11564","20210104",""
"20210101","2호선","대림(구로구청)","7452","7903","20210104",""
"20210101","2호선","구로디지털단지","12160","12055","20210104",""
"20210101","2호선","신대방","8017","7777","20210104",""
"20210101","2호선","신림","19768","18609","20210104",""
"20210101","2호선","봉천","6493","6161","20210104",""
"20210101","2호선","서울대입구(관악구청)","13106","12649","20210104",""
"20210101","2호선","낙성대(강감찬)","7679","7213","20210104",""
"20210101","2호선","사당","9266","9816","20210104",""
"20210101","2호선","방배","2835","2939","20210104",""
"20210101","2호선","서초","2507","2298","20210104",""
"20210101","2호선","교대(법원.검찰청)","4364","4638","20210104",""
"20210101","2호선","강남","13089","12668","20210104",""
"20210101","2호선","역삼","5365","5554","20210104",""
"20210101","2호선","선릉","6271","5370","20210104",""
"20210101","2호선","삼성(무역센터)","7859","7458","20210104",""
"20210101","2호선","종합운동장","1284","1434","20210104",""
"20210101","2호선","잠실새내","4722","4954","20210104",""
"20210101","2호선","잠실(송파구청)","17029","16152","20210104",""
"20210101","2호선","잠실나루","2292","2168","20210104",""
"20210101","2호선","강변(동서울터미널)","7925","8325","20210104",""
"20210101","2호선","구의(광진구청)","5840","5715","20210104",""
"20210101","2호선","건대입구","10699","11456","20210104",""
"20210101","2호선","성수","4288","4488","20210104",""
"20210101","2호선","뚝섬","2899","2944","20210104",""
"20210101","2호선","한양대","1090","1033","20210104",""
"20210101","2호선","왕십리(성동구청)","4465","3568","20210104",""
"20210101","2호선","상왕십리","3128","3097","20210104",""
"20210101","2호선","신당","3723","3806","20210104",""
"20210101","2호선","동대문역사문화공원(DDP)","2881","3048","20210104",""
"20210101","2호선","을지로4가","1389","1256","20210104",""
"20210101","2호선","을지로3가","2312","2105","20210104",""
"20210101","2호선","을지로입구","5211","4887","20210104",""
"20210101","2호선","시청","1844","1416","20210104",""
"20210101","1호선","청량리(서울시립대입구)","6411","6535","20210104",""
"20210101","1호선","제기동","4525","4467","20210104",""
"20210101","1호선","신설동","3367","3017","20210104",""
"20210101","1호선","동대문","3971","3799","20210104",""
"20210101","1호선","종로5가","3700","3698","20210104",""
"20210101","1호선","종로3가","5502","4910","20210104",""
"20210101","1호선","종각","5637","4936","20210104",""
"20210101","1호선","시청","2906","2654","20210104",""
"20210101","1호선","동묘앞","4153","4491","20210104",""
"20210101","1호선","서울역","9260","9858","20210104",""
"20210101","4호선","회현(남대문시장)","2567","2621","20210104",""
"20210101","4호선","서울역","1925","3471","20210104",""
"20210101","4호선","숙대입구(갈월)","2782","2512","20210104",""
"20210101","4호선","삼각지","770","852","20210104",""
"20210101","4호선","신용산","2912","3251","20210104",""
"20210101","4호선","이촌(국립중앙박물관)","1459","1662","20210104",""
"20210101","4호선","동작(현충원)","881","901","20210104",""
"20210101","4호선","총신대입구(이수)","4704","4911","20210104",""
"20210101","4호선","사당","5982","5539","20210104",""
"20210101","4호선","남태령","256","235","20210104",""
"20210101","4호선","당고개","3814","3739","20210104",""
"20210101","4호선","상계","5339","5022","20210104",""
"20210101","4호선","노원","5372","5997","20210104",""
"20210101","4호선","창동","7060","7804","20210104",""
"20210101","4호선","쌍문","7683","7352","20210104",""
"20210101","5호선","방화","1913","1825","20210104",""
"20210101","5호선","개화산","1508","1535","20210104",""
"20210101","5호선","김포공항","3099","3386","20210104",""
"20210101","5호선","송정","1951","1966","20210104",""
"20210101","5호선","마곡","1453","1473","20210104",""
"20210101","5호선","발산","3911","3932","20210104",""
"20210101","5호선","우장산","3032","3250","20210104",""
"20210101","5호선","화곡","7312","6811","20210104",""
"20210101","5호선","까치산","8210","8148","20210104",""
"20210101","5호선","신정(은행정)","3239","2855","20210104",""
"20210101","5호선","목동","3552","3732","20210104",""
"20210101","5호선","오목교(목동운동장앞)","4772","5030","20210104",""
"20210101","5호선","양평","1298","1221","20210104",""
"20210101","5호선","영등포구청","648","600","20210104",""
"20210101","5호선","영등포시장","2039","2016","20210104",""
"20210101","5호선","신길","967","962","20210104",""
"20210101","5호선","여의도","2573","2691","20210104",""
"20210101","5호선","여의나루","1602","1526","20210104",""
"20210101","5호선","마포","2315","2340","20210104",""
"20210101","5호선","공덕","2070","2190","20210104",""
"20210101","5호선","애오개","1263","1239","20210104",""
"20210101","5호선","충정로(경기대입구)","714","676","20210104",""
"20210101","5호선","서대문","2456","2396","20210104",""
"20210101","5호선","광화문(세종문화회관)","4886","4653","20210104",""
"20210101","5호선","종로3가","2688","2665","20210104",""
"20210101","5호선","을지로4가","562","569","20210104",""
"20210101","5호선","동대문역사문화공원(DDP)","403","455","20210104",""
"20210101","5호선","청구","861","799","20210104",""
"20210101","5호선","신금호","1464","1538","20210104",""
"20210101","5호선","행당","1838","1688","20210104",""
"20210101","5호선","왕십리(성동구청)","1270","1476","20210104",""
"20210101","5호선","마장","1416","1355","20210104",""
"20210101","5호선","답십리","3853","3522","20210104",""
"20210101","5호선","장한평","3558","3493","20210104",""
"20210101","5호선","군자(능동)","3032","3226","20210104",""
"20210101","5호선","아차산(어린이대공원후문)","5049","5065","20210104",""
"20210101","5호선","광나루(장신대)","3550","3586","20210104",""
"20210101","5호선","천호(풍납토성)","5513","5265","20210104",""
"20210101","5호선","강동","4573","4312","20210104",""
"20210101","5호선","길동","2124","2191","20210104",""
"20210101","5호선","굽은다리(강동구민회관앞)","2626","2526","20210104",""
"20210101","5호선","명일","1784","1798","20210104",""
"20210101","5호선","고덕","1938","1913","20210104",""
"20210101","5호선","상일동","3244","3173","20210104",""
"20210101","5호선","둔촌동","1995","1984","20210104",""
"20210101","5호선","올림픽공원(한국체대)","899","840","20210104",""
"20210101","5호선","방이","1585","1605","20210104",""
"20210101","5호선","오금","720","677","20210104",""
"20210101","5호선","개롱","1407","1603","20210104",""
"20210101","4호선","충무로","3693","3421","20210104",""
"20210101","4호선","동대문역사문화공원(DDP)","3433","2933","20210104",""
"20210101","4호선","동대문","2553","2506","20210104",""
"20210101","4호선","혜화","7099","7128","20210104",""
"20210101","4호선","한성대입구(삼선교)","3475","3358","20210104",""
"20210101","4호선","성신여대입구(돈암)","5893","5612","20210104",""
"20210101","4호선","길음","4472","4344","20210104",""
"20210101","4호선","미아사거리","7803","7425","20210104",""
"20210101","5호선","거여","1714","1667","20210104",""
"20210101","5호선","마천","1677","1824","20210104",""
"20210101","5호선","미사","3515","3402","20210104",""
"20210101","5호선","하남풍산","1243","1388","20210104",""
"20210101","6호선","응암","4980","5098","20210104",""
"20210101","6호선","역촌","1033","1233","20210104",""
"20210101","6호선","불광","1495","1346","20210104",""
"20210101","6호선","독바위","874","1017","20210104",""
"20210101","4호선","미아(서울사이버대학)","4256","4083","20210104",""
"20210101","4호선","수유(강북구청)","10525","10242","20210104",""
"20210101","3호선","오금","1129","1097","20210104",""
"20210101","3호선","경찰병원","1337","1337","20210104",""
"20210101","3호선","가락시장","1883","1843","20210104",""
"20210101","3호선","수서","3760","4403","20210104",""
"20210101","3호선","일원","1532","1670","20210104",""
"20210101","3호선","대청","1979","1800","20210104",""
"20210101","3호선","학여울","322","310","20210104",""
"20210101","3호선","대치","2240","2090","20210104",""
"20210101","3호선","도곡","916","942","20210104",""
"20210101","3호선","매봉","1786","1692","20210104",""
"20210101","3호선","양재(서초구청)","5075","5368","20210104",""
"20210101","3호선","남부터미널(예술의전당)","5495","5842","20210104",""
"20210101","3호선","교대(법원.검찰청)","1485","931","20210104",""
"20210101","3호선","고속터미널","11650","12958","20210104",""
"20210101","3호선","잠원","891","940","20210104",""
"20210101","3호선","신사","5013","5147","20210104",""
"20210101","3호선","압구정","4076","4097","20210104",""
"20210101","3호선","옥수","2280","2325","20210104",""
"20210101","3호선","금호","2011","1998","20210104",""
"20210101","3호선","약수","3203","2955","20210104",""
"20210101","3호선","동대입구","2348","2625","20210104",""
"20210101","3호선","충무로","1","0","20210104",""
"20210101","6호선","연신내","1","0","20210104",""
"20210101","6호선","구산","1963","1439","20210104",""
"20210101","6호선","새절(신사)","3428","3331","20210104",""
"20210101","6호선","증산(명지대앞)","2951","3003","20210104",""
"20210101","6호선","디지털미디어시티","2617","2859","20210104",""
"20210101","6호선","월드컵경기장(성산)","2072","1822","20210104",""
"20210101","6호선","마포구청","3604","3230","20210104",""
"20210101","6호선","망원","3993","4248","20210104",""
"20210101","6호선","합정","3755","3373","20210104",""
"20210101","6호선","상수","2071","2218","20210104",""
"20210101","6호선","광흥창(서강)","1734","1607","20210104",""
"20210101","6호선","대흥(서강대앞)","1712","1768","20210104",""
"20210101","6호선","공덕","3286","3091","20210104",""
"20210101","6호선","효창공원앞","1567","1334","20210104",""
"20210101","6호선","삼각지","1145","942","20210104",""
"20210101","6호선","녹사평(용산구청)","1402","1348","20210104",""
"20210101","6호선","이태원","3394","3416","20210104",""
"20210101","6호선","한강진","1447","1575","20210104",""
"20210101","6호선","버티고개","530","642","20210104",""
"20210101","6호선","약수","826","763","20210104",""
"20210101","6호선","청구","873","855","20210104",""
"20210101","6호선","신당","1492","1393","20210104",""
"20210101","6호선","동묘앞","2587","2367","20210104",""
"20210101","6호선","창신","833","704","20210104",""
"20210101","6호선","보문","1910","1714","20210104",""
