"사용일자","노선명","역명",승차총승객수,하차총승객수,"등록일자"
"20150501","1호선","시청","24614.0","25928.0","20151217"
"20150501","4호선","상계","22957.0","20527.0","20151217"
"20150501","4호선","당고개","14481.0","13482.0","20151217"
"20150501","3호선","오금","5963.0","5240.0","20151217"
"20150501","3호선","경찰병원","6441.0","6154.0","20151217"
"20150501","3호선","가락시장","8570.0","7467.0","20151217"
"20150501","3호선","수서","10426.0","10433.0","20151217"
"20150501","3호선","일원","7188.0","6983.0","20151217"
"20150501","3호선","대청","10344.0","8911.0","20151217"
"20150501","3호선","학여울","2048.0","2150.0","20151217"
"20150501","5호선","광화문","33309.0","31885.0","20151217"
"20150501","5호선","종로3가","16418.0","15351.0","20151217"
"20150501","5호선","을지로4가","5143.0","5622.0","20151217"
"20150501","5호선","동대문역사문화공원","2224.0","2725.0","20151217"
"20150501","5호선","청구","4083.0","3948.0","20151217"
"20150501","5호선","신금호","5307.0","5417.0","20151217"
"20150501","5호선","행당","8072.0","6799.0","20151217"
"20150501","5호선","왕십리(성동구청)","5221.0","6571.0","20151217"
"20150501","5호선","마장","6176.0","6251.0","20151217"
"20150501","5호선","답십리","15685.0","14255.0","20151217"
"20150501","5호선","장한평","17255.0","17199.0","20151217"
"20150501","5호선","군자","10638.0","11757.0","20151217"
"20150501","5호선","아차산","18074.0","16029.0","20151217"
"20150501","5호선","광나루","14932.0","13491.0","20151217"
"20150501","5호선","천호","24022.0","25977.0","20151217"
"20150501","5호선","강동","18181.0","15114.0","20151217"
"20150501","5호선","길동","7422.0","7680.0","20151217"
"20150501","5호선","굽은다리","9826.0","9073.0","20151217"
"20150501","5호선","명일","9113.0","8731.0","20151217"
"20150501","5호선","고덕","8408.0","8365.0","20151217"
"20150501","5호선","상일동","11896.0","10044.0","20151217"
"20150501","5호선","둔촌동","13114.0","13195.0","20151217"
"20150501","5호선","올림픽공원","7817.0","7768.0","20151217"
"20150501","5호선","방이","6305.0","6235.0","20151217"
"20150501","5호선","오금","3317.0","3230.0","20151217"
"20150501","5호선","개롱","7074.0","6474.0","20151217"
"20150501","5호선","거여","7481.0","6983.0","20151217"
"20150501","5호선","마천","6667.0","6432.0","20151217"
"20150501","6호선","응암","18375.0","17504.0","20151217"
"20150501","6호선","역촌","3509.0","4103.0","20151217"
"20150501","6호선","불광","6412.0","5974.0","20151217"
"20150501","6호선","독바위","2964.0","3555.0","20151217"
"20150501","6호선","연신내","1.0","0.0","20151217"
"20150501","6호선","구산","8475.0","6213.0","20151217"
"20150501","6호선","새절","15076.0","14649.0","20151217"
"20150501","6호선","증산","10913.0","10388.0","20151217"
"20150501","6호선","디지털미디어시티","12491.0","12758.0","20151217"
"20150501","6호선","월드컵경기장","10531.0","11474.0","20151217"
"20150501","6호선","마포구청","12941.0","11246.0","20151217"
"20150501","6호선","망원","11500.0","12066.0","20151217"
"20150501","6호선","합정","13349.0","13019.0","20151217"
"20150501","6호선","상수","12178.0","15114.0","20151217"
"20150501","6호선","광흥창","8279.0","7721.0","20151217"
"20150501","6호선","대흥","9242.0","9491.0","20151217"
"20150501","6호선","공덕","14363.0","13558.0","20151217"
"20150501","6호선","효창공원앞","7590.0","7211.0","20151217"
"20150501","6호선","삼각지","8365.0","5985.0","20151217"
"20150501","6호선","녹사평(용산구청)","10777.0","12190.0","20151217"
"20150501","6호선","이태원","22610.0","27993.0","20151217"
"20150501","6호선","한강진","5042.0","5939.0","20151217"
"20150501","6호선","버티고개","2451.0","2363.0","20151217"
"20150501","6호선","약수","3474.0","3475.0","20151217"
"20150501","6호선","청구","3664.0","3738.0","20151217"
"20150501","6호선","신당","8346.0","8489.0","20151217"
"20150501","6호선","동묘앞","10196.0","10090.0","20151217"
"20150501","6호선","창신","3202.0","3009.0","20151217"
"20150501","6호선","보문","8608.0","7404.0","20151217"
"20150501","6호선","안암","16697.0","15877.0","20151217"
"20150501","6호선","고려대","11076.0","10362.0","20151217"
"20150501","6호선","월곡","13942.0","12569.0","20151217"
"20150501","6호선","상월곡","6648.0","6244.0","20151217"
"20150501","6호선","돌곶이","9662.0","8553.0","20151217"
"20150501","6호선","석계","14185.0","13769.0","20151217"
"20150501","6호선","태릉입구","5137.0","6238.0","20151217"
"20150501","6호선","화랑대","13553.0","9800.0","20151217"
"20150501","6호선","봉화산(서울의료원)","8750.0","8229.0","20151217"
"20150501","7호선","장암","2335.0","1178.0","20151217"
"20150501","7호선","도봉산","12517.0","12662.0","20151217"
"20150501","7호선","수락산","16228.0","15247.0","20151217"
"20150501","7호선","마들","13488.0","11543.0","20151217"
"20150501","7호선","노원","23642.0","26979.0","20151217"
"20150501","7호선","중계","15634.0","13776.0","20151217"
"20150501","7호선","하계","22355.0","20884.0","20151217"
"20150501","7호선","공릉","13868.0","13045.0","20151217"
"20150501","7호선","태릉입구","10047.0","8998.0","20151217"
"20150501","7호선","먹골","10358.0","9714.0","20151217"
"20150501","7호선","중화","12158.0","11360.0","20151217"
"20150501","7호선","상봉","19109.0","17796.0","20151217"
"20150501","7호선","면목","17471.0","16674.0","20151217"
"20150501","7호선","사가정","17060.0","16148.0","20151217"
"20150501","7호선","용마산","6325.0","5784.0","20151217"
"20150501","7호선","중곡","9951.0","9065.0","20151217"
"20150501","7호선","군자","14476.0","10442.0","20151217"
"20150501","7호선","어린이대공원","27681.0","28535.0","20151217"
"20150501","7호선","건대입구","20890.0","22842.0","20151217"
"20150501","7호선","뚝섬유원지","15409.0","14698.0","20151217"
"20150501","7호선","청담","17860.0","20054.0","20151217"
"20150501","7호선","강남구청","13715.0","14826.0","20151217"
"20150501","7호선","학동","15364.0","17286.0","20151217"
"20150501","7호선","논현","15590.0","17013.0","20151217"
"20150501","7호선","반포","6463.0","5935.0","20151217"
"20150501","7호선","고속터미널","22135.0","21739.0","20151217"
"20150501","7호선","내방","11815.0","11652.0","20151217"
"20150501","7호선","이수","16411.0","15771.0","20151217"
"20150501","7호선","남성","11702.0","10353.0","20151217"
"20150501","7호선","숭실대입구","19483.0","18449.0","20151217"
"20150501","7호선","상도","12039.0","11274.0","20151217"
"20150501","7호선","장승배기","10141.0","9577.0","20151217"
"20150501","7호선","신대방삼거리","14973.0","13551.0","20151217"
"20150501","7호선","보라매","9000.0","8772.0","20151217"
"20150501","7호선","신풍","11686.0","10912.0","20151217"
"20150501","7호선","대림","11962.0","12555.0","20151217"
"20150501","7호선","남구로","13759.0","13442.0","20151217"
"20150501","7호선","가산디지털단지","25527.0","24719.0","20151217"
"20150501","7호선","철산","24363.0","23994.0","20151217"
"20150501","7호선","광명사거리","27704.0","26193.0","20151217"
"20150501","7호선","천왕","7702.0","7100.0","20151217"
"20150501","7호선","온수","9848.0","9685.0","20151217"
"20150501","분당선","구성","5059.0","4993.0","20151217"
"20150501","분당선","신갈","4258.0","4069.0","20151217"
"20150501","분당선","기흥","9018.0","8553.0","20151217"
"20150501","분당선","상갈","5540.0","5123.0","20151217"
"20150501","분당선","청명","4558.0","4168.0","20151217"
"20150501","분당선","영통","10597.0","10406.0","20151217"
"20150501","분당선","망포","11452.0","10133.0","20151217"
"20150501","분당선","매탄권선","4164.0","3808.0","20151217"
"20150501","분당선","수원시청","10514.0","12411.0","20151217"
"20150501","분당선","매교","2770.0","2631.0","20151217"
"20150501","수인선","달월","66.0","62.0","20151217"
"20150501","수인선","월곶","2619.0","2462.0","20151217"
"20150501","수인선","소래포구","7213.0","7169.0","20151217"
"20150501","수인선","인천논현","5494.0","5615.0","20151217"
"20150501","수인선","호구포","2570.0","2562.0","20151217"
"20150501","수인선","남동인더스파크","1341.0","1407.0","20151217"
"20150501","수인선","원인재","4218.0","4424.0","20151217"
"20150501","수인선","연수","4114.0","3988.0","20151217"
"20150501","수인선","송도","4165.0","4265.0","20151217"
"20150501","경원선","방학","11118.0","10570.0","20151217"
"20150501","경원선","도봉","7007.0","6499.0","20151217"
"20150501","경원선","도봉산","6225.0","5830.0","20151217"
"20150501","경원선","망월사","10174.0","10030.0","20151217"
"20150501","경원선","회룡","14416.0","13628.0","20151217"
"20150501","경원선","의정부","27629.0","29906.0","20151217"
"20150501","경원선","가능","9092.0","8498.0","20151217"
"20150501","경원선","녹양","5375.0","4746.0","20151217"
"20150501","경원선","양주","10299.0","9189.0","20151217"
"20150501","경원선","덕계","2469.0","2317.0","20151217"
"20150501","경원선","덕정","8451.0","7545.0","20151217"
"20150501","경원선","지행","8476.0","8249.0","20151217"
"20150501","경원선","동두천 중앙","4429.0","4300.0","20151217"
"20150501","경원선","보산","2637.0","2033.0","20151217"
"20150501","경원선","동두천","2665.0","4171.0","20151217"
"20150501","경원선","소요산","7240.0","5662.0","20151217"
"20150501","2호선","신답","1322.0","1454.0","20151217"
"20150501","과천선","대공원","28142.0","28391.0","20151217"
"20150501","과천선","과천","6704.0","5480.0","20151217"
"20150501","과천선","정부과천청사","12014.0","10924.0","20151217"
"20150501","과천선","인덕원","24133.0","23649.0","20151217"
"20150501","과천선","평촌","12446.0","11961.0","20151217"
"20150501","과천선","범계","34526.0","35132.0","20151217"
"20150501","경부선","구로","21420.0","22790.0","20151217"
"20150501","경부선","가산디지털단지","10675.0","13686.0","20151217"
"20150501","경부선","금천구청","12347.0","11735.0","20151217"
"20150501","경부선","석수","12154.0","10883.0","20151217"
"20150501","경부선","관악","9292.0","8896.0","20151217"
"20150501","경부선","안양","36549.0","36799.0","20151217"
"20150501","경부선","명학","9378.0","9271.0","20151217"
"20150501","경부선","금정","28929.0","28170.0","20151217"
"20150501","경부선","군포","6722.0","6085.0","20151217"
"20150501","경부선","의왕","8757.0","8039.0","20151217"
"20150501","경부선","성균관대","19757.0","18062.0","20151217"
"20150501","경부선","화서","8968.0","9210.0","20151217"
"20150501","경부선","수원","62526.0","69041.0","20151217"
"20150501","경부선","독산","13605.0","13657.0","20151217"
"20150501","경부선","세류","4629.0","4433.0","20151217"
"20150501","경부선","병점","19493.0","18769.0","20151217"
"20150501","경부선","세마","3084.0","2514.0","20151217"
"20150501","경부선","오산대","4590.0","4665.0","20151217"
"20150501","경부선","오산","13083.0","12164.0","20151217"
"20150501","경부선","진위","1579.0","1481.0","20151217"
"20150501","경부선","송탄","6068.0","5669.0","20151217"
"20150501","경부선","서정리","7159.0","6738.0","20151217"
"20150501","경부선","지제","822.0","803.0","20151217"
"20150501","경부선","평택","19296.0","19048.0","20151217"
"20150501","경부선","성환","7537.0","6085.0","20151217"
"20150501","경부선","직산","1210.0","1207.0","20151217"
"20150501","경부선","두정","9393.0","9398.0","20151217"
"20150501","경부선","천안","14777.0","12735.0","20151217"
"20150501","경부선","당정","8179.0","7700.0","20151217"
"20150501","경부선","서동탄","1638.0","1629.0","20151217"
"20150501","경부선","광명","630.0","652.0","20151217"
"20150501","안산선","산본","20905.0","21326.0","20151217"
"20150501","안산선","대야미","4477.0","3860.0","20151217"
"20150501","안산선","반월","5876.0","5363.0","20151217"
"20150501","2호선","아현","9578.0","8185.0","20151217"
"20150501","2호선","이대","32555.0","35179.0","20151217"
"20150501","2호선","신촌","60490.0","62702.0","20151217"
"20150501","2호선","홍대입구","89691.0","104052.0","20151217"
"20150501","2호선","합정","34122.0","35088.0","20151217"
"20150501","2호선","당산","20843.0","22658.0","20151217"
"20150501","2호선","영등포구청","16614.0","16542.0","20151217"
"20150501","2호선","문래","14491.0","14172.0","20151217"
"20150501","2호선","신도림","63111.0","62754.0","20151217"
"20150501","2호선","용답","2618.0","2705.0","20151217"
"20150501","2호선","충정로","8575.0","9363.0","20151217"
"20150501","2호선","신설동","4275.0","3925.0","20151217"
"20150501","2호선","도림천","861.0","961.0","20151217"
"20150501","2호선","양천구청","7575.0","7667.0","20151217"
"20150501","2호선","신정네거리","11111.0","10756.0","20151217"
"20150501","2호선","용두","2172.0","2229.0","20151217"
"20150501","3호선","지축","1430.0","1533.0","20151217"
"20150501","3호선","구파발","17575.0","15141.0","20151217"
"20150501","3호선","연신내","44139.0","41465.0","20151217"
"20150501","3호선","불광","20208.0","23133.0","20151217"
"20150501","3호선","녹번","15008.0","13506.0","20151217"
"20150501","3호선","홍제","22516.0","21462.0","20151217"
"20150501","3호선","무악재","4348.0","4532.0","20151217"
"20150501","3호선","독립문","9341.0","9795.0","20151217"
"20150501","3호선","경복궁","35106.0","36950.0","20151217"
"20150501","3호선","안국","37619.0","38406.0","20151217"
"20150501","3호선","종로3가","10424.0","13956.0","20151217"
"20150501","3호선","을지로3가","6975.0","7517.0","20151217"
"20150501","3호선","충무로","3.0","0.0","20151217"
"20150501","3호선","동대입구","12761.0","14757.0","20151217"
"20150501","3호선","약수","14907.0","13738.0","20151217"
"20150501","3호선","금호","7938.0","6971.0","20151217"
"20150501","3호선","옥수","10411.0","10507.0","20151217"
"20150501","3호선","압구정","36575.0","40489.0","20151217"
"20150501","3호선","신사","32113.0","36275.0","20151217"
"20150501","3호선","잠원","5332.0","5031.0","20151217"
"20150501","3호선","고속터미널","73234.0","88399.0","20151217"
"20150501","3호선","교대","12133.0","8911.0","20151217"
"20150501","3호선","남부터미널","35413.0","38187.0","20151217"
"20150501","3호선","양재","33831.0","35262.0","20151217"
"20150501","3호선","매봉","8962.0","8345.0","20151217"
"20150501","3호선","도곡","6886.0","6101.0","20151217"
"20150501","3호선","대치","10807.0","10061.0","20151217"
