"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210901","4호선","동작(현충원)","1929","1999","20210904",""
"20210901","4호선","총신대입구(이수)","17219","18876","20210904",""
"20210901","4호선","사당","21027","17484","20210904",""
"20210901","4호선","남태령","1089","986","20210904",""
"20210901","4호선","당고개","11684","10696","20210904",""
"20210901","4호선","상계","17881","16583","20210904",""
"20210901","4호선","노원","16916","18693","20210904",""
"20210901","4호선","창동","23360","24717","20210904",""
"20210901","4호선","쌍문","27211","25316","20210904",""
"20210901","5호선","방화","6381","6033","20210904",""
"20210901","5호선","개화산","5063","4937","20210904",""
"20210901","5호선","김포공항","6025","5605","20210904",""
"20210901","5호선","송정","6136","5685","20210904",""
"20210901","5호선","마곡","9561","9567","20210904",""
"20210901","5호선","발산","18570","19276","20210904",""
"20210901","5호선","우장산","13025","13033","20210904",""
"20210901","5호선","화곡","26338","24832","20210904",""
"20210901","5호선","까치산","27016","26013","20210904",""
"20210901","5호선","신정(은행정)","12743","10514","20210904",""
"20210901","5호선","목동","15495","17098","20210904",""
"20210901","5호선","오목교(목동운동장앞)","19739","21437","20210904",""
"20210901","5호선","양평","7073","6963","20210904",""
"20210901","5호선","영등포구청","3795","3802","20210904",""
"20210901","5호선","영등포시장","8880","9056","20210904",""
"20210901","5호선","신길","3770","4058","20210904",""
"20210901","5호선","여의도","24611","26093","20210904",""
"20210901","5호선","여의나루","8765","9309","20210904",""
"20210901","5호선","마포","12885","13187","20210904",""
"20210901","5호선","공덕","13188","13797","20210904",""
"20210901","5호선","애오개","6424","6322","20210904",""
"20210901","5호선","충정로(경기대입구)","4375","4466","20210904",""
"20210901","5호선","서대문","17664","17822","20210904",""
"20210901","5호선","광화문(세종문화회관)","26710","27942","20210904",""
"20210901","5호선","종로3가","10045","10345","20210904",""
"20210901","5호선","을지로4가","5704","5715","20210904",""
"20210901","5호선","동대문역사문화공원(DDP)","2698","3085","20210904",""
"20210901","5호선","청구","3834","3368","20210904",""
"20210901","5호선","신금호","5920","6191","20210904",""
"20210901","5호선","행당","7572","6734","20210904",""
"20210901","5호선","왕십리(성동구청)","4248","4667","20210904",""
"20210901","5호선","마장","5184","4795","20210904",""
"20210901","5호선","답십리","14749","13445","20210904",""
"20210901","5호선","장한평","17531","17336","20210904",""
"20210901","5호선","군자(능동)","10366","11175","20210904",""
"20210901","5호선","아차산(어린이대공원후문)","13140","12787","20210904",""
