"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20211001","중앙선","용문","1971","2116","20211004",""
"20211001","중앙선","지평","64","99","20211004",""
"20211001","분당선","수원시청","12282","13553","20211004",""
"20211001","분당선","매탄권선","4946","4770","20211004",""
"20211001","분당선","망포","14495","13274","20211004",""
"20211001","분당선","영통","8606","8600","20211004",""
"20211001","분당선","청명","4384","4058","20211004",""
"20211001","분당선","상갈","5451","5296","20211004",""
"20211001","분당선","기흥","9311","8957","20211004",""
"20211001","분당선","신갈","4476","4406","20211004",""
"20211001","분당선","구성","4916","5320","20211004",""
"20211001","분당선","죽전","13378","14465","20211004",""
"20211001","분당선","보정","2544","2158","20211004",""
"20211001","분당선","이매","5556","5205","20211004",""
"20211001","분당선","오리","11201","9209","20211004",""
"20211001","분당선","미금","15265","16247","20211004",""
"20211001","분당선","정자","16629","17930","20211004",""
"20211001","분당선","수내","12740","12767","20211004",""
"20211001","분당선","서현","23666","24162","20211004",""
"20211001","분당선","야탑","24706","25915","20211004",""
"20211001","분당선","모란","19452","19480","20211004",""
"20211001","분당선","태평","13333","12730","20211004",""
"20211001","분당선","가천대","7524","8074","20211004",""
"20211001","분당선","선정릉","7659","8193","20211004",""
"20211001","분당선","강남구청","9539","11024","20211004",""
"20211001","분당선","압구정로데오","19259","21224","20211004",""
"20211001","분당선","서울숲","10817","10753","20211004",""
"20211001","분당선","수원","7872","6984","20211004",""
"20211001","분당선","수서","13884","14842","20211004",""
"20211001","분당선","대모산입구","4225","3936","20211004",""
"20211001","분당선","개포동","3956","4164","20211004",""
"20211001","분당선","구룡","2313","2097","20211004",""
"20211001","분당선","도곡","6797","6707","20211004",""
"20211001","분당선","한티","14045","15197","20211004",""
"20211001","분당선","선릉","12902","19049","20211004",""
"20211001","과천선","범계","24938","24817","20211004",""
"20211001","과천선","평촌","17334","17184","20211004",""
"20211001","과천선","인덕원","23449","24436","20211004",""
"20211001","과천선","정부과천청사","9907","9818","20211004",""
"20211001","과천선","과천","5605","5106","20211004",""
"20211001","과천선","대공원","3389","3558","20211004",""
"20211001","과천선","경마공원","1359","1318","20211004",""
"20211001","과천선","선바위","8021","7120","20211004",""
"20211001","공항철도 1호선","영종","2916","3080","20211004",""
"20211001","공항철도 1호선","인천공항2터미널","2029","1913","20211004",""
"20211001","공항철도 1호선","인천공항1터미널","3746","3843","20211004",""
"20211001","공항철도 1호선","공항화물청사","2262","2337","20211004",""
"20211001","공항철도 1호선","운서","6488","6472","20211004",""
"20211001","공항철도 1호선","청라국제도시","6355","6035","20211004",""
"20211001","공항철도 1호선","검암","6627","6543","20211004",""
"20211001","공항철도 1호선","계양","9539","8937","20211004",""
"20211001","공항철도 1호선","김포공항","12976","7332","20211004",""
"20211001","중앙선","아신","618","678","20211004",""
"20211001","공항철도 1호선","마곡나루(서울식물원)","7624","7296","20211004",""
"20211001","공항철도 1호선","디지털미디어시티","12805","11532","20211004",""
"20211001","공항철도 1호선","홍대입구","9123","9567","20211004",""
"20211001","공항철도 1호선","공덕","2247","2812","20211004",""
"20211001","공항철도 1호선","서울역","8077","7732","20211004",""
"20211001","경춘선","춘천","1687","1356","20211004",""
"20211001","경춘선","남춘천","2626","2423","20211004",""
"20211001","경춘선","김유정","350","425","20211004",""
"20211001","경춘선","강촌","453","517","20211004",""
"20211001","경춘선","백양리","92","81","20211004",""
"20211001","경춘선","굴봉산","148","156","20211004",""
"20211001","경춘선","가평","2007","2071","20211004",""
"20211001","경춘선","상천","368","342","20211004",""
"20211001","경춘선","청평","1756","1835","20211004",""
"20211001","경춘선","대성리","551","515","20211004",""
"20211001","경춘선","마석","3972","3996","20211004",""
"20211001","경춘선","천마산","1663","1602","20211004",""
"20211001","경춘선","평내호평","6261","6320","20211004",""
"20211001","경춘선","금곡","1518","1487","20211004",""
"20211001","경춘선","사릉","3402","3263","20211004",""
"20211001","경춘선","퇴계원","3685","3466","20211004",""
"20211001","경춘선","별내","3194","3096","20211004",""
"20211001","경춘선","갈매","3112","2732","20211004",""
"20211001","7호선","논현","19955","21564","20211004",""
"20211001","7호선","학동","22906","24028","20211004",""
"20211001","7호선","강남구청","15983","17553","20211004",""
"20211001","7호선","청담","18492","20492","20211004",""
"20211001","7호선","뚝섬유원지","10462","9686","20211004",""
"20211001","7호선","건대입구","11701","12342","20211004",""
"20211001","7호선","어린이대공원(세종대)","12286","12104","20211004",""
"20211001","7호선","군자(능동)","14425","11696","20211004",""
"20211001","7호선","중곡","10208","9520","20211004",""
"20211001","7호선","용마산(용마폭포공원)","6021","5882","20211004",""
"20211001","7호선","사가정","16024","16269","20211004",""
"20211001","7호선","면목","15341","15121","20211004",""
"20211001","7호선","상봉(시외버스터미널)","16637","15821","20211004",""
