"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210301","8호선","송파","3046","3278","20210304",""
"20210301","8호선","가락시장","3261","3669","20210304",""
"20210301","8호선","문정","4441","4744","20210304",""
"20210301","8호선","장지","7440","7807","20210304",""
"20210301","8호선","복정","3526","3391","20210304",""
"20210301","8호선","산성","2693","2815","20210304",""
"20210301","8호선","남한산성입구(성남법원.검찰청)","4929","4789","20210304",""
"20210301","8호선","단대오거리","4172","4407","20210304",""
"20210301","8호선","신흥","2318","2525","20210304",""
"20210301","8호선","수진","2450","2291","20210304",""
"20210301","8호선","모란","1969","1606","20210304",""
"20210301","9호선","개화","803","717","20210304",""
"20210301","9호선","김포공항","6234","8820","20210304",""
"20210301","9호선","공항시장","1331","1505","20210304",""
"20210301","9호선","신방화","2767","2768","20210304",""
"20210301","9호선","마곡나루(서울식물원)","4386","4373","20210304",""
"20210301","9호선","양천향교","3190","3518","20210304",""
"20210301","9호선","가양","7466","7702","20210304",""
"20210301","9호선","증미","2524","2590","20210304",""
"20210301","9호선","등촌","4110","4328","20210304",""
"20210301","9호선","염창","6207","6288","20210304",""
"20210301","9호선","신목동","1225","1157","20210304",""
"20210301","9호선","선유도","2120","2221","20210304",""
"20210301","9호선","당산","6759","6660","20210304",""
"20210301","9호선","국회의사당","2575","2459","20210304",""
"20210301","9호선","여의도","10252","8734","20210304",""
"20210301","9호선","샛강","1564","1510","20210304",""
"20210301","9호선","노량진","11704","12106","20210304",""
"20210301","9호선","노들","1715","1581","20210304",""
"20210301","9호선","흑석(중앙대입구)","2962","3198","20210304",""
"20210301","9호선","동작(현충원)","715","574","20210304",""
"20210301","9호선","구반포","1083","1132","20210304",""
"20210301","9호선","신반포","1030","1027","20210304",""
"20210301","9호선","고속터미널","7491","9964","20210304",""
"20210301","9호선","사평","1194","1252","20210304",""
"20210301","9호선","신논현","11830","11427","20210304",""
"20210301","9호선2~3단계","언주","3033","2984","20210304",""
"20210301","9호선2~3단계","선정릉","2288","2492","20210304",""
"20210301","9호선2~3단계","삼성중앙","1646","1765","20210304",""
"20210301","9호선2~3단계","봉은사","6040","5858","20210304",""
"20210301","9호선2~3단계","종합운동장","1672","1530","20210304",""
"20210301","9호선2~3단계","삼전","2898","2951","20210304",""
"20210301","9호선2~3단계","석촌고분","2531","2580","20210304",""
"20210301","9호선2~3단계","석촌","3113","2750","20210304",""
"20210301","9호선2~3단계","송파나루","2188","2357","20210304",""
"20210301","9호선2~3단계","한성백제","849","871","20210304",""
"20210301","9호선2~3단계","올림픽공원(한국체대)","1807","1883","20210304",""
"20210301","9호선2~3단계","둔촌오륜","346","316","20210304",""
"20210301","9호선2~3단계","중앙보훈병원","2191","2086","20210304",""
"20210301","경강선","판교","1826","1646","20210304",""
"20210301","경강선","이매","379","273","20210304",""
"20210301","경강선","삼동","746","716","20210304",""
"20210301","경강선","경기광주","2625","2583","20210304",""
"20210301","경강선","초월","1184","1180","20210304",""
"20210301","경강선","곤지암","903","985","20210304",""
"20210301","경강선","신둔도예촌","570","541","20210304",""
"20210301","경강선","이천","1290","1387","20210304",""
"20210301","경강선","부발","820","1422","20210304",""
"20210301","경강선","세종대왕릉","166","135","20210304",""
"20210301","경강선","여주","1209","1050","20210304",""
"20210301","경부선","서울역","5872","1128","20210304",""
"20210301","경부선","남영","3033","3361","20210304",""
"20210301","경부선","용산","24589","20519","20210304",""
"20210301","경부선","노량진","4004","4165","20210304",""
"20210301","경부선","대방","4475","4857","20210304",""
"20210301","경부선","영등포","25691","24158","20210304",""
"20210301","경부선","신도림","1254","1401","20210304",""
"20210301","경부선","신길","3644","3311","20210304",""
"20210301","경부선","구로","7516","7523","20210304",""
"20210301","경부선","가산디지털단지","3158","4725","20210304",""
"20210301","경부선","금천구청","4111","4228","20210304",""
"20210301","경부선","석수","3540","3141","20210304",""
"20210301","경부선","관악","2761","2753","20210304",""
"20210301","경부선","안양","9848","9731","20210304",""
"20210301","경부선","명학","2742","2749","20210304",""
"20210301","경부선","금정","9844","10290","20210304",""
"20210301","경부선","군포","2404","2453","20210304",""
"20210301","경부선","의왕","2974","3108","20210304",""
"20210301","경부선","성균관대","5450","5971","20210304",""
"20210301","경부선","화서","2623","2603","20210304",""
"20210301","경부선","수원","23871","22350","20210304",""
"20210301","경부선","독산","4716","5022","20210304",""
"20210301","경부선","세류","1427","1408","20210304",""
"20210301","경부선","병점","6360","7203","20210304",""
"20210301","경부선","세마","1192","1111","20210304",""
"20210301","경부선","오산대","1448","1375","20210304",""
"20210301","경부선","오산","5173","5685","20210304",""
"20210301","경부선","진위","579","572","20210304",""
"20210301","경부선","송탄","2311","2610","20210304",""
"20210301","경부선","서정리","2741","3967","20210304",""
"20210301","경부선","지제","1807","1641","20210304",""
"20210301","경부선","평택","7263","7261","20210304",""
"20210301","경부선","성환","1517","1875","20210304",""
"20210301","경부선","직산","299","370","20210304",""
"20210301","경부선","두정","2733","2926","20210304",""
"20210301","경부선","천안","3797","3323","20210304",""
"20210301","경부선","당정","2166","2184","20210304",""
"20210301","경부선","서동탄","552","542","20210304",""
"20210301","경부선","광명","2159","1370","20210304",""
"20210301","경원선","이촌(국립중앙박물관)","1522","1278","20210304",""
"20210301","경원선","서빙고","638","608","20210304",""
"20210301","경원선","한남","1473","1510","20210304",""
"20210301","경원선","옥수","53","20","20210304",""
"20210301","경원선","응봉","655","598","20210304",""
"20210301","경원선","왕십리(성동구청)","6924","8105","20210304",""
"20210301","경원선","청량리(서울시립대입구)","9945","9114","20210304",""
"20210301","경원선","외대앞","3659","3665","20210304",""
"20210301","경원선","신이문","3798","3682","20210304",""
"20210301","경원선","석계","3550","4097","20210304",""
"20210301","경원선","광운대","3415","3522","20210304",""
"20210301","경원선","월계","2513","2471","20210304",""
"20210301","경원선","녹천","1874","1571","20210304",""
"20210301","경원선","방학","4122","4053","20210304",""
"20210301","경원선","도봉","2515","2416","20210304",""
"20210301","경원선","도봉산","2889","1920","20210304",""
"20210301","경원선","망월사","3076","3193","20210304",""
"20210301","경원선","회룡","5043","4998","20210304",""
"20210301","경원선","의정부","9481","9372","20210304",""
"20210301","경원선","가능","2928","2725","20210304",""
"20210301","경원선","녹양","1950","1904","20210304",""
"20210301","경원선","양주","3442","3226","20210304",""
"20210301","경원선","덕정","2309","2406","20210304",""
"20210301","경원선","지행","2829","2791","20210304",""
"20210301","경원선","동두천중앙","1314","1259","20210304",""
"20210301","경원선","보산","768","745","20210304",""
"20210301","경원선","동두천","924","1078","20210304",""
"20210301","경원선","소요산","1296","1045","20210304",""
"20210301","경의선","서울역","822","720","20210304",""
"20210301","경의선","신촌","197","213","20210304",""
"20210301","경의선","효창공원앞","943","1162","20210304",""
"20210301","경의선","공덕","1245","979","20210304",""
"20210301","경의선","서강대","855","864","20210304",""
"20210301","경의선","홍대입구","758","880","20210304",""
"20210301","경의선","가좌","1931","2051","20210304",""
"20210301","경의선","디지털미디어시티","1034","897","20210304",""
"20210301","경의선","수색","683","744","20210304",""
"20210301","경의선","화전","643","639","20210304",""
"20210301","경의선","강매","901","877","20210304",""
"20210301","경의선","행신","3174","3083","20210304",""
"20210301","경의선","능곡","1422","1405","20210304",""
"20210301","경의선","곡산","186","170","20210304",""
"20210301","경의선","백마","2366","2249","20210304",""
"20210301","경의선","풍산","2303","2181","20210304",""
"20210301","경의선","일산","3228","3120","20210304",""
"20210301","경의선","탄현","3100","2876","20210304",""
"20210301","경의선","야당","2651","2520","20210304",""
"20210301","경의선","운정","2315","2249","20210304",""
"20210301","경의선","금릉","1809","1773","20210304",""
"20210301","경의선","금촌","2880","2931","20210304",""
"20210301","경의선","월롱","607","1080","20210304",""
"20210301","경의선","파주","418","344","20210304",""
"20210301","경의선","문산","2228","2298","20210304",""
"20210301","경의선","임진강","9","11","20210304",""
"20210301","경인선","개봉","8971","9362","20210304",""
"20210301","경인선","오류동","5111","4996","20210304",""
"20210301","경인선","역곡","11185","11235","20210304",""
"20210301","경인선","부천","16857","16324","20210304",""
"20210301","경인선","송내","9825","9824","20210304",""
"20210301","경인선","부평","16226","16439","20210304",""
"20210301","경인선","백운","2924","2843","20210304",""
"20210301","경인선","동암","6920","7079","20210304",""
"20210301","경인선","주안","8584","7802","20210304",""
"20210301","경인선","제물포","3749","3726","20210304",""
"20210301","경인선","동인천","5840","5698","20210304",""
"20210301","경인선","인천","1716","1129","20210304",""
"20210301","경인선","구일","2074","2155","20210304",""
"20210301","경인선","소사","4133","4020","20210304",""
"20210301","경인선","부개","3466","3380","20210304",""
"20210301","경인선","간석","2385","2265","20210304",""
"20210301","경인선","도원","1008","1019","20210304",""
"20210301","경인선","온수(성공회대입구)","2544","2550","20210304",""
"20210301","경인선","중동","3732","3578","20210304",""
"20210301","경인선","도화","1634","1500","20210304",""
"20210301","경춘선","신내","581","548","20210304",""
"20210301","경춘선","갈매","1079","908","20210304",""
"20210301","경춘선","별내","1132","1044","20210304",""
"20210301","경춘선","퇴계원","1455","1351","20210304",""
"20210301","경춘선","사릉","1260","1301","20210304",""
"20210301","경춘선","금곡","577","531","20210304",""
"20210301","경춘선","평내호평","2357","2222","20210304",""
"20210301","경춘선","천마산","679","656","20210304",""
"20210301","경춘선","마석","1565","1582","20210304",""
"20210301","경춘선","대성리","247","179","20210304",""
"20210301","경춘선","청평","813","633","20210304",""
"20210301","경춘선","상천","132","87","20210304",""
"20210301","경춘선","가평","875","636","20210304",""
"20210301","경춘선","굴봉산","72","32","20210304",""
"20210301","경춘선","백양리","95","69","20210304",""
"20210301","경춘선","강촌","245","183","20210304",""
"20210301","경춘선","김유정","166","127","20210304",""
"20210301","경춘선","남춘천","1652","1648","20210304",""
