"사용일자","노선명","역명",승차총승객수,하차총승객수,"등록일자"
"20180501","분당선","대모산입구","2561.0","2339.0","20180504"
"20180501","2호선","강변(동서울터미널)","39185.0","38216.0","20180504"
"20180501","2호선","구의(광진구청)","20770.0","20081.0","20180504"
"20180501","2호선","건대입구","46652.0","48598.0","20180504"
"20180501","2호선","성수","17900.0","19003.0","20180504"
"20180501","2호선","뚝섬","12845.0","13550.0","20180504"
"20180501","2호선","한양대","14756.0","18149.0","20180504"
"20180501","2호선","왕십리(성동구청)","19467.0","14975.0","20180504"
"20180501","2호선","상왕십리","11969.0","11380.0","20180504"
"20180501","2호선","신당","14137.0","14930.0","20180504"
"20180501","2호선","동대문역사문화공원","20092.0","22870.0","20180504"
"20180501","2호선","을지로4가","11994.0","11893.0","20180504"
"20180501","2호선","을지로3가","13057.0","12681.0","20180504"
"20180501","2호선","을지로입구","36502.0","34512.0","20180504"
"20180501","2호선","시청","14476.0","13219.0","20180504"
"20180501","1호선","동묘앞","11490.0","12227.0","20180504"
"20180501","1호선","청량리(서울시립대입구)","26038.0","27495.0","20180504"
"20180501","1호선","제기동","21839.0","22894.0","20180504"
"20180501","1호선","신설동","13609.0","13101.0","20180504"
"20180501","1호선","동대문","16668.0","19103.0","20180504"
"20180501","1호선","종로5가","28445.0","26722.0","20180504"
"20180501","1호선","종로3가","38361.0","32490.0","20180504"
"20180501","1호선","종각","31623.0","27801.0","20180504"
"20180501","1호선","시청","19434.0","19814.0","20180504"
"20180501","1호선","서울역","41292.0","39585.0","20180504"
"20180501","2호선","잠실(송파구청)","84038.0","78805.0","20180504"
"20180501","2호선","잠실새내","24932.0","26300.0","20180504"
"20180501","2호선","종합운동장","17565.0","19279.0","20180504"
"20180501","2호선","삼성(무역센터)","37817.0","38842.0","20180504"
"20180501","2호선","선릉","33333.0","29021.0","20180504"
"20180501","2호선","역삼","24599.0","27283.0","20180504"
"20180501","2호선","강남","79479.0","79475.0","20180504"
"20180501","2호선","교대(법원.검찰청)","30272.0","36010.0","20180504"
"20180501","2호선","서초","16963.0","18951.0","20180504"
"20180501","2호선","방배","15767.0","16595.0","20180504"
"20180501","2호선","사당","36076.0","41692.0","20180504"
"20180501","2호선","낙성대","26812.0","27112.0","20180504"
"20180501","2호선","서울대입구(관악구청)","51368.0","50170.0","20180504"
"20180501","2호선","봉천","20595.0","19823.0","20180504"
"20180501","2호선","신림","61783.0","60374.0","20180504"
"20180501","2호선","신대방","25918.0","24581.0","20180504"
"20180501","2호선","구로디지털단지","46059.0","45397.0","20180504"
"20180501","2호선","대림(구로구청)","26947.0","28020.0","20180504"
"20180501","2호선","신도림","50380.0","50556.0","20180504"
"20180501","2호선","문래","13197.0","13341.0","20180504"
"20180501","2호선","영등포구청","15480.0","15871.0","20180504"
"20180501","2호선","당산","17065.0","19211.0","20180504"
"20180501","2호선","합정","28232.0","30616.0","20180504"
"20180501","2호선","홍대입구","79648.0","81556.0","20180504"
"20180501","2호선","신촌","47213.0","46490.0","20180504"
"20180501","2호선","이대","23103.0","25220.0","20180504"
"20180501","2호선","아현","10371.0","10107.0","20180504"
"20180501","2호선","충정로(경기대입구)","7228.0","7962.0","20180504"
"20180501","2호선","용답","2904.0","2846.0","20180504"
"20180501","2호선","신답","1074.0","1221.0","20180504"
"20180501","2호선","신설동","3660.0","3453.0","20180504"
"20180501","2호선","도림천","991.0","1119.0","20180504"
"20180501","2호선","양천구청","6027.0","6338.0","20180504"
"20180501","2호선","신정네거리","8897.0","9027.0","20180504"
"20180501","2호선","용두(동대문구청)","2014.0","2031.0","20180504"
"20180501","3호선","지축","1226.0","1388.0","20180504"
"20180501","3호선","구파발","18958.0","18363.0","20180504"
"20180501","3호선","연신내","40470.0","37839.0","20180504"
"20180501","3호선","불광","18070.0","20183.0","20180504"
"20180501","3호선","녹번","11189.0","9999.0","20180504"
"20180501","3호선","홍제","19434.0","18698.0","20180504"
"20180501","3호선","무악재","3538.0","3761.0","20180504"
"20180501","3호선","독립문","8504.0","8835.0","20180504"
"20180501","3호선","경복궁(정부서울청사)","25827.0","27646.0","20180504"
"20180501","3호선","안국","23437.0","26008.0","20180504"
"20180501","3호선","종로3가","10037.0","14557.0","20180504"
"20180501","3호선","을지로3가","7089.0","7565.0","20180504"
"20180501","3호선","충무로","2.0","0.0","20180504"
"20180501","3호선","동대입구","12274.0","14581.0","20180504"
"20180501","3호선","약수","13051.0","12295.0","20180504"
"20180501","3호선","금호","8038.0","7368.0","20180504"
"20180501","3호선","옥수","9211.0","9461.0","20180504"
"20180501","3호선","압구정","29510.0","31796.0","20180504"
"20180501","3호선","신사","26339.0","28108.0","20180504"
"20180501","3호선","잠원","5336.0","5010.0","20180504"
"20180501","3호선","고속터미널","55751.0","52150.0","20180504"
"20180501","3호선","교대(법원.검찰청)","12768.0","7973.0","20180504"
"20180501","3호선","남부터미널(예술의전당)","24540.0","25421.0","20180504"
"20180501","3호선","양재(서초구청)","28043.0","30432.0","20180504"
"20180501","3호선","매봉","7113.0","6914.0","20180504"
"20180501","3호선","도곡","5060.0","4878.0","20180504"
"20180501","3호선","대치","11002.0","10737.0","20180504"
"20180501","3호선","학여울","1410.0","1473.0","20180504"
"20180501","3호선","대청","8219.0","7584.0","20180504"
"20180501","3호선","일원","6046.0","6105.0","20180504"
"20180501","3호선","수서","14108.0","13824.0","20180504"
"20180501","3호선","가락시장","8795.0","8402.0","20180504"
"20180501","3호선","경찰병원","5982.0","5941.0","20180504"
"20180501","3호선","오금","5648.0","5204.0","20180504"
"20180501","4호선","당고개","12621.0","12449.0","20180504"
"20180501","4호선","상계","19992.0","18348.0","20180504"
"20180501","4호선","노원","21603.0","23814.0","20180504"
"20180501","4호선","창동","27521.0","29733.0","20180504"
"20180501","4호선","쌍문","29967.0","26631.0","20180504"
"20180501","4호선","수유(강북구청)","37355.0","36220.0","20180504"
"20180501","4호선","미아(서울사이버대학)","17594.0","16092.0","20180504"
"20180501","4호선","미아사거리","29485.0","28053.0","20180504"
"20180501","4호선","길음","22120.0","21610.0","20180504"
"20180501","4호선","성신여대입구(돈암)","26538.0","25784.0","20180504"
"20180501","4호선","한성대입구(삼선교)","18145.0","17282.0","20180504"
"20180501","4호선","혜화","38494.0","39141.0","20180504"
"20180501","4호선","동대문","30574.0","30008.0","20180504"
"20180501","4호선","동대문역사문화공원","23700.0","21157.0","20180504"
"20180501","4호선","충무로","28375.0","27418.0","20180504"
"20180501","4호선","명동","37409.0","40310.0","20180504"
"20180501","4호선","회현(남대문시장)","33957.0","35850.0","20180504"
"20180501","4호선","서울역","8630.0","15749.0","20180504"
"20180501","4호선","숙대입구(갈월)","17124.0","16484.0","20180504"
"20180501","4호선","삼각지","3784.0","4890.0","20180504"
"20180501","4호선","신용산","11416.0","11862.0","20180504"
"20180501","4호선","이촌(국립중앙박물관)","9108.0","10281.0","20180504"
"20180501","4호선","동작(현충원)","3243.0","3492.0","20180504"
"20180501","4호선","총신대입구(이수)","20427.0","22525.0","20180504"
"20180501","4호선","사당","26441.0","23075.0","20180504"
"20180501","4호선","남태령","2535.0","974.0","20180504"
"20180501","경부선","서울역","5172.0","789.0","20180504"
"20180501","경부선","남영","9834.0","10889.0","20180504"
"20180501","경부선","용산","36464.0","36119.0","20180504"
"20180501","경부선","노량진","14078.0","12841.0","20180504"
"20180501","경부선","대방","11589.0","11699.0","20180504"
"20180501","경부선","영등포","46818.0","48551.0","20180504"
"20180501","경부선","신도림","3318.0","3395.0","20180504"
"20180501","경부선","신길","8399.0","6937.0","20180504"
"20180501","경부선","구로","18058.0","19013.0","20180504"
"20180501","경부선","가산디지털단지","8710.0","10992.0","20180504"
"20180501","경부선","금천구청","10609.0","10088.0","20180504"
"20180501","경부선","석수","10710.0","9803.0","20180504"
"20180501","경부선","관악","8372.0","7892.0","20180504"
"20180501","경부선","안양","26463.0","25957.0","20180504"
"20180501","경부선","명학","9133.0","9039.0","20180504"
"20180501","경부선","금정","23138.0","23420.0","20180504"
"20180501","경부선","군포","5877.0","5498.0","20180504"
"20180501","경부선","의왕","8189.0","7958.0","20180504"
"20180501","경부선","성균관대","14462.0","14426.0","20180504"
"20180501","경부선","화서","7481.0","7597.0","20180504"
"20180501","경부선","수원","51251.0","52155.0","20180504"
"20180501","경부선","독산","11953.0","12288.0","20180504"
"20180501","경부선","세류","3696.0","3461.0","20180504"
"20180501","경부선","병점","17394.0","18114.0","20180504"
"20180501","경부선","세마","2792.0","2617.0","20180504"
"20180501","경부선","오산대","4582.0","4827.0","20180504"
"20180501","경부선","오산","11026.0","11189.0","20180504"
"20180501","경부선","진위","1518.0","1414.0","20180504"
"20180501","경부선","송탄","5172.0","5432.0","20180504"
"20180501","경부선","서정리","5065.0","5650.0","20180504"
"20180501","경부선","지제","1940.0","1903.0","20180504"
"20180501","경부선","평택","16258.0","16840.0","20180504"
"20180501","경부선","성환","7384.0","7320.0","20180504"
"20180501","경부선","직산","874.0","987.0","20180504"
"20180501","경부선","두정","7654.0","8866.0","20180504"
