"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20201201","8호선","가락시장","7050","7931","20201204",""
"20201201","8호선","석촌","6902","7846","20201204",""
"20201201","8호선","잠실(송파구청)","11865","13466","20201204",""
"20201201","8호선","몽촌토성(평화의문)","4986","5191","20201204",""
"20201201","8호선","강동구청","9548","10062","20201204",""
"20201201","8호선","천호(풍납토성)","13945","15417","20201204",""
"20201201","8호선","암사","17412","15561","20201204",""
"20201201","7호선","부평구청","10767","8840","20201204",""
"20201201","7호선","굴포천","7829","8399","20201204",""
"20201201","7호선","삼산체육관","4294","3939","20201204",""
"20201201","7호선","상동","10895","11272","20201204",""
"20201201","7호선","부천시청","10825","10794","20201204",""
"20201201","7호선","신중동","12868","12693","20201204",""
"20201201","7호선","춘의","9205","9050","20201204",""
"20201201","7호선","부천종합운동장","4053","3554","20201204",""
"20201201","7호선","까치울","6742","6430","20201204",""
"20201201","7호선","온수(성공회대입구)","9748","8989","20201204",""
"20201201","7호선","천왕","9999","9567","20201204",""
"20201201","7호선","광명사거리","20575","20392","20201204",""
"20201201","7호선","철산","19363","19712","20201204",""
"20201201","7호선","가산디지털단지","44949","45150","20201204",""
"20201201","7호선","남구로","15568","16486","20201204",""
"20201201","7호선","대림(구로구청)","7089","7022","20201204",""
"20201201","7호선","신풍","10591","10106","20201204",""
"20201201","7호선","보라매","8882","8833","20201204",""
"20201201","7호선","신대방삼거리","15043","14798","20201204",""
"20201201","7호선","장승배기","8839","8751","20201204",""
"20201201","7호선","상도","9408","9331","20201204",""
"20201201","7호선","숭실대입구(살피재)","10627","10924","20201204",""
"20201201","7호선","남성","10330","9604","20201204",""
"20201201","7호선","이수","13558","13210","20201204",""
"20201201","7호선","내방","13418","13710","20201204",""
"20201201","7호선","고속터미널","12827","11346","20201204",""
"20201201","7호선","반포","4941","4801","20201204",""
"20201201","7호선","논현","18859","20020","20201204",""
"20201201","7호선","학동","23092","24310","20201204",""
"20201201","7호선","강남구청","14794","16026","20201204",""
"20201201","7호선","청담","18453","20299","20201204",""
"20201201","7호선","뚝섬유원지","6307","6205","20201204",""
"20201201","7호선","건대입구","10250","10482","20201204",""
"20201201","7호선","어린이대공원(세종대)","10520","10387","20201204",""
"20201201","7호선","군자(능동)","13191","10727","20201204",""
"20201201","7호선","중곡","9010","8568","20201204",""
"20201201","7호선","용마산(용마폭포공원)","5570","5387","20201204",""
"20201201","7호선","사가정","15084","15033","20201204",""
"20201201","7호선","면목","14295","14021","20201204",""
"20201201","7호선","상봉(시외버스터미널)","15332","14471","20201204",""
"20201201","7호선","중화","9937","9901","20201204",""
"20201201","7호선","먹골","9152","9047","20201204",""
"20201201","7호선","태릉입구","7243","6708","20201204",""
"20201201","7호선","공릉(서울과학기술대)","9989","10210","20201204",""
"20201201","7호선","하계","15586","14864","20201204",""
"20201201","7호선","중계","12919","11943","20201204",""
"20201201","7호선","노원","16358","17226","20201204",""
"20201201","7호선","마들","10995","10615","20201204",""
"20201201","7호선","수락산","11269","11437","20201204",""
"20201201","7호선","도봉산","8317","9876","20201204",""
"20201201","7호선","장암","2173","811","20201204",""
"20201201","6호선","봉화산(서울의료원)","8193","7618","20201204",""
"20201201","6호선","화랑대(서울여대입구)","10295","8033","20201204",""
"20201201","6호선","태릉입구","4766","5281","20201204",""
"20201201","6호선","석계","11230","11217","20201204",""
"20201201","6호선","돌곶이","7912","7397","20201204",""
"20201201","6호선","상월곡(한국과학기술연구원)","5770","5202","20201204",""
"20201201","6호선","월곡(동덕여대)","10031","9987","20201204",""
"20201201","6호선","고려대(종암)","6695","6476","20201204",""
"20201201","6호선","안암(고대병원앞)","8349","8448","20201204",""
"20201201","6호선","보문","6500","5986","20201204",""
"20201201","6호선","창신","3216","2632","20201204",""
"20201201","6호선","동묘앞","7083","7184","20201204",""
"20201201","6호선","신당","6812","7254","20201204",""
"20201201","6호선","청구","3467","3719","20201204",""
"20201201","6호선","약수","3208","3212","20201204",""
"20201201","6호선","버티고개","2021","1916","20201204",""
"20201201","6호선","한강진","5868","6632","20201204",""
"20201201","6호선","이태원","7108","7298","20201204",""
"20201201","6호선","녹사평(용산구청)","3620","3488","20201204",""
"20201201","6호선","삼각지","4799","4354","20201204",""
"20201201","6호선","효창공원앞","6177","5696","20201204",""
"20201201","6호선","공덕","16587","15840","20201204",""
"20201201","6호선","대흥(서강대앞)","6913","7143","20201204",""
"20201201","6호선","광흥창(서강)","7780","7588","20201204",""
"20201201","6호선","상수","5982","6434","20201204",""
"20201201","6호선","합정","10515","10233","20201204",""
"20201201","6호선","망원","11676","12754","20201204",""
"20201201","6호선","마포구청","12745","11657","20201204",""
"20201201","6호선","월드컵경기장(성산)","3963","4113","20201204",""
"20201201","6호선","디지털미디어시티","12646","13839","20201204",""
"20201201","6호선","증산(명지대앞)","9154","9052","20201204",""
"20201201","6호선","새절(신사)","11575","10867","20201204",""
"20201201","6호선","구산","6269","4945","20201204",""
"20201201","6호선","독바위","2535","2688","20201204",""
"20201201","6호선","불광","3911","4040","20201204",""
"20201201","6호선","역촌","3397","3848","20201204",""
"20201201","6호선","응암","16102","15985","20201204",""
"20201201","5호선","하남풍산","4246","4301","20201204",""
"20201201","5호선","미사","11848","11796","20201204",""
"20201201","5호선","마천","5354","5380","20201204",""
"20201201","5호선","거여","7233","6840","20201204",""
"20201201","5호선","개롱","5569","5899","20201204",""
