"사용일자","노선명","역명",승차총승객수,하차총승객수,"등록일자"
"20150901","5호선","마포","17018.0","18018.0","20151217"
"20150901","5호선","여의나루","10032.0","10820.0","20151217"
"20150901","5호선","여의도","26745.0","29308.0","20151217"
"20150901","5호선","신길","3621.0","4196.0","20151217"
"20150901","5호선","영등포시장","8694.0","9370.0","20151217"
"20150901","5호선","영등포구청","4141.0","4163.0","20151217"
"20150901","5호선","양평","7324.0","7447.0","20151217"
"20150901","8호선","모란","4761.0","3524.0","20151217"
"20150901","8호선","수진","5288.0","4812.0","20151217"
"20150901","8호선","신흥","5767.0","5728.0","20151217"
"20150901","8호선","단대오거리","15573.0","14104.0","20151217"
"20150901","8호선","남한산성입구","18190.0","17293.0","20151217"
"20150901","8호선","산성","8384.0","8341.0","20151217"
"20150901","8호선","복정","9808.0","7254.0","20151217"
"20150901","8호선","장지","14310.0","13960.0","20151217"
"20150901","8호선","문정","6847.0","6491.0","20151217"
"20150901","8호선","가락시장","7185.0","8348.0","20151217"
"20150901","8호선","송파","6209.0","6357.0","20151217"
"20150901","2호선","신림","78981.0","77114.0","20151217"
"20150901","2호선","봉천","27580.0","25412.0","20151217"
"20150901","2호선","서울대입구","60492.0","59363.0","20151217"
"20150901","2호선","낙성대","34863.0","34055.0","20151217"
"20150901","2호선","사당","49538.0","53963.0","20151217"
"20150901","2호선","방배","26522.0","27167.0","20151217"
"20150901","2호선","서초","26140.0","27297.0","20151217"
"20150901","2호선","교대","44913.0","50092.0","20151217"
"20150901","2호선","강남","106222.0","105690.0","20151217"
"20150901","2호선","역삼","57183.0","63970.0","20151217"
"20150901","2호선","선릉","67859.0","58302.0","20151217"
"20150901","2호선","삼성","60072.0","62686.0","20151217"
"20150901","2호선","종합운동장","17552.0","20264.0","20151217"
"20150901","2호선","신천","28843.0","28096.0","20151217"
"20150901","2호선","잠실","82632.0","76513.0","20151217"
"20150901","2호선","잠실나루","21937.0","21121.0","20151217"
"20150901","2호선","강변","49392.0","48025.0","20151217"
"20150901","2호선","구의","27814.0","27298.0","20151217"
"20150901","2호선","건대입구","46792.0","50342.0","20151217"
"20150901","2호선","성수","30444.0","33119.0","20151217"
"20150901","2호선","뚝섬","18617.0","19743.0","20151217"
"20150901","2호선","한양대","16634.0","20799.0","20151217"
"20150901","2호선","왕십리(성동구청)","23117.0","17743.0","20151217"
"20150901","2호선","상왕십리","12588.0","11885.0","20151217"
"20150901","2호선","신당","16679.0","17503.0","20151217"
"20150901","2호선","동대문역사문화공원","17466.0","20338.0","20151217"
"20150901","2호선","을지로4가","15690.0","15519.0","20151217"
"20150901","경춘선","가평","2174.0","2216.0","20151217"
"20150901","경춘선","굴봉산","198.0","177.0","20151217"
"20150901","경춘선","백양리","142.0","117.0","20151217"
"20150901","경춘선","강촌","979.0","819.0","20151217"
"20150901","경춘선","김유정","416.0","487.0","20151217"
"20150901","경춘선","남춘천","3108.0","3336.0","20151217"
"20150901","경춘선","춘천","2593.0","2376.0","20151217"
"20150901","장항선","봉명","1738.0","1699.0","20151217"
"20150901","장항선","쌍용동","3751.0","3529.0","20151217"
"20150901","장항선","아산","2498.0","2091.0","20151217"
"20150901","장항선","배방","955.0","900.0","20151217"
"20150901","장항선","온양온천","4598.0","4602.0","20151217"
"20150901","7호선","하계","23541.0","22359.0","20151217"
"20150901","7호선","공릉","15428.0","15212.0","20151217"
"20150901","7호선","태릉입구","10692.0","10339.0","20151217"
"20150901","7호선","먹골","11729.0","11201.0","20151217"
"20150901","7호선","중화","13570.0","12876.0","20151217"
"20150901","7호선","상봉","18942.0","17570.0","20151217"
"20150901","7호선","면목","19065.0","18419.0","20151217"
"20150901","7호선","사가정","18023.0","17698.0","20151217"
"20150901","7호선","용마산","7405.0","6955.0","20151217"
"20150901","7호선","중곡","11978.0","10950.0","20151217"
"20150901","7호선","군자","16550.0","12295.0","20151217"
"20150901","7호선","어린이대공원","19496.0","20257.0","20151217"
"20150901","7호선","건대입구","18248.0","19491.0","20151217"
"20150901","7호선","뚝섬유원지","10875.0","10246.0","20151217"
"20150901","7호선","청담","24945.0","28795.0","20151217"
"20150901","7호선","강남구청","18808.0","20705.0","20151217"
"20150901","7호선","학동","26379.0","29417.0","20151217"
"20150901","7호선","논현","23650.0","25737.0","20151217"
"20150901","7호선","반포","6992.0","6849.0","20151217"
"20150901","7호선","고속터미널","19205.0","17488.0","20151217"
"20150901","7호선","내방","16990.0","17570.0","20151217"
"20150901","7호선","이수","19125.0","19056.0","20151217"
"20150901","7호선","남성","13514.0","12522.0","20151217"
"20150901","7호선","숭실대입구","20798.0","20714.0","20151217"
"20150901","7호선","상도","13740.0","13629.0","20151217"
"20150901","7호선","장승배기","12013.0","11822.0","20151217"
"20150901","7호선","신대방삼거리","18388.0","17239.0","20151217"
"20150901","7호선","보라매","11352.0","11273.0","20151217"
"20150901","7호선","신풍","13439.0","12608.0","20151217"
"20150901","7호선","대림","11351.0","11070.0","20151217"
"20150901","7호선","남구로","18985.0","20138.0","20151217"
"20150901","7호선","가산디지털단지","48503.0","50004.0","20151217"
"20150901","7호선","철산","28048.0","28273.0","20151217"
"20150901","7호선","광명사거리","30626.0","29403.0","20151217"
"20150901","7호선","천왕","9160.0","8320.0","20151217"
"20150901","7호선","온수","13560.0","12696.0","20151217"
"20150901","7호선","까치울","6743.0","5936.0","20151217"
"20150901","7호선","부천종합운동장","6100.0","5505.0","20151217"
"20150901","7호선","춘의","8765.0","8640.0","20151217"
"20150901","7호선","신중동","15441.0","15512.0","20151217"
"20150901","7호선","부천시청","12911.0","13244.0","20151217"
"20150901","7호선","상동","14241.0","14821.0","20151217"
"20150901","7호선","삼산체육관","5974.0","5445.0","20151217"
"20150901","7호선","굴포천","9481.0","9619.0","20151217"
"20150901","7호선","부평구청","13748.0","10578.0","20151217"
"20150901","8호선","암사","19801.0","17484.0","20151217"
"20150901","3호선","경찰병원","8799.0","8707.0","20151217"
"20150901","3호선","가락시장","9955.0","9185.0","20151217"
"20150901","3호선","수서","14243.0","14380.0","20151217"
"20150901","3호선","일원","11343.0","11631.0","20151217"
"20150901","3호선","대청","12555.0","11085.0","20151217"
"20150901","3호선","학여울","2263.0","2352.0","20151217"
"20150901","3호선","대치","12943.0","12341.0","20151217"
"20150901","3호선","도곡","8329.0","7559.0","20151217"
"20150901","3호선","매봉","14779.0","14090.0","20151217"
"20150901","3호선","양재","48875.0","51961.0","20151217"
"20150901","3호선","남부터미널","38242.0","40391.0","20151217"
"20150901","3호선","교대","17356.0","13304.0","20151217"
"20150901","3호선","고속터미널","47050.0","47306.0","20151217"
"20150901","3호선","잠원","6488.0","6241.0","20151217"
"20150901","3호선","신사","31968.0","35064.0","20151217"
"20150901","3호선","압구정","38742.0","42665.0","20151217"
"20150901","3호선","옥수","11384.0","11811.0","20151217"
"20150901","3호선","금호","8913.0","8081.0","20151217"
"20150901","3호선","약수","16869.0","16187.0","20151217"
"20150901","3호선","동대입구","12373.0","14655.0","20151217"
"20150901","3호선","충무로","1.0","0.0","20151217"
"20150901","3호선","을지로3가","10535.0","12442.0","20151217"
"20150901","3호선","종로3가","10297.0","12747.0","20151217"
"20150901","3호선","안국","27128.0","29439.0","20151217"
"20150901","3호선","경복궁","26631.0","27650.0","20151217"
"20150901","3호선","독립문","8741.0","8839.0","20151217"
"20150901","3호선","무악재","4822.0","4946.0","20151217"
"20150901","3호선","홍제","22978.0","21686.0","20151217"
"20150901","3호선","녹번","16991.0","14926.0","20151217"
"20150901","3호선","불광","21178.0","22510.0","20151217"
"20150901","3호선","연신내","45978.0","43357.0","20151217"
"20150901","3호선","구파발","19467.0","15634.0","20151217"
"20150901","3호선","지축","1452.0","1541.0","20151217"
"20150901","2호선","용두","2441.0","2597.0","20151217"
"20150901","2호선","신정네거리","12210.0","12119.0","20151217"
"20150901","2호선","양천구청","8592.0","8831.0","20151217"
"20150901","2호선","도림천","1224.0","1418.0","20151217"
"20150901","5호선","까치산","33431.0","31572.0","20151217"
"20150901","5호선","화곡","32605.0","29796.0","20151217"
"20150901","5호선","우장산","18827.0","18576.0","20151217"
"20150901","5호선","발산","11775.0","11433.0","20151217"
"20150901","5호선","마곡","3727.0","2891.0","20151217"
"20150901","5호선","송정","11497.0","11023.0","20151217"
"20150901","5호선","김포공항","7107.0","6199.0","20151217"
"20150901","5호선","개화산","6941.0","6441.0","20151217"
"20150901","5호선","방화","8604.0","8090.0","20151217"
"20150901","일산선","대화","16093.0","12338.0","20151217"
"20150901","일산선","주엽","10613.0","10904.0","20151217"
"20150901","일산선","정발산","8746.0","9203.0","20151217"
"20150901","일산선","마두","9240.0","9830.0","20151217"
"20150901","일산선","백석","11305.0","11184.0","20151217"
"20150901","일산선","대곡","1703.0","1239.0","20151217"
"20150901","일산선","화정","21945.0","22723.0","20151217"
"20150901","일산선","원당","14380.0","13622.0","20151217"
"20150901","일산선","삼송","13341.0","12759.0","20151217"
"20150901","일산선","원흥","5808.0","5083.0","20151217"
"20150901","경원선","소요산","4565.0","3797.0","20151217"
"20150901","경원선","동두천","2588.0","3054.0","20151217"
"20150901","경원선","보산","1914.0","1820.0","20151217"
"20150901","경원선","동두천 중앙","4494.0","4207.0","20151217"
"20150901","경원선","지행","8090.0","7998.0","20151217"
"20150901","경원선","덕정","8834.0","8411.0","20151217"
